Compartment,Datetime,Depth,Moisture_m3_m3,Temp_C,Remove
EBSW,10/01/2014  3:00:00 PM,Depth1,-0.0124,,
EBSW,10/01/2014  6:00:00 PM,Depth1,-0.0124,,
EBSW,10/01/2014  9:00:00 PM,Depth1,-0.0124,,
EBSW,10/02/2014  12:00:00 AM,Depth1,-0.0124,,
EBSW,10/02/2014  3:00:00 AM,Depth1,-0.0124,,
EBSW,10/02/2014  6:00:00 AM,Depth1,-0.0124,,
EBSW,10/02/2014  9:00:00 AM,Depth1,-0.0124,,
EBSW,10/02/2014  12:00:00 PM,Depth1,-0.0124,,
EBSW,09/28/14 06:00:00 PM,Depth1,-0.0124,,
EBSW,09/28/14 09:00:00 PM,Depth1,-0.0124,,
EBSW,09/29/14 03:00:00 AM,Depth1,-0.0124,,
EBSW,09/30/14 09:00:00 AM,Depth1,-0.0124,,
EBSW,09/28/14 03:00:00 PM,Depth1,-0.0119,,
EBSW,09/28/14 12:00:00 PM,Depth1,-0.0111,,
EBSW,09/27/14 06:00:00 PM,Depth1,-0.0102,,
EBSW,09/28/14 03:00:00 AM,Depth1,-0.0102,,
EBSW,09/28/14 06:00:00 AM,Depth1,-0.0102,,
EBSW,09/27/14 09:00:00 PM,Depth1,-0.0098,,
EBSW,09/28/14 09:00:00 AM,Depth1,-0.0098,,
EBSW,09/28/14 12:00:00 AM,Depth1,-0.0098,,
EBSW,09/27/14 03:00:00 PM,Depth1,-0.0094,,
EBSW,09/27/14 12:00:00 PM,Depth1,-0.0085,,
EBSW,09/26/14 06:00:00 PM,Depth1,-0.0073,,
EBSW,09/26/14 09:00:00 PM,Depth1,-0.0073,,
EBSW,09/27/14 03:00:00 AM,Depth1,-0.0073,,
EBSW,09/27/14 06:00:00 AM,Depth1,-0.0073,,
EBSW,09/27/14 09:00:00 AM,Depth1,-0.0073,,
EBSW,09/27/14 12:00:00 AM,Depth1,-0.0069,,
EBSW,09/26/14 03:00:00 PM,Depth1,-0.0064,,
EBSW,09/26/14 12:00:00 PM,Depth1,-0.0052,,
EBSW,10/03/2014  6:00:00 PM,Depth2,-0.0047,,
EBSW,10/03/2014  9:00:00 PM,Depth2,-0.0047,,
EBSW,10/04/2014  12:00:00 AM,Depth2,-0.0047,,
EBSW,10/04/2014  3:00:00 AM,Depth2,-0.0047,,
EBSW,09/26/14 09:00:00 AM,Depth1,-0.0047,,
EBSW,10/03/2014  3:00:00 PM,Depth2,-0.0043,,
EBSW,10/04/2014  6:00:00 AM,Depth2,-0.0043,,
EBSW,10/04/2014  9:00:00 AM,Depth2,-0.0043,,
EBSW,10/04/2014  12:00:00 PM,Depth2,-0.0043,,
EBSW,10/04/2014  3:00:00 PM,Depth2,-0.0039,,
EBSW,10/04/2014  6:00:00 PM,Depth2,-0.0039,,
EBSW,09/25/14 06:00:00 PM,Depth1,-0.0039,,
EBSW,09/25/14 09:00:00 PM,Depth1,-0.0039,,
EBSW,09/26/14 03:00:00 AM,Depth1,-0.0039,,
EBSW,09/26/14 06:00:00 AM,Depth1,-0.0039,,
EBSW,09/26/14 12:00:00 AM,Depth1,-0.0039,,
EBSW,10/02/2014  6:00:00 PM,Depth2,-0.003,,
EBSW,10/02/2014  9:00:00 PM,Depth2,-0.003,,
EBSW,10/03/2014  12:00:00 PM,Depth2,-0.003,,
EBSW,10/04/2014  9:00:00 PM,Depth2,-0.003,,
EBSW,09/25/14 03:00:00 PM,Depth1,-0.003,,
EBSW,10/03/2014  12:00:00 AM,Depth2,-0.0026,,
EBSW,10/03/2014  3:00:00 AM,Depth2,-0.0022,,
EBSW,10/03/2014  6:00:00 AM,Depth2,-0.0022,,
EBSW,10/03/2014  9:00:00 AM,Depth2,-0.0022,,
EBSW,09/24/14 09:00:00 PM,Depth1,-0.0018,,
EBSW,09/25/14 06:00:00 AM,Depth1,-0.0018,,
EBSW,09/25/14 12:00:00 PM,Depth1,-0.0018,,
EBSW,10/02/2014  3:00:00 PM,Depth2,-0.0013,,
EBSW,09/24/14 06:00:00 PM,Depth1,-0.0013,,
EBSW,09/25/14 03:00:00 AM,Depth1,-0.0013,,
EBSW,09/25/14 09:00:00 AM,Depth1,-0.0013,,
EBSW,09/25/14 12:00:00 AM,Depth1,-0.0013,,
EBSW,09/28/14 03:00:00 PM,Depth2,-0.0013,,
EBSW,09/28/14 06:00:00 PM,Depth2,-0.0013,,
EBSW,09/28/14 09:00:00 PM,Depth2,-0.0013,,
EBSW,09/29/14 03:00:00 AM,Depth2,-0.0013,,
EBSW,09/29/14 03:00:00 PM,Depth2,-0.0013,,
EBSW,09/29/14 06:00:00 AM,Depth2,-0.0013,,
EBSW,09/29/14 06:00:00 PM,Depth2,-0.0013,,
EBSW,09/29/14 09:00:00 AM,Depth2,-0.0013,,
EBSW,09/29/14 09:00:00 PM,Depth2,-0.0013,,
EBSW,09/29/14 12:00:00 AM,Depth2,-0.0013,,
EBSW,09/29/14 12:00:00 PM,Depth2,-0.0013,,
EBSW,09/30/14 03:00:00 AM,Depth2,-0.0013,,
EBSW,09/30/14 12:00:00 AM,Depth2,-0.0013,,
EBSW,09/30/14 06:00:00 AM,Depth2,-0.0009,,
EBSW,09/30/14 09:00:00 AM,Depth2,-0.0009,,
EBSW,09/30/14 12:00:00 PM,Depth2,-0.0009,,
EBSW,10/01/2014  12:00:00 AM,Depth2,-0.0005,,
EBSW,09/24/14 03:00:00 PM,Depth1,-0.0005,,
EBSW,09/30/14 03:00:00 PM,Depth2,-0.0005,,
EBSW,09/30/14 06:00:00 PM,Depth2,-0.0005,,
EBSW,09/30/14 09:00:00 PM,Depth2,-0.0005,,
EBSW,10/01/2014  6:00:00 AM,Depth2,-0.0001,,
EBSW,09/24/14 12:00:00 PM,Depth1,-0.0001,,
EBSW,09/28/14 12:00:00 PM,Depth2,-0.0001,,
EBSW,10/01/2014  3:00:00 AM,Depth2,0.0004,,
EBSW,10/01/2014  9:00:00 AM,Depth2,0.0004,,
EBSW,10/01/2014  12:00:00 PM,Depth2,0.0004,,
EBSW,10/01/2014  3:00:00 PM,Depth2,0.0004,,
EBSW,10/01/2014  6:00:00 PM,Depth2,0.0004,,
EBSW,10/01/2014  9:00:00 PM,Depth2,0.0004,,
EBSW,10/02/2014  12:00:00 AM,Depth2,0.0004,,
EBSW,10/02/2014  3:00:00 AM,Depth2,0.0004,,
EBSW,10/02/2014  6:00:00 AM,Depth2,0.0004,,
EBSW,10/02/2014  9:00:00 AM,Depth2,0.0004,,
EBSW,10/02/2014  12:00:00 PM,Depth2,0.0004,,
EBSW,09/23/14 06:00:00 PM,Depth1,0.0008,,
EBSW,09/23/14 09:00:00 PM,Depth1,0.0008,,
EBSW,09/24/14 03:00:00 AM,Depth1,0.0008,,
EBSW,09/24/14 06:00:00 AM,Depth1,0.0008,,
EBSW,09/24/14 12:00:00 AM,Depth1,0.0008,,
EBSW,09/28/14 09:00:00 AM,Depth2,0.0008,,
EBSW,09/28/14 12:00:00 AM,Depth2,0.0008,,
EBSW,09/24/14 09:00:00 AM,Depth1,0.0012,,
EBSW,09/27/14 06:00:00 PM,Depth2,0.0012,,
EBSW,09/27/14 09:00:00 PM,Depth2,0.0012,,
EBSW,09/28/14 03:00:00 AM,Depth2,0.0012,,
EBSW,09/23/14 03:00:00 PM,Depth1,0.0021,,
EBSW,09/27/14 03:00:00 PM,Depth2,0.0021,,
EBSW,09/28/14 06:00:00 AM,Depth2,0.0021,,
EBSW,09/22/14 06:00:00 PM,Depth1,0.0025,,
EBSW,09/23/14 12:00:00 PM,Depth1,0.0025,,
EBSW,09/22/14 09:00:00 PM,Depth1,0.0029,,
EBSW,09/23/14 03:00:00 AM,Depth1,0.0029,,
EBSW,09/23/14 06:00:00 AM,Depth1,0.0029,,
EBSW,09/23/14 09:00:00 AM,Depth1,0.0029,,
EBSW,09/23/14 12:00:00 AM,Depth1,0.0029,,
EBSW,09/27/14 12:00:00 PM,Depth2,0.0029,,
EBSW,09/22/14 03:00:00 PM,Depth1,0.0033,,
EBSW,09/20/14 06:00:00 PM,Depth1,0.0038,,
EBSW,09/21/14 03:00:00 AM,Depth1,0.0038,,
EBSW,09/21/14 03:00:00 PM,Depth1,0.0038,,
EBSW,09/21/14 06:00:00 AM,Depth1,0.0038,,
EBSW,09/21/14 06:00:00 PM,Depth1,0.0038,,
EBSW,09/21/14 09:00:00 AM,Depth1,0.0038,,
EBSW,09/21/14 09:00:00 PM,Depth1,0.0038,,
EBSW,09/21/14 12:00:00 AM,Depth1,0.0038,,
EBSW,09/21/14 12:00:00 PM,Depth1,0.0038,,
EBSW,09/22/14 06:00:00 AM,Depth1,0.0038,,
EBSW,09/22/14 12:00:00 AM,Depth1,0.0038,,
EBSW,09/26/14 06:00:00 PM,Depth2,0.0038,,
EBSW,09/26/14 09:00:00 PM,Depth2,0.0038,,
EBSW,09/27/14 03:00:00 AM,Depth2,0.0038,,
EBSW,09/27/14 06:00:00 AM,Depth2,0.0038,,
EBSW,09/27/14 09:00:00 AM,Depth2,0.0038,,
EBSW,09/27/14 12:00:00 AM,Depth2,0.0038,,
EBSW,09/20/14 03:00:00 PM,Depth1,0.0042,,
EBSW,09/20/14 09:00:00 PM,Depth1,0.0042,,
EBSW,09/22/14 03:00:00 AM,Depth1,0.0042,,
EBSW,09/22/14 09:00:00 AM,Depth1,0.0042,,
EBSW,09/22/14 12:00:00 PM,Depth1,0.0042,,
EBSW,09/26/14 03:00:00 PM,Depth2,0.0046,,
EBSW,09/20/14 12:00:00 PM,Depth1,0.005,,
EBSW,09/20/14 03:00:00 AM,Depth1,0.0059,,
EBSW,09/20/14 06:00:00 AM,Depth1,0.0059,,
EBSW,09/20/14 09:00:00 AM,Depth1,0.0059,,
EBSW,09/20/14 12:00:00 AM,Depth1,0.0059,,
EBSW,09/19/14 09:00:00 PM,Depth1,0.0063,,
EBSW,09/26/14 12:00:00 PM,Depth2,0.0063,,
EBSW,09/19/14 06:00:00 PM,Depth1,0.0067,,
EBSW,09/25/14 06:00:00 PM,Depth2,0.0071,,
EBSW,09/25/14 09:00:00 PM,Depth2,0.0071,,
EBSW,09/26/14 03:00:00 AM,Depth2,0.0071,,
EBSW,09/26/14 06:00:00 AM,Depth2,0.0071,,
EBSW,09/26/14 09:00:00 AM,Depth2,0.0071,,
EBSW,09/26/14 12:00:00 AM,Depth2,0.0071,,
EBSW,09/19/14 03:00:00 PM,Depth1,0.0076,,
EBSW,09/24/14 09:00:00 PM,Depth2,0.0088,,
EBSW,09/25/14 03:00:00 PM,Depth2,0.0088,,
EBSW,09/25/14 12:00:00 PM,Depth2,0.0088,,
EBSW,09/19/14 12:00:00 PM,Depth1,0.0093,,
EBSW,09/24/14 06:00:00 PM,Depth2,0.0093,,
EBSW,09/25/14 03:00:00 AM,Depth2,0.0093,,
EBSW,09/25/14 12:00:00 AM,Depth2,0.0093,,
EBSW,09/18/14 06:00:00 PM,Depth1,0.0097,,
EBSW,09/19/14 03:00:00 AM,Depth1,0.0097,,
EBSW,09/19/14 06:00:00 AM,Depth1,0.0097,,
EBSW,09/19/14 09:00:00 AM,Depth1,0.0097,,
EBSW,09/19/14 12:00:00 AM,Depth1,0.0097,,
EBSW,09/25/14 06:00:00 AM,Depth2,0.0097,,
EBSW,09/25/14 09:00:00 AM,Depth2,0.0097,,
EBSW,09/18/14 09:00:00 PM,Depth1,0.0101,,
EBSW,09/24/14 03:00:00 PM,Depth2,0.0105,,
EBSW,09/24/14 12:00:00 PM,Depth2,0.0105,,
EBSW,09/18/14 03:00:00 PM,Depth1,0.011,,
EBSW,09/23/14 09:00:00 PM,Depth2,0.011,,
EBSW,09/23/14 06:00:00 PM,Depth2,0.0114,,
EBSW,09/24/14 03:00:00 AM,Depth2,0.0114,,
EBSW,09/24/14 12:00:00 AM,Depth2,0.0114,,
EBSW,09/18/14 12:00:00 PM,Depth1,0.0122,,
EBSW,09/22/14 06:00:00 PM,Depth2,0.0122,,
EBSW,09/23/14 03:00:00 PM,Depth2,0.0122,,
EBSW,09/24/14 06:00:00 AM,Depth2,0.0122,,
EBSW,09/24/14 09:00:00 AM,Depth2,0.0122,,
EBSW,09/23/14 12:00:00 PM,Depth2,0.0127,,
EBSW,09/21/14 09:00:00 PM,Depth2,0.0131,,
EBSW,09/22/14 03:00:00 PM,Depth2,0.0131,,
EBSW,09/22/14 09:00:00 PM,Depth2,0.0131,,
EBSW,09/22/14 12:00:00 AM,Depth2,0.0131,,
EBSW,09/23/14 03:00:00 AM,Depth2,0.0131,,
EBSW,09/23/14 06:00:00 AM,Depth2,0.0131,,
EBSW,09/23/14 09:00:00 AM,Depth2,0.0131,,
EBSW,09/23/14 12:00:00 AM,Depth2,0.0131,,
EBSW,09/17/14 09:00:00 PM,Depth1,0.0135,,
EBSW,09/18/14 03:00:00 AM,Depth1,0.0135,,
EBSW,09/18/14 06:00:00 AM,Depth1,0.0135,,
EBSW,09/18/14 09:00:00 AM,Depth1,0.0135,,
EBSW,09/18/14 12:00:00 AM,Depth1,0.0135,,
EBSW,09/21/14 03:00:00 AM,Depth2,0.0135,,
EBSW,09/21/14 06:00:00 PM,Depth2,0.0135,,
EBSW,09/17/14 06:00:00 PM,Depth1,0.0139,,
EBSW,09/20/14 03:00:00 PM,Depth2,0.0139,,
EBSW,09/20/14 06:00:00 PM,Depth2,0.0139,,
EBSW,09/20/14 09:00:00 PM,Depth2,0.0139,,
EBSW,09/21/14 03:00:00 PM,Depth2,0.0139,,
EBSW,09/21/14 06:00:00 AM,Depth2,0.0139,,
EBSW,09/21/14 09:00:00 AM,Depth2,0.0139,,
EBSW,09/21/14 12:00:00 AM,Depth2,0.0139,,
EBSW,09/21/14 12:00:00 PM,Depth2,0.0139,,
EBSW,09/22/14 03:00:00 AM,Depth2,0.0139,,
EBSW,09/22/14 06:00:00 AM,Depth2,0.0139,,
EBSW,09/22/14 09:00:00 AM,Depth2,0.0139,,
EBSW,09/22/14 12:00:00 PM,Depth2,0.0139,,
EBSW,09/17/14 03:00:00 PM,Depth1,0.0152,,
EBSW,09/19/14 09:00:00 PM,Depth2,0.0156,,
EBSW,09/20/14 03:00:00 AM,Depth2,0.0156,,
EBSW,09/20/14 06:00:00 AM,Depth2,0.0156,,
EBSW,09/20/14 09:00:00 AM,Depth2,0.0156,,
EBSW,09/20/14 12:00:00 PM,Depth2,0.0156,,
EBSW,09/20/14 12:00:00 AM,Depth2,0.0161,,
EBSW,09/19/14 06:00:00 PM,Depth2,0.0165,,
EBSW,09/17/14 12:00:00 PM,Depth1,0.0169,,
EBSW,09/19/14 03:00:00 PM,Depth2,0.0173,,
EBSW,09/16/14 09:00:00 PM,Depth1,0.0182,,
EBSW,09/17/14 03:00:00 AM,Depth1,0.0182,,
EBSW,09/17/14 09:00:00 AM,Depth1,0.0182,,
EBSW,09/17/14 12:00:00 AM,Depth1,0.0182,,
EBSW,09/16/14 03:00:00 PM,Depth1,0.0186,,
EBSW,09/16/14 06:00:00 PM,Depth1,0.0186,,
EBSW,09/17/14 06:00:00 AM,Depth1,0.0186,,
EBSW,09/18/14 09:00:00 PM,Depth2,0.019,,
EBSW,09/19/14 03:00:00 AM,Depth2,0.019,,
EBSW,09/19/14 12:00:00 AM,Depth2,0.019,,
EBSW,09/19/14 12:00:00 PM,Depth2,0.019,,
EBSW,09/18/14 06:00:00 PM,Depth2,0.0194,,
EBSW,09/19/14 06:00:00 AM,Depth2,0.0194,,
EBSW,09/19/14 09:00:00 AM,Depth2,0.0194,,
EBSW,09/16/14 09:00:00 AM,Depth1,0.0199,,
EBSW,09/16/14 12:00:00 PM,Depth1,0.0199,,
EBSW,09/16/14 03:00:00 AM,Depth1,0.0203,,
EBSW,09/16/14 06:00:00 AM,Depth1,0.0203,,
EBSW,09/16/14 12:00:00 AM,Depth1,0.0203,,
EBSW,09/15/14 09:00:00 PM,Depth1,0.0207,,
EBSW,09/18/14 03:00:00 PM,Depth2,0.0207,,
EBSW,09/15/14 06:00:00 PM,Depth1,0.0211,,
EBSW,10/04/2014  6:00:00 PM,Depth1,0.0224,,
EBSW,09/18/14 12:00:00 PM,Depth2,0.0224,,
EBSW,09/15/14 03:00:00 PM,Depth1,0.0228,,
EBSW,09/15/14 12:00:00 PM,Depth1,0.0237,,
EBSW,09/17/14 09:00:00 PM,Depth2,0.0237,,
EBSW,10/05/2014  12:00:00 AM,Depth2,0.0241,,
EBSW,09/17/14 06:00:00 PM,Depth2,0.0241,,
EBSW,09/18/14 03:00:00 AM,Depth2,0.0241,,
EBSW,09/18/14 06:00:00 AM,Depth2,0.0241,,
EBSW,09/18/14 09:00:00 AM,Depth2,0.0241,,
EBSW,09/18/14 12:00:00 AM,Depth2,0.0241,,
EBSW,09/14/14 06:00:00 PM,Depth1,0.0245,,
EBSW,09/14/14 09:00:00 PM,Depth1,0.0245,,
EBSW,09/15/14 03:00:00 AM,Depth1,0.0245,,
EBSW,09/15/14 06:00:00 AM,Depth1,0.0245,,
EBSW,09/15/14 09:00:00 AM,Depth1,0.0245,,
EBSW,09/15/14 12:00:00 AM,Depth1,0.0245,,
EBSW,09/14/14 03:00:00 PM,Depth1,0.0254,,
EBSW,09/17/14 03:00:00 PM,Depth2,0.0258,,
EBSW,09/13/14 06:00:00 PM,Depth1,0.0262,,
EBSW,09/13/14 09:00:00 PM,Depth1,0.0262,,
EBSW,09/14/14 03:00:00 AM,Depth1,0.0262,,
EBSW,09/14/14 12:00:00 AM,Depth1,0.0262,,
EBSW,09/14/14 12:00:00 PM,Depth1,0.0262,,
EBSW,09/13/14 03:00:00 PM,Depth1,0.0267,,
EBSW,09/14/14 06:00:00 AM,Depth1,0.0267,,
EBSW,09/14/14 09:00:00 AM,Depth1,0.0267,,
EBSW,09/10/2014  6:00:00 PM,Depth2,0.0275,,
EBSW,09/13/14 12:00:00 PM,Depth1,0.0275,,
EBSW,09/12/2014  9:00:00 PM,Depth1,0.0279,,
EBSW,09/13/14 03:00:00 AM,Depth1,0.0279,,
EBSW,09/13/14 12:00:00 AM,Depth1,0.0279,,
EBSW,09/10/2014  9:00:00 PM,Depth2,0.0284,,
EBSW,09/11/2014  12:00:00 AM,Depth2,0.0284,,
EBSW,09/12/2014  6:00:00 PM,Depth1,0.0284,,
EBSW,09/13/14 06:00:00 AM,Depth1,0.0284,,
EBSW,09/13/14 09:00:00 AM,Depth1,0.0284,,
EBSW,09/10/2014  3:00:00 PM,Depth2,0.0292,,
EBSW,09/11/2014  3:00:00 AM,Depth2,0.0292,,
EBSW,09/11/2014  6:00:00 AM,Depth2,0.0292,,
EBSW,09/11/2014  9:00:00 AM,Depth2,0.0292,,
EBSW,09/11/2014  12:00:00 PM,Depth2,0.0292,,
EBSW,09/11/2014  3:00:00 PM,Depth2,0.0292,,
EBSW,09/17/14 12:00:00 PM,Depth2,0.0292,,
EBSW,09/12/2014  3:00:00 PM,Depth1,0.0296,,
EBSW,09/11/2014  3:00:00 PM,Depth1,0.0305,,
EBSW,09/12/2014  12:00:00 PM,Depth1,0.0305,,
EBSW,09/10/2014  12:00:00 PM,Depth2,0.0309,,
EBSW,09/10/2014  9:00:00 PM,Depth1,0.0309,,
EBSW,09/11/2014  6:00:00 PM,Depth1,0.0309,,
EBSW,09/11/2014  9:00:00 PM,Depth1,0.0309,,
EBSW,09/12/2014  12:00:00 AM,Depth1,0.0309,,
EBSW,09/16/14 06:00:00 PM,Depth2,0.0309,,
EBSW,09/16/14 09:00:00 PM,Depth2,0.0309,,
EBSW,09/17/14 03:00:00 AM,Depth2,0.0309,,
EBSW,09/17/14 06:00:00 AM,Depth2,0.0309,,
EBSW,09/17/14 09:00:00 AM,Depth2,0.0309,,
EBSW,09/17/14 12:00:00 AM,Depth2,0.0309,,
EBSW,09/10/2014  6:00:00 PM,Depth1,0.0313,,
EBSW,09/11/2014  12:00:00 AM,Depth1,0.0313,,
EBSW,09/11/2014  3:00:00 AM,Depth1,0.0313,,
EBSW,09/11/2014  6:00:00 AM,Depth1,0.0313,,
EBSW,09/11/2014  9:00:00 AM,Depth1,0.0313,,
EBSW,09/11/2014  12:00:00 PM,Depth1,0.0313,,
EBSW,09/12/2014  3:00:00 AM,Depth1,0.0313,,
EBSW,09/12/2014  6:00:00 AM,Depth1,0.0313,,
EBSW,09/12/2014  9:00:00 AM,Depth1,0.0313,,
EBSW,09/09/2014  6:00:00 PM,Depth2,0.0318,,
EBSW,09/10/2014  3:00:00 AM,Depth2,0.0318,,
EBSW,09/10/2014  9:00:00 AM,Depth2,0.0318,,
EBSW,09/09/2014  9:00:00 PM,Depth2,0.0326,,
EBSW,09/10/2014  12:00:00 AM,Depth2,0.0326,,
EBSW,09/10/2014  6:00:00 AM,Depth2,0.0326,,
EBSW,09/10/2014  3:00:00 PM,Depth1,0.0326,,
EBSW,09/16/14 03:00:00 PM,Depth2,0.0326,,
EBSW,09/16/14 12:00:00 PM,Depth2,0.0326,,
EBSW,09/09/2014  3:00:00 PM,Depth2,0.0334,,
EBSW,09/16/14 03:00:00 AM,Depth2,0.0334,,
EBSW,09/16/14 06:00:00 AM,Depth2,0.0334,,
EBSW,09/16/14 09:00:00 AM,Depth2,0.0334,,
EBSW,09/16/14 12:00:00 AM,Depth2,0.0334,,
EBSW,09/10/2014  12:00:00 PM,Depth1,0.0347,,
EBSW,09/09/2014  12:00:00 PM,Depth2,0.036,,
EBSW,09/10/2014  3:00:00 AM,Depth1,0.036,,
EBSW,09/10/2014  6:00:00 AM,Depth1,0.036,,
EBSW,09/10/2014  9:00:00 AM,Depth1,0.036,,
EBSW,09/15/14 06:00:00 PM,Depth2,0.036,,
EBSW,09/15/14 09:00:00 PM,Depth2,0.036,,
EBSW,09/09/2014  9:00:00 PM,Depth1,0.0364,,
EBSW,09/09/2014  6:00:00 PM,Depth1,0.0368,,
EBSW,09/10/2014  12:00:00 AM,Depth1,0.0368,,
EBSW,09/15/14 03:00:00 PM,Depth2,0.0368,,
EBSW,09/08/2014  6:00:00 PM,Depth2,0.0377,,
EBSW,09/08/2014  9:00:00 PM,Depth2,0.0377,,
EBSW,09/09/2014  3:00:00 AM,Depth2,0.0377,,
EBSW,09/09/2014  6:00:00 AM,Depth2,0.0377,,
EBSW,09/09/2014  9:00:00 AM,Depth2,0.0377,,
EBSW,09/09/2014  12:00:00 AM,Depth2,0.0381,,
EBSW,09/09/2014  3:00:00 PM,Depth1,0.0381,,
EBSW,09/08/2014  3:00:00 PM,Depth2,0.0394,,
EBSW,10/04/2014  9:00:00 PM,Depth1,0.0394,,
EBSW,09/15/14 12:00:00 PM,Depth2,0.0394,,
EBSW,10/05/2014  3:00:00 AM,Depth2,0.0398,,
EBSW,10/16/14 03:00:00 PM,Depth1,0.0398,,
EBSW,10/16/14 06:00:00 AM,Depth1,0.0398,,
EBSW,10/16/14 06:00:00 PM,Depth1,0.0398,,
EBSW,10/16/14 09:00:00 AM,Depth1,0.0398,,
EBSW,10/16/14 09:00:00 PM,Depth1,0.0398,,
EBSW,10/16/14 12:00:00 AM,Depth1,0.0398,,
EBSW,10/16/14 12:00:00 PM,Depth1,0.0398,,
EBSW,10/17/14 12:00:00 AM,Depth1,0.0398,,
EBSW,09/09/2014  12:00:00 PM,Depth1,0.0402,,
EBSW,09/15/14 03:00:00 AM,Depth2,0.0402,,
EBSW,09/15/14 06:00:00 AM,Depth2,0.0402,,
EBSW,09/15/14 09:00:00 AM,Depth2,0.0402,,
EBSW,10/15/14 03:00:00 PM,Depth1,0.0402,,
EBSW,10/15/14 06:00:00 PM,Depth1,0.0402,,
EBSW,10/15/14 09:00:00 PM,Depth1,0.0402,,
EBSW,10/16/14 03:00:00 AM,Depth1,0.0402,,
EBSW,10/15/14 06:00:00 AM,Depth1,0.0407,,
EBSW,10/15/14 09:00:00 AM,Depth1,0.0407,,
EBSW,10/15/14 12:00:00 PM,Depth1,0.0407,,
EBSW,09/14/14 06:00:00 PM,Depth2,0.0411,,
EBSW,09/14/14 09:00:00 PM,Depth2,0.0411,,
EBSW,09/15/14 12:00:00 AM,Depth2,0.0411,,
EBSW,10/14/14 09:00:00 PM,Depth1,0.0411,,
EBSW,10/15/14 03:00:00 AM,Depth1,0.0411,,
EBSW,10/15/14 12:00:00 AM,Depth1,0.0411,,
EBSW,09/09/2014  9:00:00 AM,Depth1,0.0415,,
EBSW,10/14/14 03:00:00 PM,Depth1,0.0415,,
EBSW,10/14/14 06:00:00 PM,Depth1,0.0415,,
EBSW,10/14/14 12:00:00 PM,Depth1,0.0415,,
EBSW,09/08/2014  12:00:00 PM,Depth2,0.0419,,
EBSW,09/11/2014  6:00:00 PM,Depth2,0.0419,,
EBSW,10/14/14 03:00:00 AM,Depth1,0.0419,,
EBSW,10/14/14 06:00:00 AM,Depth1,0.0419,,
EBSW,10/14/14 09:00:00 AM,Depth1,0.0419,,
EBSW,10/14/14 12:00:00 AM,Depth1,0.0419,,
EBSW,10/13/14 06:00:00 PM,Depth1,0.0424,,
EBSW,10/13/14 09:00:00 PM,Depth1,0.0424,,
EBSW,09/07/2014  6:00:00 PM,Depth2,0.0428,,
EBSW,09/07/2014  9:00:00 PM,Depth2,0.0428,,
EBSW,09/08/2014  9:00:00 PM,Depth1,0.0428,,
EBSW,09/09/2014  12:00:00 AM,Depth1,0.0428,,
EBSW,09/09/2014  3:00:00 AM,Depth1,0.0428,,
