Compartment,Datetime,Depth,Moisture_m3_m3,Temp_C,Remove
EBSW,09/19/15 12:00:00 PM,Depth1_10cm?,0.1085,,
EBSW,09/20/15 12:00:00 PM,Depth1_10cm?,0.1085,,
EBSW,07/17/15 03:00:00 PM,Depth1_10cm?,0.109,,
EBSW,07/23/15 06:00:00 PM,Depth1_10cm?,0.109,,
EBSW,07/24/15 09:00:00 AM,Depth1_10cm?,0.109,,
EBSW,07/24/15 12:00:00 AM,Depth1_10cm?,0.109,,
EBSW,07/24/15 12:00:00 PM,Depth1_10cm?,0.109,,
EBSW,08/02/2015  3:00:00 PM,Depth1_10cm?,0.109,,
EBSW,08/12/2015  12:00:00 AM,Depth1_10cm?,0.109,,
EBSW,09/12/2015  9:00:00 PM,Depth1_10cm?,0.109,,
EBSW,09/13/15 06:00:00 AM,Depth1_10cm?,0.109,,
EBSW,09/13/15 09:00:00 AM,Depth1_10cm?,0.109,,
EBSW,09/13/15 12:00:00 PM,Depth1_10cm?,0.109,,
EBSW,09/14/15 12:00:00 AM,Depth1_10cm?,0.109,,
EBSW,07/14/15 06:00:00 PM,Depth1_10cm?,0.1094,,
EBSW,07/14/15 09:00:00 PM,Depth1_10cm?,0.1094,,
EBSW,07/15/15 03:00:00 AM,Depth1_10cm?,0.1094,,
EBSW,07/15/15 06:00:00 AM,Depth1_10cm?,0.1094,,
EBSW,07/15/15 09:00:00 AM,Depth1_10cm?,0.1094,,
EBSW,07/15/15 12:00:00 AM,Depth1_10cm?,0.1094,,
EBSW,07/23/15 09:00:00 PM,Depth1_10cm?,0.1094,,
EBSW,07/24/15 03:00:00 AM,Depth1_10cm?,0.1094,,
EBSW,07/24/15 06:00:00 AM,Depth1_10cm?,0.1094,,
EBSW,09/03/2015  9:00:00 AM,Depth1_10cm?,0.1094,,
EBSW,09/12/2015  6:00:00 PM,Depth1_10cm?,0.1094,,
EBSW,09/13/15 03:00:00 AM,Depth1_10cm?,0.1094,,
EBSW,09/13/15 03:00:00 PM,Depth1_10cm?,0.1094,,
EBSW,09/13/15 12:00:00 AM,Depth1_10cm?,0.1094,,
EBSW,09/18/15 06:00:00 PM,Depth1_10cm?,0.1094,,
EBSW,09/18/15 09:00:00 PM,Depth1_10cm?,0.1094,,
EBSW,09/19/15 03:00:00 AM,Depth1_10cm?,0.1094,,
EBSW,09/19/15 06:00:00 AM,Depth1_10cm?,0.1094,,
EBSW,09/19/15 12:00:00 AM,Depth1_10cm?,0.1094,,
EBSW,07/14/15 03:00:00 PM,Depth1_10cm?,0.1098,,
EBSW,08/12/2015  3:00:00 AM,Depth1_10cm?,0.1098,,
EBSW,09/02/2015  6:00:00 PM,Depth1_10cm?,0.1098,,
EBSW,09/02/2015  9:00:00 PM,Depth1_10cm?,0.1098,,
EBSW,09/03/2015  12:00:00 AM,Depth1_10cm?,0.1098,,
EBSW,09/03/2015  3:00:00 AM,Depth1_10cm?,0.1098,,
EBSW,09/03/2015  6:00:00 AM,Depth1_10cm?,0.1098,,
EBSW,09/12/2015  3:00:00 PM,Depth1_10cm?,0.1098,,
EBSW,09/19/15 09:00:00 AM,Depth1_10cm?,0.1098,,
EBSW,07/17/15 12:00:00 PM,Depth1_10cm?,0.1102,,
EBSW,07/23/15 03:00:00 PM,Depth1_10cm?,0.1102,,
EBSW,09/12/2015  12:00:00 PM,Depth1_10cm?,0.1102,,
EBSW,09/18/15 03:00:00 PM,Depth1_10cm?,0.1102,,
EBSW,08/01/2015  3:00:00 PM,Depth1_10cm?,0.1107,,
EBSW,08/02/2015  12:00:00 PM,Depth1_10cm?,0.1107,,
EBSW,09/02/2015  3:00:00 PM,Depth1_10cm?,0.1107,,
EBSW,09/12/2015  12:00:00 AM,Depth1_10cm?,0.1107,,
EBSW,09/12/2015  3:00:00 AM,Depth1_10cm?,0.1107,,
EBSW,09/12/2015  6:00:00 AM,Depth1_10cm?,0.1107,,
EBSW,09/12/2015  9:00:00 AM,Depth1_10cm?,0.1107,,
EBSW,07/14/15 12:00:00 PM,Depth1_10cm?,0.1111,,
EBSW,07/23/15 12:00:00 PM,Depth1_10cm?,0.1111,,
EBSW,09/11/2015  9:00:00 PM,Depth1_10cm?,0.1111,,
EBSW,09/18/15 12:00:00 PM,Depth1_10cm?,0.1111,,
EBSW,07/22/15 06:00:00 PM,Depth1_10cm?,0.1115,,
EBSW,07/22/15 09:00:00 PM,Depth1_10cm?,0.1115,,
EBSW,08/01/2015  9:00:00 PM,Depth1_10cm?,0.1115,,
EBSW,08/02/2015  12:00:00 AM,Depth1_10cm?,0.1115,,
EBSW,08/02/2015  3:00:00 AM,Depth1_10cm?,0.1115,,
EBSW,08/02/2015  6:00:00 AM,Depth1_10cm?,0.1115,,
EBSW,08/02/2015  9:00:00 AM,Depth1_10cm?,0.1115,,
EBSW,09/02/2015  12:00:00 PM,Depth1_10cm?,0.1115,,
EBSW,09/11/2015  6:00:00 PM,Depth1_10cm?,0.1115,,
EBSW,09/29/15 03:00:00 PM,Depth2,0.1115,,
EBSW,09/29/15 06:00:00 PM,Depth2,0.1115,,
EBSW,09/29/15 09:00:00 PM,Depth2,0.1115,,
EBSW,07/14/15 09:00:00 AM,Depth1_10cm?,0.1119,,
EBSW,07/17/15 03:00:00 AM,Depth1_10cm?,0.1119,,
EBSW,07/17/15 09:00:00 AM,Depth1_10cm?,0.1119,,
EBSW,07/23/15 03:00:00 AM,Depth1_10cm?,0.1119,,
EBSW,07/23/15 06:00:00 AM,Depth1_10cm?,0.1119,,
EBSW,07/23/15 09:00:00 AM,Depth1_10cm?,0.1119,,
EBSW,07/23/15 12:00:00 AM,Depth1_10cm?,0.1119,,
EBSW,07/25/15 09:00:00 PM,Depth1_10cm?,0.1119,,
EBSW,08/01/2015  12:00:00 PM,Depth1_10cm?,0.1119,,
EBSW,08/01/2015  6:00:00 PM,Depth1_10cm?,0.1119,,
EBSW,09/18/15 09:00:00 AM,Depth1_10cm?,0.1119,,
EBSW,07/13/15 06:00:00 PM,Depth1_10cm?,0.1123,,
EBSW,07/13/15 09:00:00 PM,Depth1_10cm?,0.1123,,
EBSW,07/14/15 03:00:00 AM,Depth1_10cm?,0.1123,,
EBSW,07/14/15 06:00:00 AM,Depth1_10cm?,0.1123,,
EBSW,07/14/15 12:00:00 AM,Depth1_10cm?,0.1123,,
EBSW,07/17/15 06:00:00 AM,Depth1_10cm?,0.1123,,
EBSW,07/17/15 12:00:00 AM,Depth1_10cm?,0.1123,,
EBSW,07/25/15 06:00:00 PM,Depth1_10cm?,0.1123,,
EBSW,07/26/15 03:00:00 PM,Depth1_10cm?,0.1123,,
EBSW,07/26/15 06:00:00 AM,Depth1_10cm?,0.1123,,
EBSW,07/26/15 06:00:00 PM,Depth1_10cm?,0.1123,,
EBSW,07/26/15 09:00:00 AM,Depth1_10cm?,0.1123,,
EBSW,07/26/15 09:00:00 PM,Depth1_10cm?,0.1123,,
EBSW,07/26/15 12:00:00 AM,Depth1_10cm?,0.1123,,
EBSW,07/26/15 12:00:00 PM,Depth1_10cm?,0.1123,,
EBSW,07/27/15 12:00:00 AM,Depth1_10cm?,0.1123,,
EBSW,08/12/2015  6:00:00 AM,Depth1_10cm?,0.1123,,
EBSW,09/02/2015  9:00:00 AM,Depth1_10cm?,0.1123,,
EBSW,09/11/2015  3:00:00 PM,Depth1_10cm?,0.1123,,
EBSW,09/17/15 06:00:00 PM,Depth1_10cm?,0.1123,,
EBSW,09/17/15 09:00:00 PM,Depth1_10cm?,0.1123,,
EBSW,09/18/15 03:00:00 AM,Depth1_10cm?,0.1123,,
EBSW,09/18/15 06:00:00 AM,Depth1_10cm?,0.1123,,
EBSW,09/18/15 12:00:00 AM,Depth1_10cm?,0.1123,,
EBSW,09/29/15 06:00:00 AM,Depth2,0.1123,,
EBSW,09/29/15 12:00:00 AM,Depth2,0.1123,,
EBSW,07/16/15 06:00:00 PM,Depth1_10cm?,0.1128,,
EBSW,07/16/15 09:00:00 PM,Depth1_10cm?,0.1128,,
EBSW,07/22/15 03:00:00 PM,Depth1_10cm?,0.1128,,
EBSW,07/25/15 03:00:00 AM,Depth1_10cm?,0.1128,,
EBSW,07/25/15 03:00:00 PM,Depth1_10cm?,0.1128,,
EBSW,07/25/15 06:00:00 AM,Depth1_10cm?,0.1128,,
EBSW,07/25/15 12:00:00 AM,Depth1_10cm?,0.1128,,
EBSW,07/26/15 03:00:00 AM,Depth1_10cm?,0.1128,,
EBSW,07/27/15 03:00:00 AM,Depth1_10cm?,0.1128,,
EBSW,07/31/15 09:00:00 PM,Depth1_10cm?,0.1128,,
EBSW,08/01/2015  12:00:00 AM,Depth1_10cm?,0.1128,,
EBSW,09/01/2015  6:00:00 PM,Depth1_10cm?,0.1128,,
EBSW,09/01/2015  9:00:00 PM,Depth1_10cm?,0.1128,,
EBSW,09/02/2015  12:00:00 AM,Depth1_10cm?,0.1128,,
EBSW,09/02/2015  3:00:00 AM,Depth1_10cm?,0.1128,,
EBSW,09/02/2015  6:00:00 AM,Depth1_10cm?,0.1128,,
EBSW,09/28/15 09:00:00 PM,Depth2,0.1128,,
EBSW,09/29/15 03:00:00 AM,Depth2,0.1128,,
EBSW,09/29/15 09:00:00 AM,Depth2,0.1128,,
EBSW,09/29/15 12:00:00 PM,Depth2,0.1128,,
EBSW,07/13/15 03:00:00 PM,Depth1_10cm?,0.1132,,
EBSW,07/24/15 09:00:00 PM,Depth1_10cm?,0.1132,,
EBSW,07/25/15 09:00:00 AM,Depth1_10cm?,0.1132,,
EBSW,07/25/15 12:00:00 PM,Depth1_10cm?,0.1132,,
EBSW,07/27/15 03:00:00 PM,Depth1_10cm?,0.1132,,
EBSW,07/27/15 06:00:00 AM,Depth1_10cm?,0.1132,,
