Compartment,Datetime,Depth,Temp_C,Moisture_m3_m3,Remove
WBSW,03/10/2015  3:00:00 AM,10cm,0.29,0.137,
WBSW,03/10/2015  3:00:00 PM,10cm,0.29,0.137,
WBSW,03/10/2015  6:00:00 AM,10cm,0.29,0.1365,
WBSW,03/10/2015  6:00:00 PM,10cm,0.29,0.137,
WBSW,03/10/2015  9:00:00 AM,10cm,0.29,0.1365,
WBSW,03/10/2015  9:00:00 PM,10cm,0.29,0.137,
WBSW,03/10/2016  12:00:00 AM,10cm,0.29,0.1582,
WBSW,03/10/2016  12:00:00 PM,10cm,0.29,0.1586,
WBSW,03/10/2016  3:00:00 AM,10cm,0.29,0.1586,
WBSW,03/10/2016  3:00:00 PM,10cm,0.29,0.1586,
WBSW,03/10/2016  6:00:00 AM,10cm,0.29,0.159,
WBSW,03/10/2016  6:00:00 PM,10cm,0.29,0.1586,
WBSW,03/10/2016  9:00:00 AM,10cm,0.29,0.1586,
WBSW,03/10/2016  9:00:00 PM,10cm,0.29,0.1582,
WBSW,03/11/2015  12:00:00 AM,10cm,0.29,0.1365,
WBSW,03/11/2015  12:00:00 PM,10cm,0.29,0.137,
WBSW,03/11/2015  3:00:00 AM,10cm,0.29,0.1365,
WBSW,03/11/2015  3:00:00 PM,10cm,0.29,0.1374,
WBSW,03/11/2015  6:00:00 AM,10cm,0.29,0.1365,
WBSW,03/11/2015  6:00:00 PM,10cm,0.29,0.1374,
WBSW,03/11/2015  9:00:00 AM,10cm,0.29,0.1365,
WBSW,03/11/2015  9:00:00 PM,10cm,0.29,0.1374,
WBSW,03/11/2016  12:00:00 AM,10cm,0.29,0.1586,
WBSW,03/11/2016  12:00:00 PM,10cm,0.29,0.1577,
WBSW,03/11/2016  3:00:00 AM,10cm,0.29,0.1582,
WBSW,03/11/2016  3:00:00 PM,10cm,0.29,0.1599,
WBSW,03/11/2016  6:00:00 AM,10cm,0.29,0.1582,
WBSW,03/11/2016  6:00:00 PM,10cm,0.29,0.1599,
WBSW,03/11/2016  9:00:00 AM,10cm,0.29,0.1577,
WBSW,03/11/2016  9:00:00 PM,10cm,0.29,0.1594,
WBSW,03/12/2015  12:00:00 AM,10cm,0.29,0.137,
WBSW,03/12/2015  12:00:00 PM,10cm,0.29,0.137,
WBSW,03/12/2015  3:00:00 AM,10cm,0.29,0.1374,
WBSW,03/12/2015  3:00:00 PM,10cm,0.29,0.137,
WBSW,03/12/2015  6:00:00 AM,10cm,0.29,0.1374,
WBSW,03/12/2015  6:00:00 PM,10cm,0.29,0.1374,
WBSW,03/12/2015  9:00:00 AM,10cm,0.29,0.1374,
WBSW,03/12/2015  9:00:00 PM,10cm,0.29,0.137,
WBSW,03/12/2016  12:00:00 AM,10cm,0.29,0.1586,
WBSW,03/12/2016  12:00:00 PM,10cm,0.29,0.1573,
WBSW,03/12/2016  3:00:00 AM,10cm,0.29,0.1582,
WBSW,03/12/2016  3:00:00 PM,10cm,0.29,0.1573,
WBSW,03/12/2016  6:00:00 AM,10cm,0.29,0.1577,
WBSW,03/12/2016  6:00:00 PM,10cm,0.29,0.1573,
WBSW,03/12/2016  9:00:00 AM,10cm,0.29,0.1577,
WBSW,03/12/2016  9:00:00 PM,10cm,0.29,0.1573,
WBSW,03/13/15 03:00:00 AM,10cm,0.29,0.137,
WBSW,03/13/15 03:00:00 PM,10cm,0.29,0.137,
WBSW,03/13/15 06:00:00 AM,10cm,0.29,0.137,
WBSW,03/13/15 06:00:00 PM,10cm,0.29,0.1365,
WBSW,03/13/15 09:00:00 AM,10cm,0.29,0.137,
WBSW,03/13/15 09:00:00 PM,10cm,0.29,0.1365,
WBSW,03/13/15 12:00:00 AM,10cm,0.29,0.137,
WBSW,03/13/15 12:00:00 PM,10cm,0.29,0.1365,
WBSW,03/13/16 03:00:00 AM,10cm,0.29,0.1573,
WBSW,03/13/16 03:00:00 PM,10cm,0.29,0.1565,
WBSW,03/13/16 06:00:00 AM,10cm,0.29,0.1573,
WBSW,03/13/16 06:00:00 PM,10cm,0.29,0.1565,
WBSW,03/13/16 09:00:00 AM,10cm,0.29,0.1573,
WBSW,03/13/16 09:00:00 PM,10cm,0.73,0.1565,
WBSW,03/13/16 12:00:00 AM,10cm,0.29,0.1573,
WBSW,03/13/16 12:00:00 PM,10cm,0.29,0.1569,
WBSW,03/14/15 03:00:00 AM,10cm,0.29,0.137,
WBSW,03/14/15 03:00:00 PM,10cm,0.29,0.1365,
WBSW,03/14/15 06:00:00 AM,10cm,0.29,0.1365,
WBSW,03/14/15 06:00:00 PM,10cm,0.29,0.1365,
WBSW,03/14/15 09:00:00 AM,10cm,0.29,0.1365,
WBSW,03/14/15 09:00:00 PM,10cm,0.29,0.1365,
WBSW,03/14/15 12:00:00 AM,10cm,0.29,0.1365,
WBSW,03/14/15 12:00:00 PM,10cm,0.29,0.1365,
WBSW,03/14/16 03:00:00 AM,10cm,0.73,0.1556,
WBSW,03/14/16 03:00:00 PM,10cm,0.73,0.1552,
WBSW,03/14/16 06:00:00 AM,10cm,0.73,0.1552,
WBSW,03/14/16 06:00:00 PM,10cm,0.73,0.1552,
WBSW,03/14/16 09:00:00 AM,10cm,0.73,0.1552,
WBSW,03/14/16 09:00:00 PM,10cm,0.73,0.1548,
WBSW,03/14/16 12:00:00 AM,10cm,0.73,0.156,
WBSW,03/14/16 12:00:00 PM,10cm,0.73,0.1548,
WBSW,03/15/15 03:00:00 AM,10cm,0.29,0.1365,
WBSW,03/15/15 03:00:00 PM,10cm,0.29,0.1365,
WBSW,03/15/15 06:00:00 AM,10cm,0.29,0.1365,
WBSW,03/15/15 06:00:00 PM,10cm,0.29,0.1365,
WBSW,03/15/15 09:00:00 AM,10cm,0.29,0.1365,
WBSW,03/15/15 09:00:00 PM,10cm,0.29,0.1365,
WBSW,03/15/15 12:00:00 AM,10cm,0.29,0.1365,
WBSW,03/15/15 12:00:00 PM,10cm,0.29,0.1365,
WBSW,03/15/16 03:00:00 AM,10cm,0.73,0.1548,
WBSW,03/15/16 03:00:00 PM,10cm,0.73,0.1543,
WBSW,03/15/16 06:00:00 AM,10cm,0.73,0.1543,
WBSW,03/15/16 06:00:00 PM,10cm,0.73,0.1543,
WBSW,03/15/16 09:00:00 AM,10cm,0.73,0.1548,
WBSW,03/15/16 09:00:00 PM,10cm,0.73,0.1543,
WBSW,03/15/16 12:00:00 AM,10cm,0.73,0.1548,
WBSW,03/15/16 12:00:00 PM,10cm,0.73,0.1543,
WBSW,03/16/15 03:00:00 AM,10cm,0.29,0.1365,
WBSW,03/16/15 03:00:00 PM,10cm,0.29,0.1365,
WBSW,03/16/15 06:00:00 AM,10cm,0.29,0.1365,
WBSW,03/16/15 06:00:00 PM,10cm,0.29,0.1365,
WBSW,03/16/15 09:00:00 AM,10cm,0.29,0.1365,
WBSW,03/16/15 09:00:00 PM,10cm,0.29,0.1361,
WBSW,03/16/15 12:00:00 AM,10cm,0.29,0.1365,
WBSW,03/16/15 12:00:00 PM,10cm,0.29,0.1365,
WBSW,03/16/16 03:00:00 AM,10cm,0.73,0.1556,
WBSW,03/16/16 03:00:00 PM,10cm,0.73,0.156,
WBSW,03/16/16 06:00:00 AM,10cm,0.73,0.156,
WBSW,03/16/16 06:00:00 PM,10cm,0.73,0.1565,
WBSW,03/16/16 09:00:00 AM,10cm,0.73,0.156,
WBSW,03/16/16 09:00:00 PM,10cm,0.73,0.156,
WBSW,03/16/16 12:00:00 AM,10cm,0.73,0.1548,
WBSW,03/16/16 12:00:00 PM,10cm,0.73,0.156,
WBSW,03/17/15 03:00:00 AM,10cm,0.29,0.1361,
WBSW,03/17/15 03:00:00 PM,10cm,0.29,0.1365,
WBSW,03/17/15 06:00:00 AM,10cm,0.29,0.1361,
WBSW,03/17/15 06:00:00 PM,10cm,0.29,0.1365,
WBSW,03/17/15 09:00:00 AM,10cm,0.29,0.1365,
WBSW,03/17/15 09:00:00 PM,10cm,0.29,0.1361,
WBSW,03/17/15 12:00:00 AM,10cm,0.29,0.1365,
WBSW,03/17/15 12:00:00 PM,10cm,0.29,0.1365,
WBSW,03/17/16 03:00:00 AM,10cm,0.73,0.156,
WBSW,03/17/16 03:00:00 PM,10cm,0.73,0.1624,
WBSW,03/17/16 06:00:00 AM,10cm,0.73,0.159,
WBSW,03/17/16 06:00:00 PM,10cm,0.73,0.1624,
WBSW,03/17/16 09:00:00 AM,10cm,0.73,0.1594,
WBSW,03/17/16 09:00:00 PM,10cm,0.73,0.1912,
WBSW,03/17/16 12:00:00 AM,10cm,0.73,0.156,
WBSW,03/17/16 12:00:00 PM,10cm,0.73,0.1607,
WBSW,03/18/15 03:00:00 AM,10cm,0.29,0.1365,
WBSW,03/18/15 03:00:00 PM,10cm,0.29,0.1365,
WBSW,03/18/15 06:00:00 AM,10cm,0.29,0.1365,
WBSW,03/18/15 06:00:00 PM,10cm,0.29,0.1361,
WBSW,03/18/15 09:00:00 AM,10cm,0.29,0.1361,
WBSW,03/18/15 09:00:00 PM,10cm,0.29,0.1361,
WBSW,03/18/15 12:00:00 AM,10cm,0.29,0.1365,
WBSW,03/18/15 12:00:00 PM,10cm,0.29,0.1361,
WBSW,03/18/16 03:00:00 AM,10cm,0.73,0.2808,
WBSW,03/18/16 03:00:00 PM,10cm,0.73,0.268,
WBSW,03/18/16 06:00:00 AM,10cm,0.73,0.2994,
WBSW,03/18/16 06:00:00 PM,10cm,0.73,0.2536,
WBSW,03/18/16 09:00:00 AM,10cm,0.73,0.2956,
WBSW,03/18/16 09:00:00 PM,10cm,0.73,0.232,
WBSW,03/18/16 12:00:00 AM,10cm,0.73,0.2103,
WBSW,03/18/16 12:00:00 PM,10cm,0.73,0.2782,
WBSW,03/19/15 03:00:00 AM,10cm,0.29,0.1361,
WBSW,03/19/15 03:00:00 PM,10cm,0.29,0.1361,
WBSW,03/19/15 06:00:00 AM,10cm,0.29,0.1365,
WBSW,03/19/15 06:00:00 PM,10cm,0.29,0.1361,
WBSW,03/19/15 09:00:00 AM,10cm,0.29,0.1365,
WBSW,03/19/15 09:00:00 PM,10cm,0.29,0.1361,
WBSW,03/19/15 12:00:00 AM,10cm,0.29,0.1361,
WBSW,03/19/15 12:00:00 PM,10cm,0.29,0.1361,
WBSW,03/19/16 03:00:00 AM,10cm,0.73,0.1896,
WBSW,03/19/16 03:00:00 PM,10cm,0.73,0.1773,
WBSW,03/19/16 06:00:00 AM,10cm,0.73,0.184,
WBSW,03/19/16 06:00:00 PM,10cm,0.73,0.1756,
WBSW,03/19/16 09:00:00 AM,10cm,0.73,0.1802,
WBSW,03/19/16 09:00:00 PM,10cm,0.73,0.1734,
WBSW,03/19/16 12:00:00 AM,10cm,0.73,0.2057,
WBSW,03/19/16 12:00:00 PM,10cm,0.73,0.1785,
WBSW,03/20/15 03:00:00 AM,10cm,0.29,0.1361,
WBSW,03/20/15 03:00:00 PM,10cm,0.29,0.1357,
WBSW,03/20/15 06:00:00 AM,10cm,0.29,0.1361,
WBSW,03/20/15 06:00:00 PM,10cm,0.29,0.1357,
WBSW,03/20/15 09:00:00 AM,10cm,0.29,0.1357,
WBSW,03/20/15 09:00:00 PM,10cm,0.29,0.1357,
WBSW,03/20/15 12:00:00 AM,10cm,0.29,0.1361,
WBSW,03/20/15 12:00:00 PM,10cm,0.29,0.1357,
WBSW,03/20/16 03:00:00 AM,10cm,0.73,0.1688,
WBSW,03/20/16 03:00:00 PM,10cm,0.73,-0.0832,
WBSW,03/20/16 06:00:00 AM,10cm,0.73,1.4464,
WBSW,03/20/16 06:00:00 PM,10cm,0.73,-0.0807,
WBSW,03/20/16 09:00:00 AM,10cm,0.73,-0.0896,
WBSW,03/20/16 09:00:00 PM,10cm,0.73,-0.0773,
WBSW,03/20/16 12:00:00 AM,10cm,0.73,0.1709,
WBSW,03/20/16 12:00:00 PM,10cm,0.73,-0.0913,
WBSW,03/21/15 03:00:00 AM,10cm,0.29,0.1357,
WBSW,03/21/15 03:00:00 PM,10cm,0.29,0.1357,
WBSW,03/21/15 06:00:00 AM,10cm,0.29,0.1357,
WBSW,03/21/15 06:00:00 PM,10cm,0.29,0.1357,
WBSW,03/21/15 09:00:00 AM,10cm,0.29,0.1357,
WBSW,03/21/15 09:00:00 PM,10cm,0.29,0.1357,
WBSW,03/21/15 12:00:00 AM,10cm,0.29,0.1357,
WBSW,03/21/15 12:00:00 PM,10cm,0.29,0.1357,
WBSW,03/21/16 03:00:00 AM,10cm,0.73,-0.0705,
WBSW,03/21/16 03:00:00 PM,10cm,0.73,-0.0455,
WBSW,03/21/16 06:00:00 AM,10cm,0.73,-0.0654,
WBSW,03/21/16 06:00:00 PM,10cm,0.73,-0.0412,
WBSW,03/21/16 09:00:00 AM,10cm,0.73,-0.0573,
WBSW,03/21/16 09:00:00 PM,10cm,0.73,-0.0353,
WBSW,03/21/16 12:00:00 AM,10cm,0.73,-0.0747,
WBSW,03/21/16 12:00:00 PM,10cm,0.73,-0.0544,
WBSW,03/22/15 03:00:00 AM,10cm,0.29,0.1357,
WBSW,03/22/15 03:00:00 PM,10cm,0.29,0.1357,
WBSW,03/22/15 06:00:00 AM,10cm,0.29,0.1357,
WBSW,03/22/15 06:00:00 PM,10cm,0.29,0.1357,
WBSW,03/22/15 09:00:00 AM,10cm,0.29,0.1357,
WBSW,03/22/15 09:00:00 PM,10cm,0.29,0.1357,
WBSW,03/22/15 12:00:00 AM,10cm,0.29,0.1357,
WBSW,03/22/15 12:00:00 PM,10cm,0.29,0.1361,
WBSW,03/22/16 03:00:00 AM,10cm,0.73,-0.0319,
WBSW,03/22/16 03:00:00 PM,10cm,0.73,-0.0378,
WBSW,03/22/16 06:00:00 AM,10cm,0.73,-0.0344,
WBSW,03/22/16 06:00:00 PM,10cm,0.73,-0.0382,
WBSW,03/22/16 09:00:00 AM,10cm,0.73,-0.0336,
WBSW,03/22/16 09:00:00 PM,10cm,0.73,-0.0387,
WBSW,03/22/16 12:00:00 AM,10cm,0.73,-0.0361,
WBSW,03/22/16 12:00:00 PM,10cm,0.73,-0.0412,
WBSW,03/23/15 03:00:00 AM,10cm,0.29,0.1357,
WBSW,03/23/15 03:00:00 PM,10cm,0.29,0.1353,
WBSW,03/23/15 06:00:00 AM,10cm,0.29,0.1353,
WBSW,03/23/15 06:00:00 PM,10cm,0.29,0.1353,
WBSW,03/23/15 09:00:00 AM,10cm,0.29,0.1357,
WBSW,03/23/15 09:00:00 PM,10cm,0.29,0.1353,
WBSW,03/23/15 12:00:00 AM,10cm,0.29,0.1357,
WBSW,03/23/15 12:00:00 PM,10cm,0.29,0.1353,
WBSW,03/23/16 03:00:00 AM,10cm,0.73,-0.0374,
WBSW,03/23/16 03:00:00 PM,10cm,0.73,0.0008,
WBSW,03/23/16 06:00:00 AM,10cm,0.73,-0.0302,
WBSW,03/23/16 06:00:00 PM,10cm,0.73,-0.0009,
WBSW,03/23/16 09:00:00 AM,10cm,0.73,-0.0217,
WBSW,03/23/16 09:00:00 PM,10cm,0.73,-0.0098,
WBSW,03/23/16 12:00:00 AM,10cm,0.73,-0.0387,
WBSW,03/23/16 12:00:00 PM,10cm,0.73,-0.0022,
WBSW,03/24/15 03:00:00 AM,10cm,0.29,0.1348,
WBSW,03/24/15 03:00:00 PM,10cm,0.29,0.1348,
WBSW,03/24/15 06:00:00 AM,10cm,0.29,0.1348,
WBSW,03/24/15 06:00:00 PM,10cm,0.29,0.1348,
WBSW,03/24/15 09:00:00 AM,10cm,0.29,0.1348,
WBSW,03/24/15 09:00:00 PM,10cm,0.29,0.1348,
WBSW,03/24/15 12:00:00 AM,10cm,0.29,0.1348,
WBSW,03/24/15 12:00:00 PM,10cm,0.29,0.1353,
WBSW,03/24/16 03:00:00 AM,10cm,0.73,-0.0166,
WBSW,03/24/16 03:00:00 PM,10cm,0.73,-0.0234,
WBSW,03/24/16 06:00:00 AM,10cm,0.73,-0.0179,
WBSW,03/24/16 06:00:00 PM,10cm,0.73,-0.0234,
WBSW,03/24/16 09:00:00 AM,10cm,0.73,-0.0213,
WBSW,03/24/16 09:00:00 PM,10cm,0.73,-0.0183,
WBSW,03/24/16 12:00:00 AM,10cm,0.73,-0.0145,
WBSW,03/24/16 12:00:00 PM,10cm,0.73,-0.023,
WBSW,03/25/15 03:00:00 AM,10cm,0.29,0.1348,
WBSW,03/25/15 03:00:00 PM,10cm,0.29,0.1348,
WBSW,03/25/15 06:00:00 AM,10cm,0.29,0.1348,
WBSW,03/25/15 06:00:00 PM,10cm,0.29,0.1348,
WBSW,03/25/15 09:00:00 AM,10cm,0.29,0.1348,
WBSW,03/25/15 09:00:00 PM,10cm,0.29,0.1344,
WBSW,03/25/15 12:00:00 AM,10cm,0.29,0.1348,
WBSW,03/25/15 12:00:00 PM,10cm,0.29,0.1348,
WBSW,03/25/16 03:00:00 AM,10cm,0.73,-0.0251,
WBSW,03/25/16 03:00:00 PM,10cm,0.73,-0.0153,
WBSW,03/25/16 06:00:00 AM,10cm,0.73,-0.0255,
WBSW,03/25/16 06:00:00 PM,10cm,0.73,-0.0251,
WBSW,03/25/16 09:00:00 AM,10cm,0.73,-0.0281,
WBSW,03/25/16 09:00:00 PM,10cm,0.73,-0.0259,
WBSW,03/25/16 12:00:00 AM,10cm,0.73,-0.0251,
WBSW,03/25/16 12:00:00 PM,10cm,0.73,-0.0166,
WBSW,03/26/15 03:00:00 AM,10cm,0.29,0.1348,
WBSW,03/26/15 03:00:00 PM,10cm,0.29,0.1348,
WBSW,03/26/15 06:00:00 AM,10cm,0.29,0.1348,
WBSW,03/26/15 06:00:00 PM,10cm,0.29,0.1353,
WBSW,03/26/15 09:00:00 AM,10cm,0.29,0.1348,
WBSW,03/26/15 09:00:00 PM,10cm,0.29,0.137,
WBSW,03/26/15 12:00:00 AM,10cm,0.29,0.1348,
WBSW,03/26/15 12:00:00 PM,10cm,0.29,0.1348,
WBSW,03/26/16 03:00:00 AM,10cm,0.73,-0.0408,
WBSW,03/26/16 03:00:00 PM,10cm,0.73,-0.0425,
WBSW,03/26/16 06:00:00 AM,10cm,0.73,-0.048,
WBSW,03/26/16 06:00:00 PM,10cm,0.73,-0.0433,
WBSW,03/26/16 09:00:00 AM,10cm,0.73,-0.0471,
WBSW,03/26/16 09:00:00 PM,10cm,0.73,-0.0514,
WBSW,03/26/16 12:00:00 AM,10cm,0.73,-0.0276,
WBSW,03/26/16 12:00:00 PM,10cm,0.73,-0.0493,
WBSW,03/27/15 03:00:00 AM,10cm,0.29,0.1573,
WBSW,03/27/15 03:00:00 PM,10cm,0.29,0.1454,
WBSW,03/27/15 06:00:00 AM,10cm,0.29,0.1522,
WBSW,03/27/15 06:00:00 PM,10cm,0.29,0.1488,
WBSW,03/27/15 09:00:00 AM,10cm,0.29,0.148,
WBSW,03/27/15 09:00:00 PM,10cm,0.29,0.1505,
WBSW,03/27/15 12:00:00 AM,10cm,0.29,0.1391,
WBSW,03/27/15 12:00:00 PM,10cm,0.29,0.1463,
WBSW,03/27/16 03:00:00 AM,10cm,0.73,-0.0501,
WBSW,03/27/16 03:00:00 PM,10cm,0.73,-0.0425,
WBSW,03/27/16 06:00:00 AM,10cm,0.73,-0.048,
WBSW,03/27/16 06:00:00 PM,10cm,0.73,-0.045,
WBSW,03/27/16 09:00:00 AM,10cm,0.73,-0.0488,
WBSW,03/27/16 09:00:00 PM,10cm,0.73,-0.0514,
WBSW,03/27/16 12:00:00 AM,10cm,0.73,-0.0522,
WBSW,03/27/16 12:00:00 PM,10cm,0.73,-0.0455,
WBSW,03/28/15 03:00:00 AM,10cm,0.29,0.148,
WBSW,03/28/15 03:00:00 PM,10cm,0.29,0.1446,
WBSW,03/28/15 06:00:00 AM,10cm,0.29,0.1471,
WBSW,03/28/15 06:00:00 PM,10cm,0.29,0.1437,
WBSW,03/28/15 09:00:00 AM,10cm,0.29,0.1463,
WBSW,03/28/15 09:00:00 PM,10cm,0.29,0.1433,
WBSW,03/28/15 12:00:00 AM,10cm,0.29,0.1497,
WBSW,03/28/15 12:00:00 PM,10cm,0.29,0.1454,
WBSW,03/28/16 03:00:00 AM,10cm,0.73,-0.0556,
WBSW,03/28/16 03:00:00 PM,10cm,0.73,-0.048,
WBSW,03/28/16 06:00:00 AM,10cm,0.73,-0.0556,
WBSW,03/28/16 06:00:00 PM,10cm,0.73,-0.0442,
WBSW,03/28/16 09:00:00 AM,10cm,0.73,-0.0565,
WBSW,03/28/16 09:00:00 PM,10cm,0.73,-0.0493,
WBSW,03/28/16 12:00:00 AM,10cm,0.73,-0.0565,
WBSW,03/28/16 12:00:00 PM,10cm,0.73,-0.0455,
WBSW,03/29/15 03:00:00 AM,10cm,0.29,0.1429,
WBSW,03/29/15 03:00:00 PM,10cm,0.29,0.1416,
WBSW,03/29/15 06:00:00 AM,10cm,0.29,0.1425,
WBSW,03/29/15 06:00:00 PM,10cm,0.29,0.1416,
WBSW,03/29/15 09:00:00 AM,10cm,0.29,0.142,
WBSW,03/29/15 09:00:00 PM,10cm,0.29,0.1416,
WBSW,03/29/15 12:00:00 AM,10cm,0.29,0.1433,
WBSW,03/29/15 12:00:00 PM,10cm,0.29,0.142,
WBSW,03/29/16 03:00:00 AM,10cm,0.73,-0.0853,
WBSW,03/29/16 03:00:00 PM,10cm,0.73,-0.1053,
WBSW,03/29/16 06:00:00 AM,10cm,0.73,-0.0964,
WBSW,03/29/16 06:00:00 PM,10cm,0.73,-0.1227,
WBSW,03/29/16 09:00:00 AM,10cm,0.73,-0.1006,
WBSW,03/29/16 09:00:00 PM,10cm,0.73,-0.1413,
WBSW,03/29/16 12:00:00 AM,10cm,0.73,-0.076,
WBSW,03/29/16 12:00:00 PM,10cm,0.73,-0.0972,
WBSW,03/30/15 03:00:00 AM,10cm,0.29,0.1416,
WBSW,03/30/15 03:00:00 PM,10cm,0.29,0.1412,
WBSW,03/30/15 06:00:00 AM,10cm,0.29,0.1412,
WBSW,03/30/15 06:00:00 PM,10cm,0.29,0.1416,
WBSW,03/30/15 09:00:00 AM,10cm,0.29,0.1412,
WBSW,03/30/15 09:00:00 PM,10cm,0.29,0.1412,
WBSW,03/30/15 12:00:00 AM,10cm,0.29,0.1412,
WBSW,03/30/15 12:00:00 PM,10cm,0.29,0.1412,
WBSW,03/30/16 03:00:00 AM,10cm,0.73,-0.1422,
WBSW,03/30/16 03:00:00 PM,10cm,0.73,-0.143,
WBSW,03/30/16 06:00:00 AM,10cm,0.73,-0.1396,
WBSW,03/30/16 06:00:00 PM,10cm,0.73,-0.1464,
WBSW,03/30/16 09:00:00 AM,10cm,0.73,-0.1367,
WBSW,03/30/16 09:00:00 PM,10cm,0.73,-0.1583,
WBSW,03/30/16 12:00:00 AM,10cm,0.73,-0.1439,
WBSW,03/30/16 12:00:00 PM,10cm,0.73,-0.1422,
WBSW,03/31/15 03:00:00 AM,10cm,0.29,0.1412,
WBSW,03/31/15 03:00:00 PM,10cm,0.29,0.1408,
WBSW,03/31/15 06:00:00 AM,10cm,0.29,0.1412,
WBSW,03/31/15 06:00:00 PM,10cm,0.29,0.1408,
WBSW,03/31/15 09:00:00 AM,10cm,0.29,0.1412,
WBSW,03/31/15 09:00:00 PM,10cm,0.29,0.1408,
WBSW,03/31/15 12:00:00 AM,10cm,0.29,0.1412,
WBSW,03/31/15 12:00:00 PM,10cm,0.29,0.1412,
WBSW,03/31/16 03:00:00 AM,10cm,0.73,-0.1439,
WBSW,03/31/16 03:00:00 PM,10cm,0.73,-0.154,
WBSW,03/31/16 06:00:00 AM,10cm,0.73,-0.143,
WBSW,03/31/16 06:00:00 PM,10cm,0.73,-0.1328,
WBSW,03/31/16 09:00:00 AM,10cm,0.73,-0.14,
WBSW,03/31/16 09:00:00 PM,10cm,0.73,-0.1439,
WBSW,03/31/16 12:00:00 AM,10cm,0.73,-0.1519,
WBSW,03/31/16 12:00:00 PM,10cm,0.73,-0.1443,
WBSW,04/01/2015  12:00:00 AM,10cm,0.29,0.1408,
WBSW,04/01/2015  12:00:00 PM,10cm,0.29,0.1408,
WBSW,04/01/2015  3:00:00 AM,10cm,0.29,0.1408,
WBSW,04/01/2015  3:00:00 PM,10cm,0.29,0.1408,
WBSW,04/01/2015  6:00:00 AM,10cm,0.29,0.1408,
WBSW,04/01/2015  6:00:00 PM,10cm,0.29,0.1408,
WBSW,04/01/2015  9:00:00 AM,10cm,0.29,0.1408,
WBSW,04/01/2015  9:00:00 PM,10cm,0.29,0.1408,
WBSW,04/01/2016  12:00:00 AM,10cm,0.73,-0.1481,
WBSW,04/01/2016  12:00:00 PM,10cm,1.17,-0.163,
WBSW,04/01/2016  3:00:00 AM,10cm,0.73,-0.1515,
WBSW,04/01/2016  3:00:00 PM,10cm,1.17,-0.1672,
WBSW,04/01/2016  6:00:00 AM,10cm,0.73,-0.1689,
WBSW,04/01/2016  6:00:00 PM,10cm,1.17,-0.1765,
WBSW,04/01/2016  9:00:00 AM,10cm,0.73,-0.1918,
WBSW,04/01/2016  9:00:00 PM,10cm,1.17,-0.1621,
WBSW,04/02/2015  12:00:00 AM,10cm,0.29,0.1408,
WBSW,04/02/2015  12:00:00 PM,10cm,0.29,0.1403,
WBSW,04/02/2015  3:00:00 AM,10cm,0.29,0.1408,
WBSW,04/02/2015  3:00:00 PM,10cm,0.29,0.1403,
WBSW,04/02/2015  6:00:00 AM,10cm,0.29,0.1403,
WBSW,04/02/2015  6:00:00 PM,10cm,0.29,0.1403,
WBSW,04/02/2015  9:00:00 AM,10cm,0.29,0.1403,
WBSW,04/02/2015  9:00:00 PM,10cm,0.29,0.1408,
WBSW,04/02/2016  12:00:00 AM,10cm,1.17,-0.171,
WBSW,04/02/2016  12:00:00 PM,10cm,1.17,-0.1786,
WBSW,04/02/2016  3:00:00 AM,10cm,1.17,-0.188,
WBSW,04/02/2016  3:00:00 PM,10cm,1.17,-0.1825,
WBSW,04/02/2016  6:00:00 AM,10cm,1.17,-0.171,
WBSW,04/02/2016  6:00:00 PM,10cm,1.17,0.3376,
WBSW,04/02/2016  9:00:00 AM,10cm,1.17,-0.1748,
WBSW,04/02/2016  9:00:00 PM,10cm,1.17,0.3372,
WBSW,04/03/2015  12:00:00 AM,10cm,0.29,0.1408,
WBSW,04/03/2015  12:00:00 PM,10cm,0.29,0.142,
WBSW,04/03/2015  3:00:00 AM,10cm,0.29,0.1408,
WBSW,04/03/2015  3:00:00 PM,10cm,0.29,0.145,
WBSW,04/03/2015  6:00:00 AM,10cm,0.29,0.1412,
WBSW,04/03/2015  6:00:00 PM,10cm,0.29,0.2566,
WBSW,04/03/2015  9:00:00 AM,10cm,0.29,0.1412,
WBSW,04/03/2015  9:00:00 PM,10cm,0.29,0.2587,
WBSW,04/03/2016  12:00:00 AM,10cm,1.17,0.3338,
WBSW,04/03/2016  12:00:00 PM,10cm,1.17,0.2782,
WBSW,04/03/2016  3:00:00 AM,10cm,1.17,0.3147,
WBSW,04/03/2016  3:00:00 PM,10cm,1.17,0.2701,
WBSW,04/03/2016  6:00:00 AM,10cm,1.17,0.299,
WBSW,04/03/2016  6:00:00 PM,10cm,1.17,0.2502,
WBSW,04/03/2016  9:00:00 AM,10cm,1.17,0.2931,
WBSW,04/03/2016  9:00:00 PM,10cm,0.73,0.2239,
WBSW,04/04/2015  12:00:00 AM,10cm,0.29,0.2642,
WBSW,04/04/2015  12:00:00 PM,10cm,0.73,0.3469,
WBSW,04/04/2015  3:00:00 AM,10cm,0.29,0.2655,
WBSW,04/04/2015  3:00:00 PM,10cm,0.73,0.3469,
WBSW,04/04/2015  6:00:00 AM,10cm,0.29,0.2651,
WBSW,04/04/2015  6:00:00 PM,10cm,0.73,0.2986,
WBSW,04/04/2015  9:00:00 AM,10cm,0.29,0.3457,
WBSW,04/04/2015  9:00:00 PM,10cm,0.73,0.2735,
