Compartment,Datetime,Depth,Temp_C,Moisture_m3_m3,Remove
EBHW,07-02-2003  6:00:00 PM,10cm,14.09,0.14289,
EBHW,07-02-2003  9:00:00 PM,10cm,14.09,0.14289,
EBHW,07-03-2003  12:00:00 AM,10cm,14.09,0.14289,
EBHW,07-03-2003  9:00:00 AM,10cm,13.7,0.14289,
EBHW,07-10-2003  6:00:00 AM,10cm,14.47,0.14289,
EBHW,07-10-2003  9:00:00 AM,10cm,14.09,0.14289,
EBHW,7-14-2003 12:00,10cm,14.09,0.14289,
EBHW,7-15-2003 6:00,10cm,14.09,0.14289,
EBHW,7-15-2003 9:00,10cm,14.09,0.14289,
EBHW,7-19-2003 3:00,10cm,14.85,0.14289,
EBHW,7-19-2003 12:00,10cm,14.47,0.14289,
EBHW,7-23-2003 18:00,10cm,15.23,0.14289,
EBHW,7-27-2003 21:00,10cm,15.62,0.14289,
EBHW,7-28-2003 15:00,10cm,15.23,0.14289,
EBHW,7-29-2003 3:00,10cm,14.85,0.14289,
EBHW,7-29-2003 6:00,10cm,14.85,0.14289,
EBHW,7-29-2003 9:00,10cm,14.47,0.14289,
EBHW,08-02-2003  6:00:00 AM,10cm,14.85,0.14289,
EBHW,8-18-2003 15:00,10cm,16,0.14289,
EBHW,8-18-2003 21:00,10cm,16,0.14289,
EBHW,8-19-2003 9:00,10cm,15.62,0.14289,
EBHW,12-07-2003  12:00:00 AM,10cm,2.03,0.14289,
EBHW,01-08-2004  12:00:00 AM,10cm,1.17,0.14289,
EBHW,04-12-2004  3:00:00 PM,10cm,-0.16,0.14289,
EBHW,05-02-2004  12:00:00 PM,10cm,7.03,0.14289,
EBHW,05-02-2004  9:00:00 PM,10cm,8.23,0.14289,
EBHW,12-28-2004 18:00,10cm,1.17,0.14289,
EBHW,12-29-2004 0:00,10cm,1.17,0.14289,
EBHW,12-29-2004 3:00,10cm,1.17,0.14289,
EBHW,12-29-2004 6:00,10cm,0.73,0.14289,
EBHW,12-29-2004 9:00,10cm,0.73,0.14289,
EBHW,12-29-2004 12:00,10cm,0.73,0.14289,
EBHW,12-29-2004 15:00,10cm,0.73,0.14289,
EBHW,12-30-2004 12:00,10cm,0.73,0.14289,
EBHW,12-30-2004 15:00,10cm,0.73,0.14289,
EBHW,12-30-2004 18:00,10cm,0.73,0.14289,
EBHW,12-30-2004 21:00,10cm,0.73,0.14289,
EBHW,12-31-2004 0:00,10cm,0.73,0.14289,
EBHW,12-31-2004 3:00,10cm,0.73,0.14289,
EBHW,12-31-2004 12:00,10cm,0.73,0.14289,
EBHW,01-02-2005  12:00:00 PM,10cm,0.73,0.14289,
EBHW,01-04-2005  6:00:00 AM,10cm,0.73,0.14289,
EBHW,01-04-2005  12:00:00 PM,10cm,0.73,0.14289,
EBHW,01-05-2005  12:00:00 PM,10cm,0.73,0.14289,
EBHW,2-15-2005 15:00,10cm,0.29,0.14289,
EBHW,2-21-2005 15:00,10cm,0.29,0.14289,
EBHW,2-21-2005 18:00,10cm,0.29,0.14289,
EBHW,2-24-2005 21:00,10cm,0.29,0.14289,
EBHW,2-25-2005 0:00,10cm,0.29,0.14289,
EBHW,2-25-2005 3:00,10cm,0.29,0.14289,
EBHW,2-25-2005 6:00,10cm,0.29,0.14289,
EBHW,2-25-2005 9:00,10cm,0.29,0.14289,
EBHW,2-25-2005 15:00,10cm,0.29,0.14289,
EBHW,2-25-2005 18:00,10cm,0.29,0.14289,
EBHW,2-25-2005 21:00,10cm,0.29,0.14289,
EBHW,2-26-2005 0:00,10cm,0.29,0.14289,
EBHW,2-26-2005 3:00,10cm,0.29,0.14289,
EBHW,2-26-2005 6:00,10cm,0.29,0.14289,
EBHW,03-02-2005  9:00:00 PM,10cm,0.29,0.14289,
EBHW,03-03-2005  12:00:00 AM,10cm,0.29,0.14289,
EBHW,03-03-2005  3:00:00 AM,10cm,0.29,0.14289,
EBHW,03-03-2005  6:00:00 AM,10cm,0.29,0.14289,
EBHW,03-03-2005  9:00:00 AM,10cm,0.29,0.14289,
EBHW,03-03-2005  12:00:00 PM,10cm,0.29,0.14289,
EBHW,03-03-2005  3:00:00 PM,10cm,0.29,0.14289,
EBHW,03-03-2005  6:00:00 PM,10cm,0.29,0.14289,
EBHW,03-03-2005  9:00:00 PM,10cm,0.29,0.14289,
EBHW,03-04-2005  12:00:00 PM,10cm,0.29,0.14289,
EBHW,03-05-2005  9:00:00 AM,10cm,0.29,0.14289,
EBHW,03-05-2005  3:00:00 PM,10cm,0.29,0.14289,
EBHW,03-05-2005  6:00:00 PM,10cm,0.29,0.14289,
EBHW,03-05-2005  9:00:00 PM,10cm,0.29,0.14289,
EBHW,03-06-2005  12:00:00 AM,10cm,0.29,0.14289,
EBHW,03-06-2005  9:00:00 AM,10cm,0.29,0.14289,
EBHW,03-06-2005  12:00:00 PM,10cm,0.29,0.14289,
EBHW,03-06-2005  3:00:00 PM,10cm,0.29,0.14289,
EBHW,03-07-2005  12:00:00 AM,10cm,0.29,0.14289,
EBHW,03-07-2005  3:00:00 AM,10cm,0.29,0.14289,
EBHW,12-21-2005 15:00,10cm,1.17,0.14289,
EBHW,01-03-2006  9:00:00 AM,10cm,0.73,0.14289,
EBHW,1-14-2006 6:00,10cm,0.73,0.14289,
EBHW,02-08-2006  12:00:00 AM,10cm,0.73,0.14289,
EBHW,04-09-2006  9:00:00 AM,10cm,-0.16,0.14289,
EBHW,4-15-2006 15:00,10cm,-0.16,0.14289,
EBHW,05-02-2006  9:00:00 AM,10cm,5.4,0.14289,
EBHW,05-02-2006  12:00:00 PM,10cm,4.99,0.14289,
EBHW,5-16-2006 12:00,10cm,8.63,0.14289,
EBHW,5-17-2006 3:00,10cm,8.63,0.14289,
EBHW,06-05-2006  6:00:00 AM,10cm,10.21,0.14289,
EBHW,06-10-2006  6:00:00 AM,10cm,10.6,0.14289,
EBHW,1-25-2007 20:00,10cm,1.17,0.14289,
EBHW,3-18-2007 3:00,10cm,0.29,0.14289,
EBHW,3-29-2007 9:00,10cm,0.29,0.14289,
EBHW,8-30-2007 12:00,10cm,15.23,0.14289,
EBHW,09-04-2007  6:00:00 PM,10cm,14.09,0.14289,
EBHW,09-04-2007  9:00:00 PM,10cm,14.09,0.14289,
EBHW,09-05-2007  9:00:00 PM,10cm,13.32,0.14289,
EBHW,09-06-2007  12:00:00 AM,10cm,13.32,0.14289,
EBHW,09-06-2007  3:00:00 AM,10cm,12.93,0.14289,
EBHW,09-06-2007  9:00:00 AM,10cm,12.93,0.14289,
EBHW,09-10-2007  6:00:00 AM,10cm,14.47,0.14289,
EBHW,9-24-2007 21:00,10cm,12.55,0.14289,
EBHW,9-25-2007 0:00,10cm,12.55,0.14289,
EBHW,9-25-2007 3:00,10cm,12.55,0.14289,
EBHW,9-25-2007 6:00,10cm,12.93,0.14289,
EBHW,10-05-2007  12:00:00 PM,10cm,13.32,0.14289,
EBHW,7-16-2008 18:00,10cm,16,0.14289,
EBHW,08-02-2010  3:00:00 AM,10cm,15.23,0.14289,
EBHW,08-11-2010  12:00:00 PM,10cm,16.38,0.14289,
EBHW,1-27-2013 0:00,10cm,0.73,0.14289,
EBHW,1-30-2013 21:00,10cm,0.73,0.14289,
EBHW,02-02-2013  3:00:00 AM,10cm,0.73,0.14289,
EBHW,3-18-2013 18:00,10cm,0.29,0.14289,
EBHW,3-29-2013 18:00,10cm,0.29,0.14289,
EBHW,3-29-2013 21:00,10cm,0.29,0.14289,
EBHW,05-07-2013  12:00:00 PM,10cm,7.43,0.14289,
EBHW,05-07-2013  6:00:00 PM,10cm,7.83,0.14289,
EBHW,05-08-2013  9:00:00 PM,10cm,9.42,0.14289,
EBHW,07-02-2003  3:00:00 PM,10cm,14.09,0.14331,
EBHW,07-03-2003  3:00:00 AM,10cm,14.09,0.14331,
EBHW,07-03-2003  6:00:00 AM,10cm,13.7,0.14331,
EBHW,07-09-2003  12:00:00 PM,10cm,14.85,0.14331,
EBHW,07-09-2003  3:00:00 PM,10cm,14.85,0.14331,
EBHW,07-11-2003  3:00:00 PM,10cm,13.32,0.14331,
EBHW,7-19-2003 9:00,10cm,14.85,0.14331,
EBHW,7-27-2003 18:00,10cm,15.62,0.14331,
EBHW,7-28-2003 0:00,10cm,16,0.14331,
EBHW,7-28-2003 3:00,10cm,16,0.14331,
EBHW,7-28-2003 12:00,10cm,15.23,0.14331,
EBHW,8-19-2003 0:00,10cm,16,0.14331,
EBHW,8-19-2003 3:00,10cm,16,0.14331,
EBHW,8-19-2003 6:00,10cm,15.62,0.14331,
EBHW,09-06-2003  6:00:00 PM,10cm,14.09,0.14331,
EBHW,09-06-2003  9:00:00 PM,10cm,14.09,0.14331,
EBHW,09-07-2003  3:00:00 AM,10cm,14.09,0.14331,
EBHW,09-07-2003  9:00:00 AM,10cm,14.09,0.14331,
EBHW,05-01-2004  6:00:00 PM,10cm,7.03,0.14331,
EBHW,05-03-2004  12:00:00 AM,10cm,8.23,0.14331,
EBHW,12-28-2004 12:00,10cm,1.17,0.14331,
EBHW,12-28-2004 15:00,10cm,1.17,0.14331,
EBHW,12-28-2004 21:00,10cm,1.17,0.14331,
EBHW,12-29-2004 18:00,10cm,0.73,0.14331,
EBHW,12-30-2004 9:00,10cm,0.73,0.14331,
EBHW,12-31-2004 15:00,10cm,0.73,0.14331,
EBHW,12-31-2004 18:00,10cm,0.73,0.14331,
EBHW,01-04-2005  9:00:00 AM,10cm,0.73,0.14331,
EBHW,01-04-2005  3:00:00 PM,10cm,0.73,0.14331,
EBHW,01-04-2005  6:00:00 PM,10cm,0.73,0.14331,
EBHW,01-05-2005  6:00:00 AM,10cm,0.73,0.14331,
EBHW,01-05-2005  9:00:00 AM,10cm,0.73,0.14331,
EBHW,1-15-2005 18:00,10cm,0.73,0.14331,
EBHW,03-04-2005  12:00:00 AM,10cm,0.29,0.14331,
EBHW,03-04-2005  3:00:00 AM,10cm,0.29,0.14331,
EBHW,03-04-2005  6:00:00 AM,10cm,0.29,0.14331,
EBHW,03-04-2005  9:00:00 AM,10cm,0.29,0.14331,
EBHW,03-04-2005  3:00:00 PM,10cm,0.29,0.14331,
EBHW,03-04-2005  6:00:00 PM,10cm,0.29,0.14331,
EBHW,03-04-2005  9:00:00 PM,10cm,0.29,0.14331,
EBHW,03-05-2005  12:00:00 AM,10cm,0.29,0.14331,
EBHW,03-05-2005  3:00:00 AM,10cm,0.29,0.14331,
EBHW,03-05-2005  6:00:00 AM,10cm,0.29,0.14331,
EBHW,03-05-2005  12:00:00 PM,10cm,0.29,0.14331,
EBHW,03-06-2005  3:00:00 AM,10cm,0.29,0.14331,
EBHW,03-06-2005  6:00:00 AM,10cm,0.29,0.14331,
EBHW,03-06-2005  6:00:00 PM,10cm,0.29,0.14331,
EBHW,03-06-2005  9:00:00 PM,10cm,0.29,0.14331,
EBHW,03-07-2005  6:00:00 AM,10cm,0.29,0.14331,
EBHW,03-07-2005  9:00:00 AM,10cm,0.29,0.14331,
EBHW,03-07-2005  12:00:00 PM,10cm,0.29,0.14331,
EBHW,03-08-2005  12:00:00 AM,10cm,0.29,0.14331,
EBHW,12-26-2005 15:00,10cm,0.73,0.14331,
EBHW,1-21-2006 12:00,10cm,0.73,0.14331,
EBHW,1-22-2006 15:00,10cm,0.73,0.14331,
EBHW,5-17-2006 0:00,10cm,8.63,0.14331,
EBHW,1-25-2007 17:00,10cm,1.17,0.14331,
EBHW,8-29-2007 18:00,10cm,15.62,0.14331,
EBHW,8-29-2007 21:00,10cm,15.62,0.14331,
EBHW,09-04-2007  3:00:00 PM,10cm,14.09,0.14331,
EBHW,09-05-2007  12:00:00 AM,10cm,14.09,0.14331,
EBHW,09-05-2007  3:00:00 AM,10cm,14.09,0.14331,
EBHW,09-05-2007  12:00:00 PM,10cm,13.32,0.14331,
EBHW,09-06-2007  6:00:00 AM,10cm,12.93,0.14331,
EBHW,9-24-2007 15:00,10cm,12.55,0.14331,
EBHW,10-04-2007  6:00:00 PM,10cm,13.7,0.14331,
EBHW,10-07-2007  6:00:00 AM,10cm,12.93,0.14331,
EBHW,7-16-2008 15:00,10cm,15.62,0.14331,
EBHW,7-16-2008 21:00,10cm,16.38,0.14331,
EBHW,7-17-2008 0:00,10cm,16.38,0.14331,
EBHW,7-17-2008 9:00,10cm,16,0.14331,
EBHW,08-01-2010  12:00:00 PM,10cm,14.85,0.14331,
EBHW,08-02-2010  6:00:00 AM,10cm,15.23,0.14331,
EBHW,8-27-2010 12:00,10cm,15.23,0.14331,
EBHW,1-26-2013 21:00,10cm,0.73,0.14331,
EBHW,3-18-2013 15:00,10cm,0.29,0.14331,
EBHW,05-09-2013  12:00:00 AM,10cm,9.42,0.14331,
EBHW,06-02-2013  6:00:00 PM,10cm,13.7,0.14331,
EBHW,06-04-2013  3:00:00 PM,10cm,12.55,0.14331,
EBHW,07-02-2003  12:00:00 AM,10cm,14.47,0.14374,
EBHW,07-02-2003  12:00:00 PM,10cm,14.09,0.14374,
EBHW,07-09-2003  9:00:00 AM,10cm,14.85,0.14374,
EBHW,7-14-2003 9:00,10cm,14.09,0.14374,
EBHW,7-19-2003 6:00,10cm,14.85,0.14374,
EBHW,7-23-2003 21:00,10cm,15.23,0.14374,
EBHW,7-26-2003 21:00,10cm,16,0.14374,
EBHW,7-27-2003 0:00,10cm,16,0.14374,
EBHW,7-27-2003 3:00,10cm,16,0.14374,
EBHW,7-27-2003 15:00,10cm,15.62,0.14374,
EBHW,7-28-2003 9:00,10cm,15.62,0.14374,
EBHW,8-17-2003 18:00,10cm,16.76,0.14374,
EBHW,8-18-2003 0:00,10cm,16.76,0.14374,
EBHW,8-18-2003 12:00,10cm,16,0.14374,
EBHW,09-07-2003  12:00:00 AM,10cm,14.09,0.14374,
EBHW,09-07-2003  6:00:00 AM,10cm,14.09,0.14374,
EBHW,12-06-2003  6:00:00 AM,10cm,2.46,0.14374,
EBHW,12-07-2003  3:00:00 AM,10cm,2.03,0.14374,
EBHW,01-07-2004  9:00:00 PM,10cm,1.17,0.14374,
EBHW,05-01-2004  12:00:00 PM,10cm,6.22,0.14374,
EBHW,05-01-2004  3:00:00 PM,10cm,6.62,0.14374,
EBHW,05-01-2004  9:00:00 PM,10cm,7.43,0.14374,
EBHW,05-02-2004  9:00:00 AM,10cm,7.43,0.14374,
EBHW,12-28-2004 9:00,10cm,1.17,0.14374,
EBHW,12-29-2004 21:00,10cm,0.73,0.14374,
EBHW,12-30-2004 0:00,10cm,0.73,0.14374,
EBHW,12-30-2004 3:00,10cm,0.73,0.14374,
EBHW,12-30-2004 6:00,10cm,0.73,0.14374,
EBHW,12-31-2004 21:00,10cm,0.73,0.14374,
EBHW,01-04-2005  9:00:00 PM,10cm,0.73,0.14374,
EBHW,01-05-2005  12:00:00 AM,10cm,0.73,0.14374,
EBHW,01-05-2005  3:00:00 AM,10cm,0.73,0.14374,
EBHW,2-21-2005 12:00,10cm,0.29,0.14374,
EBHW,03-07-2005  3:00:00 PM,10cm,0.29,0.14374,
EBHW,03-07-2005  6:00:00 PM,10cm,0.29,0.14374,
EBHW,03-07-2005  9:00:00 PM,10cm,0.29,0.14374,
EBHW,03-08-2005  3:00:00 AM,10cm,0.29,0.14374,
EBHW,03-08-2005  6:00:00 AM,10cm,0.29,0.14374,
EBHW,03-08-2005  9:00:00 AM,10cm,0.29,0.14374,
EBHW,12-21-2005 12:00,10cm,1.17,0.14374,
EBHW,02-07-2006  9:00:00 PM,10cm,0.73,0.14374,
EBHW,04-05-2006  6:00:00 AM,10cm,-0.16,0.14374,
EBHW,4-14-2006 18:00,10cm,-0.16,0.14374,
EBHW,05-12-2006  9:00:00 PM,10cm,7.83,0.14374,
EBHW,6-15-2006 12:00,10cm,12.55,0.14374,
EBHW,1-25-2007 14:00,10cm,1.17,0.14374,
EBHW,3-29-2007 6:00,10cm,0.29,0.14374,
EBHW,8-29-2007 15:00,10cm,15.23,0.14374,
EBHW,8-30-2007 0:00,10cm,15.62,0.14374,
EBHW,8-30-2007 3:00,10cm,15.62,0.14374,
EBHW,8-30-2007 6:00,10cm,15.23,0.14374,
EBHW,8-30-2007 9:00,10cm,15.23,0.14374,
EBHW,8-31-2007 0:00,10cm,16,0.14374,
EBHW,09-03-2007  6:00:00 PM,10cm,14.09,0.14374,
EBHW,09-04-2007  12:00:00 PM,10cm,14.09,0.14374,
EBHW,09-05-2007  6:00:00 AM,10cm,13.7,0.14374,
EBHW,09-05-2007  9:00:00 AM,10cm,13.32,0.14374,
EBHW,10-04-2007  3:00:00 PM,10cm,13.32,0.14374,
EBHW,10-04-2007  9:00:00 PM,10cm,13.7,0.14374,
EBHW,10-05-2007  12:00:00 AM,10cm,13.7,0.14374,
EBHW,10-05-2007  3:00:00 AM,10cm,13.7,0.14374,
EBHW,10-05-2007  9:00:00 AM,10cm,13.32,0.14374,
EBHW,7-17-2008 3:00,10cm,16.38,0.14374,
EBHW,7-17-2008 6:00,10cm,16,0.14374,
EBHW,08-09-2010  6:00:00 PM,10cm,16,0.14374,
EBHW,08-10-2010  6:00:00 PM,10cm,16.76,0.14374,
EBHW,1-26-2013 18:00,10cm,0.73,0.14374,
EBHW,3-17-2013 0:00,10cm,0.29,0.14374,
EBHW,3-17-2013 3:00,10cm,0.29,0.14374,
EBHW,3-17-2013 6:00,10cm,0.29,0.14374,
EBHW,3-17-2013 9:00,10cm,0.29,0.14374,
EBHW,3-30-2013 0:00,10cm,0.29,0.14374,
EBHW,05-06-2013  3:00:00 PM,10cm,7.03,0.14374,
EBHW,05-07-2013  9:00:00 PM,10cm,8.23,0.14374,
EBHW,06-03-2013  3:00:00 PM,10cm,13.32,0.14374,
EBHW,06-04-2013  6:00:00 PM,10cm,12.16,0.14374,
EBHW,06-04-2013  9:00:00 PM,10cm,12.16,0.14374,
EBHW,07-09-2003  12:00:00 AM,10cm,14.85,0.14416,
EBHW,07-09-2003  6:00:00 AM,10cm,14.85,0.14416,
EBHW,7-13-2003 18:00,10cm,13.7,0.14416,
EBHW,7-14-2003 0:00,10cm,14.09,0.14416,
EBHW,7-27-2003 6:00,10cm,16,0.14416,
EBHW,7-27-2003 12:00,10cm,15.62,0.14416,
EBHW,7-28-2003 6:00,10cm,15.62,0.14416,
EBHW,8-17-2003 15:00,10cm,16.38,0.14416,
EBHW,05-03-2004  3:00:00 PM,10cm,7.83,0.14416,
EBHW,1-21-2006 15:00,10cm,0.73,0.14416,
EBHW,04-09-2006  3:00:00 PM,10cm,-0.16,0.14416,
EBHW,06-09-2006  6:00:00 AM,10cm,10.21,0.14416,
EBHW,4-16-2007 9:00,10cm,0.73,0.14416,
EBHW,3-16-2013 18:00,10cm,0.29,0.14416,
EBHW,06-02-2013  9:00:00 PM,10cm,13.7,0.14416,
EBHW,07-01-2003  3:00:00 PM,10cm,14.09,0.14459,
EBHW,07-01-2003  6:00:00 PM,10cm,14.09,0.14459,
EBHW,07-01-2003  9:00:00 PM,10cm,14.47,0.14459,
EBHW,07-02-2003  3:00:00 AM,10cm,14.47,0.14459,
EBHW,07-02-2003  6:00:00 AM,10cm,14.09,0.14459,
EBHW,07-02-2003  9:00:00 AM,10cm,14.09,0.14459,
EBHW,07-07-2003  6:00:00 PM,10cm,15.23,0.14459,
EBHW,07-07-2003  9:00:00 PM,10cm,15.62,0.14459,
EBHW,07-08-2003  12:00:00 AM,10cm,15.23,0.14459,
EBHW,07-08-2003  6:00:00 AM,10cm,15.23,0.14459,
EBHW,07-08-2003  3:00:00 PM,10cm,14.85,0.14459,
EBHW,07-08-2003  6:00:00 PM,10cm,14.85,0.14459,
EBHW,07-08-2003  9:00:00 PM,10cm,14.85,0.14459,
EBHW,07-09-2003  3:00:00 AM,10cm,14.85,0.14459,
EBHW,7-13-2003 15:00,10cm,13.7,0.14459,
EBHW,7-13-2003 21:00,10cm,14.09,0.14459,
EBHW,7-14-2003 3:00,10cm,14.09,0.14459,
EBHW,7-14-2003 6:00,10cm,14.09,0.14459,
EBHW,7-24-2003 0:00,10cm,15.23,0.14459,
EBHW,7-24-2003 3:00,10cm,15.23,0.14459,
EBHW,7-24-2003 6:00,10cm,15.23,0.14459,
EBHW,7-26-2003 18:00,10cm,16,0.14459,
EBHW,7-27-2003 9:00,10cm,16,0.14459,
EBHW,8-16-2003 18:00,10cm,16.76,0.14459,
EBHW,8-16-2003 21:00,10cm,16.76,0.14459,
EBHW,8-17-2003 21:00,10cm,16.76,0.14459,
EBHW,8-18-2003 3:00,10cm,16.38,0.14459,
EBHW,8-18-2003 6:00,10cm,16.38,0.14459,
EBHW,8-18-2003 9:00,10cm,16.38,0.14459,
EBHW,09-06-2003  3:00:00 PM,10cm,13.7,0.14459,
EBHW,12-07-2003  6:00:00 AM,10cm,2.03,0.14459,
EBHW,4-30-2004 18:00,10cm,4.99,0.14459,
EBHW,05-02-2004  12:00:00 AM,10cm,7.43,0.14459,
EBHW,05-03-2004  3:00:00 AM,10cm,8.23,0.14459,
EBHW,12-28-2004 6:00,10cm,1.17,0.14459,
EBHW,2-15-2005 18:00,10cm,0.29,0.14459,
EBHW,03-08-2005  12:00:00 PM,10cm,0.29,0.14459,
EBHW,01-03-2006  6:00:00 AM,10cm,0.73,0.14459,
EBHW,1-21-2006 18:00,10cm,0.73,0.14459,
EBHW,1-22-2006 0:00,10cm,0.73,0.14459,
EBHW,1-22-2006 3:00,10cm,0.73,0.14459,
EBHW,1-22-2006 6:00,10cm,0.73,0.14459,
EBHW,1-22-2006 9:00,10cm,0.73,0.14459,
EBHW,1-22-2006 12:00,10cm,0.73,0.14459,
EBHW,02-07-2006  3:00:00 PM,10cm,0.73,0.14459,
EBHW,02-07-2006  6:00:00 PM,10cm,0.73,0.14459,
EBHW,04-10-2006  6:00:00 AM,10cm,0.29,0.14459,
EBHW,04-10-2006  12:00:00 PM,10cm,-0.16,0.14459,
EBHW,06-05-2006  3:00:00 AM,10cm,10.21,0.14459,
EBHW,06-09-2006  3:00:00 AM,10cm,10.6,0.14459,
EBHW,06-11-2006  12:00:00 AM,10cm,10.99,0.14459,
EBHW,3-29-2007 3:00,10cm,0.29,0.14459,
EBHW,09-03-2007  3:00:00 PM,10cm,13.7,0.14459,
EBHW,09-03-2007  9:00:00 PM,10cm,14.47,0.14459,
EBHW,09-04-2007  12:00:00 AM,10cm,14.47,0.14459,
EBHW,09-04-2007  3:00:00 AM,10cm,14.47,0.14459,
EBHW,09-04-2007  6:00:00 AM,10cm,14.47,0.14459,
EBHW,09-04-2007  9:00:00 AM,10cm,14.47,0.14459,
EBHW,09-10-2007  9:00:00 AM,10cm,14.47,0.14459,
EBHW,9-23-2007 15:00,10cm,13.32,0.14459,
EBHW,9-23-2007 18:00,10cm,13.32,0.14459,
EBHW,9-23-2007 21:00,10cm,13.32,0.14459,
EBHW,9-24-2007 0:00,10cm,13.32,0.14459,
EBHW,9-24-2007 12:00,10cm,12.55,0.14459,
EBHW,10-04-2007  12:00:00 PM,10cm,12.93,0.14459,
EBHW,10-05-2007  6:00:00 AM,10cm,13.32,0.14459,
EBHW,10-07-2007  9:00:00 AM,10cm,12.93,0.14459,
EBHW,10-07-2007  12:00:00 PM,10cm,12.55,0.14459,
EBHW,08-09-2010  9:00:00 PM,10cm,16.38,0.14459,
EBHW,08-10-2010  12:00:00 AM,10cm,16.38,0.14459,
EBHW,08-10-2010  9:00:00 PM,10cm,17.14,0.14459,
EBHW,08-11-2010  12:00:00 AM,10cm,17.14,0.14459,
EBHW,08-11-2010  3:00:00 AM,10cm,16.76,0.14459,
EBHW,1-26-2013 15:00,10cm,0.73,0.14459,
EBHW,3-16-2013 12:00,10cm,0.29,0.14459,
EBHW,3-16-2013 15:00,10cm,0.29,0.14459,
EBHW,3-16-2013 21:00,10cm,0.29,0.14459,
EBHW,3-17-2013 18:00,10cm,0.29,0.14459,
EBHW,3-18-2013 12:00,10cm,0.29,0.14459,
EBHW,3-30-2013 3:00,10cm,0.29,0.14459,
EBHW,05-05-2013  3:00:00 PM,10cm,7.03,0.14459,
EBHW,05-05-2013  6:00:00 PM,10cm,7.03,0.14459,
EBHW,05-06-2013  12:00:00 PM,10cm,7.03,0.14459,
EBHW,05-06-2013  6:00:00 PM,10cm,7.43,0.14459,
EBHW,05-08-2013  9:00:00 AM,10cm,8.63,0.14459,
EBHW,05-09-2013  3:00:00 AM,10cm,9.42,0.14459,
EBHW,5-19-2013 15:00,10cm,7.83,0.14459,
EBHW,06-02-2013  12:00:00 PM,10cm,13.32,0.14459,
EBHW,06-03-2013  12:00:00 AM,10cm,14.09,0.14459,
EBHW,06-03-2013  6:00:00 PM,10cm,13.32,0.14459,
EBHW,06-03-2013  9:00:00 PM,10cm,13.32,0.14459,
EBHW,07-08-2003  3:00:00 AM,10cm,15.23,0.14501,
EBHW,07-08-2003  9:00:00 AM,10cm,15.23,0.14501,
EBHW,07-08-2003  12:00:00 PM,10cm,14.85,0.14501,
EBHW,7-24-2003 9:00,10cm,15.23,0.14501,
EBHW,7-26-2003 15:00,10cm,15.62,0.14501,
EBHW,8-16-2003 15:00,10cm,16.38,0.14501,
EBHW,8-17-2003 0:00,10cm,16.76,0.14501,
EBHW,8-17-2003 12:00,10cm,16.38,0.14501,
EBHW,12-07-2003  9:00:00 AM,10cm,2.03,0.14501,
EBHW,12-07-2003  12:00:00 PM,10cm,2.03,0.14501,
EBHW,04-12-2004  6:00:00 PM,10cm,-0.16,0.14501,
EBHW,4-30-2004 15:00,10cm,4.57,0.14501,
EBHW,05-02-2004  3:00:00 AM,10cm,7.43,0.14501,
EBHW,05-02-2004  6:00:00 AM,10cm,7.43,0.14501,
EBHW,05-03-2004  6:00:00 AM,10cm,8.23,0.14501,
EBHW,05-03-2004  9:00:00 AM,10cm,8.23,0.14501,
EBHW,05-03-2004  12:00:00 PM,10cm,7.83,0.14501,
EBHW,05-03-2004  6:00:00 PM,10cm,8.23,0.14501,
EBHW,12-27-2004 12:00,10cm,1.17,0.14501,
EBHW,12-27-2004 18:00,10cm,1.17,0.14501,
EBHW,12-27-2004 21:00,10cm,1.17,0.14501,
EBHW,12-28-2004 0:00,10cm,1.17,0.14501,
EBHW,12-28-2004 3:00,10cm,1.17,0.14501,
EBHW,01-01-2005  12:00:00 AM,10cm,0.73,0.14501,
EBHW,01-02-2005  9:00:00 AM,10cm,0.73,0.14501,
EBHW,2-15-2005 21:00,10cm,0.29,0.14501,
EBHW,2-16-2005 0:00,10cm,0.29,0.14501,
EBHW,2-16-2005 3:00,10cm,0.29,0.14501,
EBHW,2-21-2005 9:00,10cm,0.29,0.14501,
EBHW,03-08-2005  3:00:00 PM,10cm,0.29,0.14501,
EBHW,12-26-2005 18:00,10cm,1.17,0.14501,
EBHW,1-21-2006 21:00,10cm,0.73,0.14501,
EBHW,02-07-2006  9:00:00 AM,10cm,0.73,0.14501,
EBHW,02-07-2006  12:00:00 PM,10cm,0.73,0.14501,
EBHW,04-09-2006  6:00:00 AM,10cm,-0.16,0.14501,
EBHW,04-09-2006  12:00:00 PM,10cm,-0.16,0.14501,
EBHW,04-10-2006  3:00:00 AM,10cm,-0.16,0.14501,
EBHW,05-02-2006  6:00:00 AM,10cm,5.4,0.14501,
EBHW,5-16-2006 18:00,10cm,8.63,0.14501,
EBHW,5-16-2006 21:00,10cm,8.63,0.14501,
EBHW,06-09-2006  12:00:00 AM,10cm,10.6,0.14501,
EBHW,1-24-2007 14:00,10cm,1.17,0.14501,
EBHW,1-25-2007 11:00,10cm,1.17,0.14501,
EBHW,8-29-2007 12:00,10cm,15.23,0.14501,
EBHW,8-31-2007 3:00,10cm,16,0.14501,
EBHW,09-10-2007  12:00:00 PM,10cm,14.09,0.14501,
EBHW,9-21-2007 18:00,10cm,13.32,0.14501,
EBHW,9-24-2007 3:00,10cm,13.32,0.14501,
