Compartment,Datetime,Depth,Temp_C,Moisture_m3_m3,Remove
EBHW,10-01-2014  6:00:00 AM,Unknown_10cm?,12.55,0.1327,
EBHW,10-01-2014  9:00:00 AM,Unknown_10cm?,12.16,0.1327,
EBHW,10-01-2014  12:00:00 PM,Unknown_10cm?,12.16,0.1327,
EBHW,10-01-2014  3:00:00 PM,Unknown_10cm?,12.16,0.1323,
EBHW,10-01-2014  6:00:00 PM,Unknown_10cm?,12.16,0.1323,
EBHW,10-01-2014  9:00:00 PM,Unknown_10cm?,12.16,0.1323,
EBHW,10-02-2014  12:00:00 AM,Unknown_10cm?,12.16,0.1323,
EBHW,10-02-2014  3:00:00 AM,Unknown_10cm?,12.16,0.1327,
EBHW,10-02-2014  6:00:00 AM,Unknown_10cm?,12.16,0.1331,
EBHW,10-02-2014  9:00:00 AM,Unknown_10cm?,12.16,0.1331,
EBHW,10-02-2014  12:00:00 PM,Unknown_10cm?,11.77,0.1323,
EBHW,10-02-2014  3:00:00 PM,Unknown_10cm?,11.77,0.1323,
EBHW,10-02-2014  6:00:00 PM,Unknown_10cm?,11.77,0.1319,
EBHW,10-02-2014  9:00:00 PM,Unknown_10cm?,11.77,0.1319,
EBHW,10-03-2014  12:00:00 AM,Unknown_10cm?,11.77,0.1319,
EBHW,10-03-2014  3:00:00 AM,Unknown_10cm?,11.77,0.1319,
EBHW,10-03-2014  6:00:00 AM,Unknown_10cm?,11.77,0.1323,
EBHW,10-03-2014  9:00:00 AM,Unknown_10cm?,11.77,0.1319,
EBHW,10-03-2014  12:00:00 PM,Unknown_10cm?,11.38,0.1314,
EBHW,10-03-2014  3:00:00 PM,Unknown_10cm?,11.38,0.131,
EBHW,10-03-2014  6:00:00 PM,Unknown_10cm?,11.77,0.1306,
EBHW,10-03-2014  9:00:00 PM,Unknown_10cm?,11.77,0.1302,
EBHW,10-04-2014  12:00:00 AM,Unknown_10cm?,11.77,0.1306,
EBHW,10-04-2014  3:00:00 AM,Unknown_10cm?,11.77,0.1306,
EBHW,10-04-2014  6:00:00 AM,Unknown_10cm?,11.77,0.1306,
EBHW,10-04-2014  9:00:00 AM,Unknown_10cm?,11.77,0.131,
EBHW,10-04-2014  12:00:00 PM,Unknown_10cm?,11.77,0.1306,
EBHW,10-04-2014  3:00:00 PM,Unknown_10cm?,11.77,0.1382,
EBHW,10-04-2014  6:00:00 PM,Unknown_10cm?,11.77,0.1666,
EBHW,10-04-2014  9:00:00 PM,Unknown_10cm?,12.16,0.17,
EBHW,10-05-2014  12:00:00 AM,Unknown_10cm?,12.16,0.1743,
EBHW,10-05-2014  3:00:00 AM,Unknown_10cm?,12.55,0.1789,
EBHW,10-05-2014  6:00:00 AM,Unknown_10cm?,12.55,0.1777,
EBHW,10-05-2014  9:00:00 AM,Unknown_10cm?,12.93,0.1819,
EBHW,10-05-2014  12:00:00 PM,Unknown_10cm?,12.93,0.1756,
EBHW,10-05-2014  3:00:00 PM,Unknown_10cm?,12.93,0.1696,
EBHW,10-05-2014  6:00:00 PM,Unknown_10cm?,12.93,0.1666,
EBHW,10-05-2014  9:00:00 PM,Unknown_10cm?,12.93,0.1645,
EBHW,10-06-2014  12:00:00 AM,Unknown_10cm?,12.93,0.1633,
EBHW,10-06-2014  3:00:00 AM,Unknown_10cm?,12.93,0.1624,
EBHW,10-06-2014  6:00:00 AM,Unknown_10cm?,12.55,0.1616,
EBHW,10-06-2014  9:00:00 AM,Unknown_10cm?,12.55,0.1603,
EBHW,10-06-2014  12:00:00 PM,Unknown_10cm?,12.16,0.159,
EBHW,10-06-2014  3:00:00 PM,Unknown_10cm?,12.16,0.1582,
EBHW,10-06-2014  6:00:00 PM,Unknown_10cm?,12.16,0.1577,
EBHW,10-06-2014  9:00:00 PM,Unknown_10cm?,12.16,0.1573,
EBHW,10-07-2014  12:00:00 AM,Unknown_10cm?,12.16,0.1573,
EBHW,10-07-2014  3:00:00 AM,Unknown_10cm?,11.77,0.1565,
EBHW,10-07-2014  6:00:00 AM,Unknown_10cm?,11.77,0.156,
EBHW,10-07-2014  9:00:00 AM,Unknown_10cm?,11.77,0.156,
EBHW,10-07-2014  12:00:00 PM,Unknown_10cm?,11.77,0.1552,
EBHW,10-07-2014  3:00:00 PM,Unknown_10cm?,11.77,0.1548,
EBHW,10-07-2014  6:00:00 PM,Unknown_10cm?,11.77,0.1543,
EBHW,10-07-2014  9:00:00 PM,Unknown_10cm?,11.77,0.1543,
EBHW,10-08-2014  12:00:00 AM,Unknown_10cm?,11.77,0.1539,
EBHW,10-08-2014  3:00:00 AM,Unknown_10cm?,11.77,0.1535,
EBHW,10-08-2014  6:00:00 AM,Unknown_10cm?,11.77,0.1539,
EBHW,10-08-2014  9:00:00 AM,Unknown_10cm?,11.77,0.1539,
EBHW,10-08-2014  12:00:00 PM,Unknown_10cm?,12.16,0.1756,
EBHW,10-08-2014  3:00:00 PM,Unknown_10cm?,12.16,0.1692,
EBHW,10-08-2014  6:00:00 PM,Unknown_10cm?,12.16,0.1658,
EBHW,10-08-2014  9:00:00 PM,Unknown_10cm?,12.16,0.1637,
EBHW,10-09-2014  12:00:00 AM,Unknown_10cm?,12.55,0.1628,
EBHW,10-09-2014  3:00:00 AM,Unknown_10cm?,12.55,0.162,
EBHW,10-09-2014  6:00:00 AM,Unknown_10cm?,12.16,0.1611,
EBHW,10-09-2014  9:00:00 AM,Unknown_10cm?,12.16,0.1607,
EBHW,10-09-2014  12:00:00 PM,Unknown_10cm?,12.16,0.1594,
EBHW,10-09-2014  3:00:00 PM,Unknown_10cm?,12.16,0.159,
EBHW,10-09-2014  6:00:00 PM,Unknown_10cm?,12.16,0.1582,
EBHW,10-09-2014  9:00:00 PM,Unknown_10cm?,11.77,0.1582,
EBHW,10-10-2014  12:00:00 AM,Unknown_10cm?,11.77,0.1582,
EBHW,10-10-2014  3:00:00 AM,Unknown_10cm?,11.77,0.1577,
EBHW,10-10-2014  6:00:00 AM,Unknown_10cm?,11.77,0.1577,
EBHW,10-10-2014  9:00:00 AM,Unknown_10cm?,11.38,0.1573,
EBHW,10-10-2014  12:00:00 PM,Unknown_10cm?,11.38,0.1565,
EBHW,10-10-2014  3:00:00 PM,Unknown_10cm?,10.99,0.1565,
EBHW,10-10-2014  6:00:00 PM,Unknown_10cm?,10.99,0.156,
EBHW,10-10-2014  9:00:00 PM,Unknown_10cm?,10.99,0.156,
EBHW,10-11-2014  12:00:00 AM,Unknown_10cm?,10.99,0.156,
EBHW,10-11-2014  3:00:00 AM,Unknown_10cm?,10.99,0.1556,
EBHW,10-11-2014  6:00:00 AM,Unknown_10cm?,10.99,0.1556,
EBHW,10-11-2014  9:00:00 AM,Unknown_10cm?,10.99,0.1552,
EBHW,10-11-2014  12:00:00 PM,Unknown_10cm?,10.6,0.1552,
EBHW,10-11-2014  3:00:00 PM,Unknown_10cm?,10.6,0.1552,
EBHW,10-11-2014  6:00:00 PM,Unknown_10cm?,10.6,0.1548,
EBHW,10-11-2014  9:00:00 PM,Unknown_10cm?,10.6,0.1548,
EBHW,10-12-2014  12:00:00 AM,Unknown_10cm?,10.6,0.1548,
EBHW,10-12-2014  3:00:00 AM,Unknown_10cm?,10.6,0.1548,
EBHW,10-12-2014  6:00:00 AM,Unknown_10cm?,10.6,0.1543,
EBHW,10-12-2014  9:00:00 AM,Unknown_10cm?,10.21,0.1548,
EBHW,10-12-2014  12:00:00 PM,Unknown_10cm?,10.21,0.1539,
EBHW,10-12-2014  3:00:00 PM,Unknown_10cm?,10.21,0.1535,
EBHW,10-12-2014  6:00:00 PM,Unknown_10cm?,10.21,0.1535,
EBHW,10-12-2014  9:00:00 PM,Unknown_10cm?,10.21,0.1535,
EBHW,11-01-2014  12:00:00 AM,Unknown_10cm?,9.03,0.1717,
EBHW,11-01-2014  3:00:00 AM,Unknown_10cm?,9.03,0.1717,
EBHW,11-01-2014  6:00:00 AM,Unknown_10cm?,9.03,0.1717,
EBHW,11-01-2014  9:00:00 AM,Unknown_10cm?,8.63,0.1717,
EBHW,11-01-2014  12:00:00 PM,Unknown_10cm?,8.63,0.1717,
EBHW,11-01-2014  3:00:00 PM,Unknown_10cm?,8.63,0.1717,
EBHW,11-01-2014  6:00:00 PM,Unknown_10cm?,8.63,0.1717,
EBHW,11-01-2014  9:00:00 PM,Unknown_10cm?,8.63,0.1722,
EBHW,11-02-2014  12:00:00 AM,Unknown_10cm?,8.23,0.1726,
EBHW,11-02-2014  3:00:00 AM,Unknown_10cm?,8.23,0.173,
EBHW,11-02-2014  6:00:00 AM,Unknown_10cm?,8.23,0.173,
EBHW,11-02-2014  9:00:00 AM,Unknown_10cm?,7.83,0.1734,
EBHW,11-02-2014  12:00:00 PM,Unknown_10cm?,7.83,0.173,
EBHW,11-02-2014  3:00:00 PM,Unknown_10cm?,7.83,0.1739,
EBHW,11-02-2014  6:00:00 PM,Unknown_10cm?,7.83,0.1743,
EBHW,11-02-2014  9:00:00 PM,Unknown_10cm?,7.43,0.1747,
EBHW,11-03-2014  12:00:00 AM,Unknown_10cm?,7.43,0.1747,
EBHW,11-03-2014  3:00:00 AM,Unknown_10cm?,7.43,0.1747,
EBHW,11-03-2014  6:00:00 AM,Unknown_10cm?,7.43,0.1747,
EBHW,11-03-2014  9:00:00 AM,Unknown_10cm?,7.03,0.1751,
EBHW,11-03-2014  12:00:00 PM,Unknown_10cm?,7.03,0.1751,
EBHW,11-03-2014  3:00:00 PM,Unknown_10cm?,7.03,0.1751,
EBHW,11-03-2014  6:00:00 PM,Unknown_10cm?,7.03,0.1747,
EBHW,11-03-2014  9:00:00 PM,Unknown_10cm?,6.62,0.1747,
EBHW,11-04-2014  12:00:00 AM,Unknown_10cm?,6.62,0.1747,
EBHW,11-04-2014  3:00:00 AM,Unknown_10cm?,6.62,0.1747,
EBHW,11-04-2014  6:00:00 AM,Unknown_10cm?,6.62,0.1747,
EBHW,11-04-2014  9:00:00 AM,Unknown_10cm?,6.62,0.1747,
EBHW,11-04-2014  12:00:00 PM,Unknown_10cm?,6.62,0.1743,
EBHW,11-04-2014  3:00:00 PM,Unknown_10cm?,6.22,0.1743,
EBHW,11-04-2014  6:00:00 PM,Unknown_10cm?,6.22,0.1747,
EBHW,11-04-2014  9:00:00 PM,Unknown_10cm?,6.22,0.1747,
EBHW,11-05-2014  12:00:00 AM,Unknown_10cm?,6.22,0.1747,
EBHW,11-05-2014  3:00:00 AM,Unknown_10cm?,6.22,0.1773,
EBHW,11-05-2014  6:00:00 AM,Unknown_10cm?,6.22,0.1819,
EBHW,11-05-2014  9:00:00 AM,Unknown_10cm?,6.22,0.1832,
EBHW,11-05-2014  12:00:00 PM,Unknown_10cm?,5.81,0.184,
EBHW,11-05-2014  3:00:00 PM,Unknown_10cm?,5.81,0.1866,
EBHW,11-05-2014  6:00:00 PM,Unknown_10cm?,5.81,0.1857,
EBHW,11-05-2014  9:00:00 PM,Unknown_10cm?,5.81,0.1862,
EBHW,11-06-2014  12:00:00 AM,Unknown_10cm?,5.4,0.187,
EBHW,11-06-2014  3:00:00 AM,Unknown_10cm?,5.4,0.1866,
EBHW,11-06-2014  6:00:00 AM,Unknown_10cm?,5.4,0.1866,
EBHW,11-06-2014  9:00:00 AM,Unknown_10cm?,5.4,0.1862,
EBHW,11-06-2014  12:00:00 PM,Unknown_10cm?,5.4,0.1862,
EBHW,11-06-2014  3:00:00 PM,Unknown_10cm?,5.4,0.1874,
EBHW,11-06-2014  6:00:00 PM,Unknown_10cm?,5.4,0.1883,
EBHW,11-06-2014  9:00:00 PM,Unknown_10cm?,5.4,0.1887,
EBHW,11-07-2014  12:00:00 AM,Unknown_10cm?,4.99,0.1934,
EBHW,11-07-2014  3:00:00 AM,Unknown_10cm?,4.99,0.2002,
EBHW,11-07-2014  6:00:00 AM,Unknown_10cm?,4.57,0.2031,
EBHW,11-07-2014  9:00:00 AM,Unknown_10cm?,4.57,0.2031,
EBHW,11-07-2014  12:00:00 PM,Unknown_10cm?,4.57,0.2006,
EBHW,11-07-2014  3:00:00 PM,Unknown_10cm?,4.57,0.1997,
EBHW,11-07-2014  6:00:00 PM,Unknown_10cm?,4.57,0.1968,
EBHW,11-07-2014  9:00:00 PM,Unknown_10cm?,4.57,0.1942,
EBHW,11-08-2014  12:00:00 AM,Unknown_10cm?,4.57,0.1925,
EBHW,11-08-2014  3:00:00 AM,Unknown_10cm?,4.57,0.1917,
EBHW,11-08-2014  6:00:00 AM,Unknown_10cm?,4.57,0.1904,
EBHW,11-08-2014  9:00:00 AM,Unknown_10cm?,4.57,0.1896,
EBHW,11-08-2014  12:00:00 PM,Unknown_10cm?,4.57,0.1887,
EBHW,11-08-2014  3:00:00 PM,Unknown_10cm?,4.57,0.1883,
EBHW,11-08-2014  6:00:00 PM,Unknown_10cm?,4.57,0.1879,
EBHW,11-08-2014  9:00:00 PM,Unknown_10cm?,4.57,0.187,
EBHW,11-09-2014  12:00:00 AM,Unknown_10cm?,4.57,0.1862,
EBHW,11-09-2014  3:00:00 AM,Unknown_10cm?,4.57,0.1853,
EBHW,11-09-2014  6:00:00 AM,Unknown_10cm?,4.57,0.1849,
EBHW,11-09-2014  9:00:00 AM,Unknown_10cm?,4.57,0.1845,
EBHW,11-09-2014  12:00:00 PM,Unknown_10cm?,4.57,0.1896,
EBHW,11-09-2014  3:00:00 PM,Unknown_10cm?,4.57,0.1887,
EBHW,11-09-2014  6:00:00 PM,Unknown_10cm?,4.57,0.1866,
EBHW,11-09-2014  9:00:00 PM,Unknown_10cm?,4.57,0.1857,
EBHW,11-10-2014  12:00:00 AM,Unknown_10cm?,4.57,0.1853,
EBHW,11-10-2014  3:00:00 AM,Unknown_10cm?,4.57,0.1849,
EBHW,11-10-2014  6:00:00 AM,Unknown_10cm?,4.99,0.1845,
EBHW,11-10-2014  9:00:00 AM,Unknown_10cm?,4.57,0.184,
EBHW,11-10-2014  12:00:00 PM,Unknown_10cm?,4.57,0.1832,
EBHW,11-10-2014  3:00:00 PM,Unknown_10cm?,4.57,0.1828,
EBHW,11-10-2014  6:00:00 PM,Unknown_10cm?,4.99,0.1828,
EBHW,11-10-2014  9:00:00 PM,Unknown_10cm?,4.99,0.1828,
EBHW,11-11-2014  12:00:00 AM,Unknown_10cm?,4.99,0.1828,
EBHW,11-11-2014  3:00:00 AM,Unknown_10cm?,5.4,0.1823,
EBHW,11-11-2014  6:00:00 AM,Unknown_10cm?,5.4,0.1823,
EBHW,11-11-2014  9:00:00 AM,Unknown_10cm?,5.4,0.1819,
EBHW,11-11-2014  12:00:00 PM,Unknown_10cm?,5.4,0.1815,
EBHW,11-11-2014  3:00:00 PM,Unknown_10cm?,5.4,0.1811,
EBHW,11-11-2014  6:00:00 PM,Unknown_10cm?,5.4,0.1811,
EBHW,11-11-2014  9:00:00 PM,Unknown_10cm?,5.81,0.1811,
EBHW,11-12-2014  12:00:00 AM,Unknown_10cm?,5.81,0.1806,
EBHW,11-12-2014  3:00:00 AM,Unknown_10cm?,5.81,0.1806,
EBHW,11-12-2014  6:00:00 AM,Unknown_10cm?,6.22,0.1802,
EBHW,11-12-2014  9:00:00 AM,Unknown_10cm?,6.22,0.1802,
EBHW,11-12-2014  12:00:00 PM,Unknown_10cm?,6.22,0.1798,
EBHW,11-12-2014  3:00:00 PM,Unknown_10cm?,6.22,0.1798,
EBHW,11-12-2014  6:00:00 PM,Unknown_10cm?,6.62,0.1794,
EBHW,11-12-2014  9:00:00 PM,Unknown_10cm?,6.62,0.1794,
EBHW,08-12-2014  9:00:00 PM,Unknown_10cm?,15.62,0.1476,
EBHW,08/12/2014  6:00:00 PM,Unknown_10cm?,15.23,0.1476,
EBHW,08/13/14 03:00:00 AM,Unknown_10cm?,15.62,0.148,
EBHW,08/13/14 03:00:00 PM,Unknown_10cm?,14.85,0.1484,
EBHW,08/13/14 06:00:00 AM,Unknown_10cm?,15.23,0.148,
EBHW,08/13/14 06:00:00 PM,Unknown_10cm?,14.85,0.1488,
EBHW,08/13/14 09:00:00 AM,Unknown_10cm?,15.23,0.1484,
EBHW,08/13/14 09:00:00 PM,Unknown_10cm?,14.85,0.1488,
EBHW,08/13/14 12:00:00 AM,Unknown_10cm?,15.62,0.1476,
EBHW,08/13/14 12:00:00 PM,Unknown_10cm?,15.23,0.1484,
EBHW,08/14/14 03:00:00 AM,Unknown_10cm?,14.85,0.1611,
EBHW,08/14/14 03:00:00 PM,Unknown_10cm?,14.47,0.1794,
EBHW,08/14/14 06:00:00 AM,Unknown_10cm?,14.85,0.1845,
EBHW,08/14/14 06:00:00 PM,Unknown_10cm?,14.85,0.1747,
EBHW,08/14/14 09:00:00 AM,Unknown_10cm?,14.85,0.1951,
EBHW,08/14/14 09:00:00 PM,Unknown_10cm?,14.85,0.1722,
EBHW,08/14/14 12:00:00 AM,Unknown_10cm?,14.85,0.1488,
EBHW,08/14/14 12:00:00 PM,Unknown_10cm?,14.47,0.187,
EBHW,08/15/14 03:00:00 AM,Unknown_10cm?,14.85,0.1692,
EBHW,08/15/14 03:00:00 PM,Unknown_10cm?,14.47,0.1645,
EBHW,08/15/14 06:00:00 AM,Unknown_10cm?,14.85,0.1679,
EBHW,08/15/14 06:00:00 PM,Unknown_10cm?,14.47,0.1637,
EBHW,08/15/14 09:00:00 AM,Unknown_10cm?,14.47,0.1671,
EBHW,08/15/14 09:00:00 PM,Unknown_10cm?,14.85,0.1637,
EBHW,08/15/14 12:00:00 AM,Unknown_10cm?,14.85,0.1705,
EBHW,08/15/14 12:00:00 PM,Unknown_10cm?,14.47,0.1658,
EBHW,08/16/14 03:00:00 AM,Unknown_10cm?,14.47,0.1633,
EBHW,08/16/14 03:00:00 PM,Unknown_10cm?,14.47,0.1616,
EBHW,08/16/14 06:00:00 AM,Unknown_10cm?,14.47,0.1633,
EBHW,08/16/14 06:00:00 PM,Unknown_10cm?,14.47,0.1607,
EBHW,08/16/14 09:00:00 AM,Unknown_10cm?,14.47,0.1628,
EBHW,08/16/14 09:00:00 PM,Unknown_10cm?,14.47,0.1607,
EBHW,08/16/14 12:00:00 AM,Unknown_10cm?,14.85,0.1633,
EBHW,08/16/14 12:00:00 PM,Unknown_10cm?,14.47,0.162,
EBHW,08/17/14 03:00:00 AM,Unknown_10cm?,14.85,0.1607,
EBHW,08/17/14 03:00:00 PM,Unknown_10cm?,14.47,0.1603,
EBHW,08/17/14 06:00:00 AM,Unknown_10cm?,14.47,0.1607,
EBHW,08/17/14 06:00:00 PM,Unknown_10cm?,14.47,0.1599,
EBHW,08/17/14 09:00:00 AM,Unknown_10cm?,14.47,0.1607,
EBHW,08/17/14 09:00:00 PM,Unknown_10cm?,14.47,0.1603,
EBHW,08/17/14 12:00:00 AM,Unknown_10cm?,14.85,0.1607,
EBHW,08/17/14 12:00:00 PM,Unknown_10cm?,14.47,0.1603,
EBHW,08/18/14 03:00:00 AM,Unknown_10cm?,14.47,0.1603,
EBHW,08/18/14 03:00:00 PM,Unknown_10cm?,14.47,0.159,
EBHW,08/18/14 06:00:00 AM,Unknown_10cm?,14.47,0.1599,
EBHW,08/18/14 06:00:00 PM,Unknown_10cm?,14.47,0.159,
EBHW,08/18/14 09:00:00 AM,Unknown_10cm?,14.47,0.1599,
EBHW,08/18/14 09:00:00 PM,Unknown_10cm?,14.47,0.159,
EBHW,08/18/14 12:00:00 AM,Unknown_10cm?,14.47,0.1603,
EBHW,08/18/14 12:00:00 PM,Unknown_10cm?,14.47,0.1594,
EBHW,08/19/14 03:00:00 AM,Unknown_10cm?,14.47,0.159,
EBHW,08/19/14 03:00:00 PM,Unknown_10cm?,14.47,0.1569,
EBHW,08/19/14 06:00:00 AM,Unknown_10cm?,14.47,0.159,
EBHW,08/19/14 06:00:00 PM,Unknown_10cm?,14.47,0.156,
EBHW,08/19/14 09:00:00 AM,Unknown_10cm?,14.47,0.1586,
