Compartment,Datetime,Depth,Temp_C,Moisture_m3_m3,Remove
WBSW,3-21-2013 9:00,10cm,0.29,0.16834,
WBSW,3-21-2013 15:00,10cm,0.29,0.16834,
WBSW,3-30-2013 12:00,10cm,0.29,0.16834,
WBSW,05-02-2013  6:00:00 PM,10cm,3.74,0.16834,
WBSW,05-02-2013  9:00:00 PM,10cm,3.74,0.16834,
WBSW,05-03-2013  12:00:00 AM,10cm,3.74,0.16834,
WBSW,05-03-2013  3:00:00 AM,10cm,3.74,0.16834,
WBSW,06-09-2005  3:00:00 PM,10cm,7.83,0.16877,
WBSW,6-22-2005 0:00,10cm,8.23,0.16877,
WBSW,6-22-2005 3:00,10cm,8.23,0.16877,
WBSW,6-22-2005 6:00,10cm,8.23,0.16877,
WBSW,6-22-2005 9:00,10cm,8.63,0.16877,
WBSW,6-22-2005 12:00,10cm,8.63,0.16877,
WBSW,6-22-2005 15:00,10cm,8.63,0.16877,
WBSW,11-12-2005  12:00:00 PM,10cm,4.99,0.16877,
WBSW,11-26-2005 12:00,10cm,4.15,0.16877,
WBSW,11-26-2005 15:00,10cm,4.15,0.16877,
WBSW,12-06-2005  9:00:00 PM,10cm,3.31,0.16877,
WBSW,12-07-2005  12:00:00 AM,10cm,3.31,0.16877,
WBSW,5-25-2006 0:00,10cm,4.57,0.16877,
WBSW,6-17-2006 9:00,10cm,9.42,0.16877,
WBSW,10-30-2006 12:00,10cm,6.62,0.16877,
WBSW,09-08-2007  12:00:00 PM,10cm,11.77,0.16877,
WBSW,09-09-2007  6:00:00 PM,10cm,12.55,0.16877,
WBSW,9-24-2007 18:00,10cm,10.99,0.16877,
WBSW,9-24-2007 21:00,10cm,10.99,0.16877,
WBSW,9-25-2007 0:00,10cm,10.99,0.16877,
WBSW,9-25-2007 3:00,10cm,10.99,0.16877,
WBSW,10-05-2007  3:00:00 PM,10cm,11.38,0.16877,
WBSW,7-20-2008 15:00,10cm,13.32,0.16877,
WBSW,7-20-2008 18:00,10cm,13.32,0.16877,
WBSW,7-20-2008 21:00,10cm,13.32,0.16877,
WBSW,8-18-2009 12:00,10cm,14.47,0.16877,
WBSW,5-31-2010 0:00,10cm,9.03,0.16877,
WBSW,5-31-2010 12:00,10cm,9.03,0.16877,
WBSW,06-01-2010  6:00:00 PM,10cm,8.63,0.16877,
WBSW,06-01-2010  9:00:00 PM,10cm,8.63,0.16877,
WBSW,06-02-2010  12:00:00 AM,10cm,8.63,0.16877,
WBSW,06-02-2010  3:00:00 AM,10cm,8.63,0.16877,
WBSW,06-02-2010  6:00:00 AM,10cm,8.63,0.16877,
WBSW,06-05-2010  12:00:00 AM,10cm,8.63,0.16877,
WBSW,06-05-2010  3:00:00 AM,10cm,8.63,0.16877,
WBSW,06-05-2010  6:00:00 AM,10cm,9.03,0.16877,
WBSW,6-19-2010 15:00,10cm,10.21,0.16877,
WBSW,6-19-2010 18:00,10cm,10.6,0.16877,
WBSW,6-19-2010 21:00,10cm,10.6,0.16877,
WBSW,6-20-2010 0:00,10cm,10.6,0.16877,
WBSW,6-20-2010 3:00,10cm,10.6,0.16877,
WBSW,6-20-2010 6:00,10cm,10.99,0.16877,
WBSW,6-20-2010 9:00,10cm,10.99,0.16877,
WBSW,6-20-2010 21:00,10cm,10.99,0.16877,
WBSW,6-28-2010 21:00,10cm,11.38,0.16877,
WBSW,6-29-2010 6:00,10cm,11.38,0.16877,
WBSW,12-01-2012  6:00:00 PM,10cm,2.89,0.16877,
WBSW,12-01-2012  9:00:00 PM,10cm,2.89,0.16877,
WBSW,12-02-2012  12:00:00 AM,10cm,2.89,0.16877,
WBSW,12-02-2012  3:00:00 AM,10cm,2.46,0.16877,
WBSW,12-02-2012  6:00:00 AM,10cm,2.46,0.16877,
WBSW,12-02-2012  3:00:00 PM,10cm,2.46,0.16877,
WBSW,12-02-2012  6:00:00 PM,10cm,2.46,0.16877,
WBSW,1-14-2013 0:00,10cm,1.6,0.16877,
WBSW,3-20-2013 21:00,10cm,0.29,0.16877,
WBSW,3-21-2013 3:00,10cm,0.29,0.16877,
WBSW,3-21-2013 6:00,10cm,0.29,0.16877,
WBSW,3-30-2013 15:00,10cm,0.29,0.16877,
WBSW,04-08-2013  3:00:00 AM,10cm,0.73,0.16877,
WBSW,04-08-2013  6:00:00 AM,10cm,0.73,0.16877,
WBSW,04-08-2013  9:00:00 AM,10cm,0.73,0.16877,
WBSW,05-02-2013  3:00:00 PM,10cm,3.74,0.16877,
WBSW,05-12-2013  3:00:00 AM,10cm,6.62,0.16877,
WBSW,5-18-2013 9:00,10cm,5.4,0.16877,
WBSW,5-18-2013 12:00,10cm,5.4,0.16877,
WBSW,06-09-2005  12:00:00 PM,10cm,8.23,0.16919,
WBSW,6-21-2005 21:00,10cm,8.23,0.16919,
WBSW,10-29-2005 6:00,10cm,5.81,0.16919,
WBSW,10-29-2005 9:00,10cm,5.81,0.16919,
WBSW,11-20-2005 9:00,10cm,4.99,0.16919,
WBSW,12-06-2005  6:00:00 PM,10cm,3.31,0.16919,
WBSW,12-31-2005 15:00,10cm,0.73,0.16919,
WBSW,05-11-2006  6:00:00 AM,10cm,-0.16,0.16919,
WBSW,5-24-2006 21:00,10cm,4.57,0.16919,
WBSW,6-17-2006 6:00,10cm,9.42,0.16919,
WBSW,11-11-2006  5:00:00 AM,10cm,7.03,0.16919,
WBSW,11-19-2006 23:00,10cm,7.83,0.16919,
WBSW,09-08-2007  12:00:00 AM,10cm,11.38,0.16919,
WBSW,09-08-2007  3:00:00 AM,10cm,11.77,0.16919,
WBSW,09-08-2007  6:00:00 AM,10cm,11.77,0.16919,
WBSW,09-08-2007  9:00:00 AM,10cm,11.77,0.16919,
WBSW,09-11-2007  6:00:00 AM,10cm,12.16,0.16919,
WBSW,09-11-2007  9:00:00 AM,10cm,12.16,0.16919,
WBSW,09-11-2007  12:00:00 PM,10cm,12.16,0.16919,
WBSW,09-11-2007  3:00:00 PM,10cm,12.16,0.16919,
WBSW,09-11-2007  6:00:00 PM,10cm,12.16,0.16919,
WBSW,9-24-2007 15:00,10cm,10.99,0.16919,
WBSW,10-05-2007  12:00:00 AM,10cm,10.99,0.16919,
WBSW,10-05-2007  3:00:00 AM,10cm,10.99,0.16919,
WBSW,10-05-2007  6:00:00 AM,10cm,11.38,0.16919,
WBSW,10-05-2007  9:00:00 AM,10cm,11.38,0.16919,
WBSW,10-05-2007  12:00:00 PM,10cm,11.38,0.16919,
WBSW,7-18-2008 15:00,10cm,12.93,0.16919,
WBSW,7-18-2008 18:00,10cm,12.93,0.16919,
WBSW,7-19-2008 18:00,10cm,12.93,0.16919,
WBSW,7-20-2008 0:00,10cm,12.93,0.16919,
WBSW,7-20-2008 3:00,10cm,12.93,0.16919,
WBSW,7-20-2008 9:00,10cm,13.32,0.16919,
WBSW,7-20-2008 12:00,10cm,13.32,0.16919,
WBSW,7-21-2008 0:00,10cm,13.32,0.16919,
WBSW,8-17-2009 18:00,10cm,14.09,0.16919,
WBSW,8-17-2009 21:00,10cm,14.09,0.16919,
WBSW,8-18-2009 9:00,10cm,14.47,0.16919,
WBSW,9-21-2009 12:00,10cm,9.82,0.16919,
WBSW,5-30-2010 15:00,10cm,9.03,0.16919,
WBSW,5-30-2010 18:00,10cm,9.03,0.16919,
WBSW,5-30-2010 21:00,10cm,9.03,0.16919,
WBSW,5-31-2010 3:00,10cm,9.03,0.16919,
WBSW,5-31-2010 6:00,10cm,9.03,0.16919,
WBSW,5-31-2010 9:00,10cm,9.03,0.16919,
WBSW,06-04-2010  6:00:00 PM,10cm,8.63,0.16919,
WBSW,06-04-2010  9:00:00 PM,10cm,8.63,0.16919,
WBSW,06-05-2010  9:00:00 AM,10cm,9.03,0.16919,
WBSW,6-19-2010 12:00,10cm,10.21,0.16919,
WBSW,6-26-2010 12:00,10cm,11.38,0.16919,
WBSW,11-30-2012 18:00,10cm,3.31,0.16919,
WBSW,11-30-2012 21:00,10cm,2.89,0.16919,
WBSW,12-01-2012  3:00:00 AM,10cm,2.89,0.16919,
WBSW,12-01-2012  6:00:00 AM,10cm,2.89,0.16919,
WBSW,12-01-2012  9:00:00 AM,10cm,2.89,0.16919,
WBSW,12-01-2012  12:00:00 PM,10cm,2.89,0.16919,
WBSW,12-01-2012  3:00:00 PM,10cm,2.89,0.16919,
WBSW,12-02-2012  9:00:00 PM,10cm,2.46,0.16919,
WBSW,2-22-2013 9:00,10cm,-0.16,0.16919,
WBSW,3-20-2013 15:00,10cm,0.29,0.16919,
WBSW,3-20-2013 18:00,10cm,0.29,0.16919,
WBSW,3-21-2013 0:00,10cm,0.29,0.16919,
WBSW,04-07-2013  9:00:00 PM,10cm,0.73,0.16919,
WBSW,04-08-2013  12:00:00 AM,10cm,0.73,0.16919,
WBSW,05-02-2013  9:00:00 AM,10cm,3.74,0.16919,
WBSW,05-02-2013  12:00:00 PM,10cm,3.74,0.16919,
WBSW,5-18-2013 6:00,10cm,5.4,0.16919,
WBSW,5-20-2013 12:00,10cm,5.4,0.16919,
WBSW,06-02-2013  12:00:00 PM,10cm,9.42,0.16919,
WBSW,06-09-2005  9:00:00 AM,10cm,7.83,0.16961,
WBSW,10-18-2005 15:00,10cm,9.03,0.16961,
WBSW,11-20-2005 6:00,10cm,4.99,0.16961,
WBSW,11-26-2005 9:00,10cm,4.15,0.16961,
WBSW,12-06-2005  12:00:00 PM,10cm,3.31,0.16961,
WBSW,12-06-2005  3:00:00 PM,10cm,3.31,0.16961,
WBSW,05-04-2006  9:00:00 AM,10cm,-0.16,0.16961,
WBSW,5-24-2006 18:00,10cm,4.57,0.16961,
WBSW,10-22-2006 0:00,10cm,8.63,0.16961,
WBSW,09-07-2007  6:00:00 PM,10cm,11.38,0.16961,
WBSW,09-07-2007  9:00:00 PM,10cm,11.38,0.16961,
WBSW,09-10-2007  6:00:00 PM,10cm,12.16,0.16961,
WBSW,09-10-2007  9:00:00 PM,10cm,12.16,0.16961,
WBSW,09-11-2007  12:00:00 AM,10cm,12.16,0.16961,
WBSW,09-11-2007  3:00:00 AM,10cm,12.16,0.16961,
WBSW,9-24-2007 3:00,10cm,10.99,0.16961,
WBSW,9-24-2007 6:00,10cm,10.99,0.16961,
WBSW,9-24-2007 9:00,10cm,10.99,0.16961,
WBSW,9-24-2007 12:00,10cm,10.99,0.16961,
WBSW,10-03-2007  3:00:00 PM,10cm,10.21,0.16961,
WBSW,10-03-2007  6:00:00 PM,10cm,10.21,0.16961,
WBSW,10-03-2007  9:00:00 PM,10cm,10.6,0.16961,
WBSW,10-04-2007  12:00:00 PM,10cm,10.6,0.16961,
WBSW,10-04-2007  3:00:00 PM,10cm,10.99,0.16961,
WBSW,10-04-2007  6:00:00 PM,10cm,10.99,0.16961,
WBSW,10-04-2007  9:00:00 PM,10cm,10.99,0.16961,
WBSW,7-18-2008 12:00,10cm,12.93,0.16961,
WBSW,7-18-2008 21:00,10cm,12.93,0.16961,
WBSW,7-19-2008 15:00,10cm,12.93,0.16961,
WBSW,7-19-2008 21:00,10cm,12.93,0.16961,
WBSW,7-20-2008 6:00,10cm,12.93,0.16961,
WBSW,8-17-2009 12:00,10cm,14.09,0.16961,
WBSW,8-17-2009 15:00,10cm,14.09,0.16961,
WBSW,8-18-2009 0:00,10cm,14.09,0.16961,
WBSW,8-18-2009 3:00,10cm,14.09,0.16961,
WBSW,8-18-2009 6:00,10cm,14.09,0.16961,
WBSW,9-20-2009 18:00,10cm,9.82,0.16961,
WBSW,5-30-2010 12:00,10cm,9.03,0.16961,
WBSW,06-04-2010  12:00:00 PM,10cm,8.63,0.16961,
WBSW,06-04-2010  3:00:00 PM,10cm,8.63,0.16961,
WBSW,6-18-2010 15:00,10cm,9.42,0.16961,
WBSW,6-18-2010 18:00,10cm,9.82,0.16961,
WBSW,6-19-2010 3:00,10cm,10.21,0.16961,
WBSW,6-19-2010 6:00,10cm,10.21,0.16961,
WBSW,6-19-2010 9:00,10cm,10.21,0.16961,
WBSW,6-25-2010 18:00,10cm,11.38,0.16961,
WBSW,6-25-2010 21:00,10cm,11.38,0.16961,
WBSW,6-26-2010 0:00,10cm,11.38,0.16961,
WBSW,6-26-2010 3:00,10cm,11.38,0.16961,
WBSW,6-26-2010 6:00,10cm,11.38,0.16961,
WBSW,6-26-2010 9:00,10cm,11.38,0.16961,
WBSW,11-27-2012 15:00,10cm,4.15,0.16961,
WBSW,11-28-2012 0:00,10cm,3.74,0.16961,
WBSW,11-29-2012 18:00,10cm,3.31,0.16961,
WBSW,11-29-2012 21:00,10cm,3.31,0.16961,
WBSW,11-30-2012 3:00,10cm,3.31,0.16961,
WBSW,11-30-2012 6:00,10cm,3.31,0.16961,
WBSW,11-30-2012 9:00,10cm,3.31,0.16961,
WBSW,11-30-2012 12:00,10cm,3.31,0.16961,
WBSW,11-30-2012 15:00,10cm,3.31,0.16961,
WBSW,12-01-2012  12:00:00 AM,10cm,2.89,0.16961,
WBSW,12-03-2012  12:00:00 AM,10cm,2.46,0.16961,
WBSW,2-22-2013 6:00,10cm,-0.16,0.16961,
WBSW,04-07-2013  6:00:00 PM,10cm,0.73,0.16961,
WBSW,04-08-2013  12:00:00 PM,10cm,0.73,0.16961,
WBSW,05-02-2013  12:00:00 AM,10cm,3.31,0.16961,
WBSW,05-02-2013  3:00:00 AM,10cm,3.31,0.16961,
WBSW,05-02-2013  6:00:00 AM,10cm,3.74,0.16961,
WBSW,5-18-2013 0:00,10cm,5.4,0.16961,
WBSW,5-18-2013 3:00,10cm,5.4,0.16961,
WBSW,06-02-2013  9:00:00 AM,10cm,9.42,0.16961,
WBSW,06-09-2005  6:00:00 AM,10cm,7.83,0.17004,
WBSW,6-21-2005 18:00,10cm,8.23,0.17004,
WBSW,10-12-2005  12:00:00 PM,10cm,10.21,0.17004,
WBSW,10-29-2005 3:00,10cm,5.81,0.17004,
WBSW,11-12-2005  9:00:00 AM,10cm,5.4,0.17004,
WBSW,11-20-2005 3:00,10cm,4.99,0.17004,
WBSW,11-26-2005 6:00,10cm,4.15,0.17004,
WBSW,11-28-2005 21:00,10cm,3.31,0.17004,
WBSW,09-07-2007  3:00:00 PM,10cm,11.38,0.17004,
WBSW,09-10-2007  6:00:00 AM,10cm,12.55,0.17004,
WBSW,09-10-2007  9:00:00 AM,10cm,12.55,0.17004,
WBSW,09-10-2007  12:00:00 PM,10cm,12.55,0.17004,
WBSW,09-10-2007  3:00:00 PM,10cm,12.16,0.17004,
WBSW,9-21-2007 21:00,10cm,10.99,0.17004,
WBSW,9-22-2007 0:00,10cm,10.99,0.17004,
WBSW,9-22-2007 3:00,10cm,10.99,0.17004,
WBSW,9-22-2007 6:00,10cm,10.99,0.17004,
WBSW,9-22-2007 9:00,10cm,10.99,0.17004,
WBSW,9-22-2007 12:00,10cm,10.99,0.17004,
WBSW,9-22-2007 15:00,10cm,10.99,0.17004,
WBSW,9-22-2007 18:00,10cm,10.99,0.17004,
WBSW,9-22-2007 21:00,10cm,10.99,0.17004,
WBSW,9-23-2007 15:00,10cm,10.99,0.17004,
WBSW,9-23-2007 18:00,10cm,10.99,0.17004,
WBSW,9-23-2007 21:00,10cm,10.99,0.17004,
WBSW,9-24-2007 0:00,10cm,10.99,0.17004,
WBSW,10-02-2007  3:00:00 PM,10cm,10.21,0.17004,
WBSW,10-02-2007  6:00:00 PM,10cm,10.21,0.17004,
WBSW,10-02-2007  9:00:00 PM,10cm,10.21,0.17004,
WBSW,10-03-2007  12:00:00 AM,10cm,10.21,0.17004,
WBSW,10-03-2007  3:00:00 AM,10cm,10.21,0.17004,
WBSW,10-03-2007  6:00:00 AM,10cm,10.21,0.17004,
WBSW,10-03-2007  9:00:00 AM,10cm,10.21,0.17004,
WBSW,10-03-2007  12:00:00 PM,10cm,10.21,0.17004,
WBSW,10-04-2007  12:00:00 AM,10cm,10.6,0.17004,
WBSW,10-04-2007  3:00:00 AM,10cm,10.6,0.17004,
WBSW,10-04-2007  6:00:00 AM,10cm,10.6,0.17004,
WBSW,10-04-2007  9:00:00 AM,10cm,10.6,0.17004,
WBSW,7-17-2008 21:00,10cm,12.55,0.17004,
WBSW,7-18-2008 0:00,10cm,12.93,0.17004,
WBSW,7-18-2008 3:00,10cm,12.93,0.17004,
WBSW,7-18-2008 6:00,10cm,12.93,0.17004,
WBSW,7-18-2008 9:00,10cm,12.93,0.17004,
WBSW,7-19-2008 0:00,10cm,12.93,0.17004,
WBSW,7-19-2008 3:00,10cm,12.93,0.17004,
WBSW,7-19-2008 6:00,10cm,12.93,0.17004,
WBSW,7-19-2008 9:00,10cm,12.93,0.17004,
WBSW,7-19-2008 12:00,10cm,12.93,0.17004,
WBSW,8-16-2009 21:00,10cm,13.7,0.17004,
WBSW,8-17-2009 0:00,10cm,13.7,0.17004,
WBSW,8-17-2009 3:00,10cm,13.7,0.17004,
WBSW,8-17-2009 6:00,10cm,13.7,0.17004,
WBSW,8-17-2009 9:00,10cm,14.09,0.17004,
WBSW,9-20-2009 15:00,10cm,9.82,0.17004,
WBSW,9-20-2009 21:00,10cm,9.82,0.17004,
WBSW,9-21-2009 0:00,10cm,9.82,0.17004,
WBSW,9-21-2009 3:00,10cm,9.82,0.17004,
WBSW,9-21-2009 6:00,10cm,9.82,0.17004,
WBSW,9-21-2009 9:00,10cm,9.82,0.17004,
WBSW,5-29-2010 15:00,10cm,9.03,0.17004,
WBSW,5-29-2010 18:00,10cm,9.03,0.17004,
WBSW,5-29-2010 21:00,10cm,9.03,0.17004,
WBSW,5-30-2010 0:00,10cm,9.03,0.17004,
WBSW,5-30-2010 3:00,10cm,9.03,0.17004,
WBSW,5-30-2010 6:00,10cm,9.03,0.17004,
WBSW,5-30-2010 9:00,10cm,9.03,0.17004,
WBSW,06-03-2010  3:00:00 PM,10cm,9.03,0.17004,
WBSW,06-03-2010  6:00:00 PM,10cm,8.63,0.17004,
WBSW,06-03-2010  9:00:00 PM,10cm,8.63,0.17004,
WBSW,06-04-2010  12:00:00 AM,10cm,8.63,0.17004,
WBSW,06-04-2010  3:00:00 AM,10cm,8.63,0.17004,
WBSW,06-04-2010  6:00:00 AM,10cm,8.63,0.17004,
WBSW,06-04-2010  9:00:00 AM,10cm,8.63,0.17004,
WBSW,6-18-2010 12:00,10cm,9.42,0.17004,
WBSW,6-18-2010 21:00,10cm,9.82,0.17004,
WBSW,6-19-2010 0:00,10cm,9.82,0.17004,
WBSW,6-25-2010 15:00,10cm,11.38,0.17004,
WBSW,11-26-2012 6:00,10cm,4.99,0.17004,
WBSW,11-26-2012 9:00,10cm,4.57,0.17004,
WBSW,11-26-2012 12:00,10cm,4.57,0.17004,
WBSW,11-26-2012 15:00,10cm,4.57,0.17004,
WBSW,11-26-2012 18:00,10cm,4.57,0.17004,
WBSW,11-26-2012 21:00,10cm,4.57,0.17004,
WBSW,11-27-2012 0:00,10cm,4.15,0.17004,
WBSW,11-27-2012 3:00,10cm,4.15,0.17004,
WBSW,11-27-2012 6:00,10cm,4.15,0.17004,
WBSW,11-27-2012 9:00,10cm,4.15,0.17004,
WBSW,11-27-2012 12:00,10cm,4.15,0.17004,
WBSW,11-27-2012 18:00,10cm,4.15,0.17004,
WBSW,11-27-2012 21:00,10cm,4.15,0.17004,
WBSW,11-28-2012 3:00,10cm,3.74,0.17004,
WBSW,11-28-2012 6:00,10cm,3.74,0.17004,
WBSW,11-28-2012 9:00,10cm,3.74,0.17004,
WBSW,11-28-2012 12:00,10cm,3.74,0.17004,
WBSW,11-28-2012 15:00,10cm,3.74,0.17004,
WBSW,11-28-2012 18:00,10cm,3.74,0.17004,
WBSW,11-28-2012 21:00,10cm,3.74,0.17004,
WBSW,11-29-2012 0:00,10cm,3.74,0.17004,
WBSW,11-29-2012 3:00,10cm,3.74,0.17004,
WBSW,11-29-2012 6:00,10cm,3.31,0.17004,
WBSW,11-29-2012 9:00,10cm,3.31,0.17004,
WBSW,11-29-2012 12:00,10cm,3.31,0.17004,
WBSW,11-29-2012 15:00,10cm,3.31,0.17004,
WBSW,11-30-2012 0:00,10cm,3.31,0.17004,
WBSW,1-25-2013 3:00,10cm,1.17,0.17004,
WBSW,02-07-2013  12:00:00 AM,10cm,0.29,0.17004,
WBSW,03-04-2013  9:00:00 AM,10cm,-0.16,0.17004,
WBSW,3-20-2013 3:00,10cm,0.29,0.17004,
WBSW,3-20-2013 6:00,10cm,0.29,0.17004,
WBSW,3-20-2013 9:00,10cm,0.29,0.17004,
WBSW,3-20-2013 12:00,10cm,0.29,0.17004,
WBSW,3-30-2013 9:00,10cm,0.29,0.17004,
WBSW,04-07-2013  3:00:00 PM,10cm,0.73,0.17004,
WBSW,05-01-2013  6:00:00 PM,10cm,3.31,0.17004,
WBSW,05-01-2013  9:00:00 PM,10cm,3.31,0.17004,
WBSW,5-17-2013 21:00,10cm,5.4,0.17004,
WBSW,06-09-2005  12:00:00 AM,10cm,7.83,0.17046,
WBSW,06-09-2005  3:00:00 AM,10cm,7.83,0.17046,
WBSW,6-21-2005 15:00,10cm,8.23,0.17046,
WBSW,11-20-2005 0:00,10cm,4.99,0.17046,
WBSW,12-06-2005  9:00:00 AM,10cm,3.31,0.17046,
WBSW,1-16-2006 21:00,10cm,0.73,0.17046,
WBSW,02-07-2006  9:00:00 AM,10cm,0.29,0.17046,
WBSW,5-24-2006 15:00,10cm,4.57,0.17046,
WBSW,6-17-2006 3:00,10cm,9.42,0.17046,
WBSW,07-01-2006  6:00:00 PM,10cm,11.38,0.17046,
WBSW,7-30-2006 3:00,10cm,14.47,0.17046,
WBSW,11-19-2006 20:00,10cm,7.83,0.17046,
WBSW,09-07-2007  12:00:00 PM,10cm,11.38,0.17046,
WBSW,09-10-2007  3:00:00 AM,10cm,12.55,0.17046,
WBSW,9-21-2007 12:00,10cm,10.99,0.17046,
WBSW,9-21-2007 15:00,10cm,10.99,0.17046,
WBSW,9-21-2007 18:00,10cm,10.99,0.17046,
WBSW,9-23-2007 0:00,10cm,10.99,0.17046,
WBSW,9-23-2007 6:00,10cm,10.99,0.17046,
WBSW,9-23-2007 9:00,10cm,10.99,0.17046,
WBSW,9-23-2007 12:00,10cm,10.99,0.17046,
WBSW,10-01-2007  3:00:00 AM,10cm,10.99,0.17046,
WBSW,10-01-2007  12:00:00 PM,10cm,10.6,0.17046,
WBSW,10-01-2007  3:00:00 PM,10cm,10.6,0.17046,
WBSW,10-01-2007  6:00:00 PM,10cm,10.6,0.17046,
WBSW,10-01-2007  9:00:00 PM,10cm,10.6,0.17046,
WBSW,10-02-2007  12:00:00 AM,10cm,10.6,0.17046,
WBSW,10-02-2007  3:00:00 AM,10cm,10.6,0.17046,
WBSW,10-02-2007  6:00:00 AM,10cm,10.6,0.17046,
WBSW,10-02-2007  9:00:00 AM,10cm,10.21,0.17046,
WBSW,10-02-2007  12:00:00 PM,10cm,10.21,0.17046,
WBSW,7-17-2008 15:00,10cm,12.55,0.17046,
WBSW,7-17-2008 18:00,10cm,12.55,0.17046,
WBSW,8-16-2009 15:00,10cm,13.7,0.17046,
WBSW,9-13-2009 12:00,10cm,11.38,0.17046,
WBSW,9-13-2009 15:00,10cm,11.38,0.17046,
WBSW,9-18-2009 12:00,10cm,10.21,0.17046,
WBSW,9-18-2009 21:00,10cm,10.21,0.17046,
WBSW,9-19-2009 0:00,10cm,10.21,0.17046,
WBSW,9-19-2009 15:00,10cm,10.21,0.17046,
WBSW,9-19-2009 21:00,10cm,10.21,0.17046,
WBSW,9-20-2009 0:00,10cm,10.21,0.17046,
WBSW,9-20-2009 3:00,10cm,10.21,0.17046,
WBSW,9-20-2009 9:00,10cm,9.82,0.17046,
WBSW,9-20-2009 12:00,10cm,9.82,0.17046,
WBSW,5-28-2010 15:00,10cm,9.42,0.17046,
WBSW,5-29-2010 3:00,10cm,9.03,0.17046,
WBSW,5-29-2010 12:00,10cm,9.03,0.17046,
WBSW,6-16-2010 15:00,10cm,9.42,0.17046,
WBSW,6-16-2010 18:00,10cm,9.42,0.17046,
WBSW,6-16-2010 21:00,10cm,9.42,0.17046,
WBSW,11-24-2012 18:00,10cm,5.4,0.17046,
WBSW,11-25-2012 3:00,10cm,5.4,0.17046,
WBSW,11-25-2012 6:00,10cm,5.4,0.17046,
WBSW,11-25-2012 9:00,10cm,5.4,0.17046,
WBSW,11-25-2012 12:00,10cm,5.4,0.17046,
WBSW,11-25-2012 15:00,10cm,5.4,0.17046,
WBSW,11-25-2012 18:00,10cm,4.99,0.17046,
WBSW,11-25-2012 21:00,10cm,4.99,0.17046,
WBSW,11-26-2012 0:00,10cm,4.99,0.17046,
WBSW,11-26-2012 3:00,10cm,4.99,0.17046,
WBSW,1-24-2013 21:00,10cm,1.17,0.17046,
WBSW,1-25-2013 0:00,10cm,1.17,0.17046,
WBSW,02-06-2013  9:00:00 PM,10cm,0.29,0.17046,
WBSW,2-22-2013 3:00,10cm,-0.16,0.17046,
WBSW,3-19-2013 18:00,10cm,0.29,0.17046,
WBSW,3-19-2013 21:00,10cm,0.29,0.17046,
WBSW,3-20-2013 0:00,10cm,0.29,0.17046,
WBSW,04-07-2013  9:00:00 AM,10cm,0.73,0.17046,
WBSW,04-07-2013  12:00:00 PM,10cm,0.73,0.17046,
WBSW,05-01-2013  3:00:00 PM,10cm,3.31,0.17046,
WBSW,5-17-2013 18:00,10cm,5.4,0.17046,
WBSW,06-02-2013  3:00:00 AM,10cm,9.42,0.17046,
WBSW,06-02-2013  6:00:00 AM,10cm,9.42,0.17046,
WBSW,06-08-2005  6:00:00 PM,10cm,7.83,0.17089,
WBSW,06-08-2005  9:00:00 PM,10cm,7.83,0.17089,
WBSW,10-18-2005 12:00,10cm,9.03,0.17089,
WBSW,10-29-2005 0:00,10cm,5.81,0.17089,
WBSW,11-19-2005 21:00,10cm,4.99,0.17089,
WBSW,11-26-2005 3:00,10cm,4.15,0.17089,
WBSW,12-06-2005  3:00:00 AM,10cm,3.31,0.17089,
WBSW,12-06-2005  6:00:00 AM,10cm,3.31,0.17089,
WBSW,06-08-2006  12:00:00 AM,10cm,7.83,0.17089,
WBSW,6-14-2006 3:00,10cm,8.63,0.17089,
WBSW,09-07-2007  6:00:00 AM,10cm,11.38,0.17089,
WBSW,09-07-2007  9:00:00 AM,10cm,11.38,0.17089,
WBSW,9-20-2007 21:00,10cm,10.6,0.17089,
WBSW,9-21-2007 0:00,10cm,10.6,0.17089,
WBSW,9-21-2007 3:00,10cm,10.6,0.17089,
WBSW,9-21-2007 6:00,10cm,10.6,0.17089,
WBSW,9-21-2007 9:00,10cm,10.6,0.17089,
WBSW,9-23-2007 3:00,10cm,10.99,0.17089,
WBSW,9-30-2007 15:00,10cm,11.38,0.17089,
WBSW,9-30-2007 18:00,10cm,11.38,0.17089,
WBSW,9-30-2007 21:00,10cm,11.38,0.17089,
WBSW,10-01-2007  12:00:00 AM,10cm,10.99,0.17089,
WBSW,10-01-2007  6:00:00 AM,10cm,10.99,0.17089,
WBSW,10-01-2007  9:00:00 AM,10cm,10.99,0.17089,
WBSW,8-16-2009 6:00,10cm,13.7,0.17089,
WBSW,8-16-2009 12:00,10cm,13.7,0.17089,
WBSW,8-16-2009 18:00,10cm,13.7,0.17089,
WBSW,09-12-2009  12:00:00 PM,10cm,10.99,0.17089,
WBSW,09-12-2009  3:00:00 PM,10cm,10.99,0.17089,
WBSW,09-12-2009  6:00:00 PM,10cm,10.99,0.17089,
WBSW,09-12-2009  9:00:00 PM,10cm,10.99,0.17089,
WBSW,9-13-2009 0:00,10cm,10.99,0.17089,
WBSW,9-13-2009 3:00,10cm,10.99,0.17089,
WBSW,9-13-2009 6:00,10cm,11.38,0.17089,
WBSW,9-13-2009 9:00,10cm,11.38,0.17089,
WBSW,9-15-2009 3:00,10cm,11.38,0.17089,
