Compartment,Datetime,Depth,Moisture_m3_m3,Temp_C,Remove
EBSW,02/21/15 03:00:00 AM,Depth1_10cm?,0.1246,,
EBSW,02/21/15 06:00:00 AM,Depth1_10cm?,0.1246,,
EBSW,02/21/15 09:00:00 AM,Depth1_10cm?,0.1246,,
EBSW,02/21/15 12:00:00 PM,Depth1_10cm?,0.1246,,
EBSW,02/22/15 06:00:00 PM,Depth1_10cm?,0.1246,,
EBSW,02/23/15 12:00:00 PM,Depth1_10cm?,0.1246,,
EBSW,02/24/15 09:00:00 AM,Depth1_10cm?,0.1246,,
EBSW,03/11/2015  9:00:00 AM,Depth1_10cm?,0.1246,,
EBSW,02/19/15 03:00:00 PM,Depth1_10cm?,0.1251,,
EBSW,02/19/15 06:00:00 AM,Depth1_10cm?,0.1251,,
EBSW,02/19/15 09:00:00 AM,Depth1_10cm?,0.1251,,
EBSW,02/19/15 09:00:00 PM,Depth1_10cm?,0.1251,,
EBSW,02/19/15 12:00:00 AM,Depth1_10cm?,0.1251,,
EBSW,02/19/15 12:00:00 PM,Depth1_10cm?,0.1251,,
EBSW,02/20/15 03:00:00 AM,Depth1_10cm?,0.1251,,
EBSW,02/20/15 03:00:00 PM,Depth1_10cm?,0.1251,,
EBSW,02/20/15 06:00:00 AM,Depth1_10cm?,0.1251,,
EBSW,02/20/15 09:00:00 AM,Depth1_10cm?,0.1251,,
EBSW,02/20/15 12:00:00 PM,Depth1_10cm?,0.1251,,
EBSW,02/21/15 12:00:00 AM,Depth1_10cm?,0.1251,,
EBSW,02/18/15 03:00:00 PM,Depth1_10cm?,0.1255,,
EBSW,02/18/15 06:00:00 AM,Depth1_10cm?,0.1255,,
EBSW,02/18/15 06:00:00 PM,Depth1_10cm?,0.1255,,
EBSW,02/18/15 09:00:00 PM,Depth1_10cm?,0.1255,,
EBSW,02/18/15 12:00:00 PM,Depth1_10cm?,0.1255,,
EBSW,02/19/15 03:00:00 AM,Depth1_10cm?,0.1255,,
EBSW,02/19/15 06:00:00 PM,Depth1_10cm?,0.1255,,
EBSW,02/20/15 12:00:00 AM,Depth1_10cm?,0.1255,,
EBSW,02/18/15 03:00:00 AM,Depth1_10cm?,0.1259,,
EBSW,02/18/15 09:00:00 AM,Depth1_10cm?,0.1259,,
EBSW,02/18/15 12:00:00 AM,Depth1_10cm?,0.1259,,
EBSW,03/11/2015  12:00:00 PM,Depth1_10cm?,0.1259,,
EBSW,02/17/15 03:00:00 PM,Depth1_10cm?,0.1263,,
EBSW,02/17/15 06:00:00 PM,Depth1_10cm?,0.1263,,
EBSW,02/17/15 09:00:00 PM,Depth1_10cm?,0.1263,,
EBSW,02/17/15 12:00:00 PM,Depth1_10cm?,0.1263,,
EBSW,02/16/15 06:00:00 PM,Depth1_10cm?,0.1268,,
EBSW,02/17/15 03:00:00 AM,Depth1_10cm?,0.1268,,
EBSW,02/17/15 06:00:00 AM,Depth1_10cm?,0.1268,,
EBSW,02/17/15 09:00:00 AM,Depth1_10cm?,0.1268,,
EBSW,02/17/15 12:00:00 AM,Depth1_10cm?,0.1268,,
EBSW,02/16/15 03:00:00 PM,Depth1_10cm?,0.1272,,
EBSW,02/16/15 09:00:00 PM,Depth1_10cm?,0.1272,,
EBSW,02/16/15 12:00:00 PM,Depth1_10cm?,0.1272,,
EBSW,02/15/15 06:00:00 PM,Depth1_10cm?,0.1276,,
EBSW,02/16/15 03:00:00 AM,Depth1_10cm?,0.1276,,
EBSW,02/16/15 06:00:00 AM,Depth1_10cm?,0.1276,,
EBSW,02/16/15 09:00:00 AM,Depth1_10cm?,0.1276,,
EBSW,02/16/15 12:00:00 AM,Depth1_10cm?,0.1276,,
EBSW,03/11/2015  3:00:00 PM,Depth1_10cm?,0.1276,,
EBSW,02/14/15 03:00:00 PM,Depth1_10cm?,0.128,,
EBSW,02/14/15 06:00:00 AM,Depth1_10cm?,0.128,,
EBSW,02/14/15 06:00:00 PM,Depth1_10cm?,0.128,,
EBSW,02/14/15 09:00:00 AM,Depth1_10cm?,0.128,,
EBSW,02/14/15 09:00:00 PM,Depth1_10cm?,0.128,,
EBSW,02/15/15 03:00:00 AM,Depth1_10cm?,0.128,,
EBSW,02/15/15 06:00:00 AM,Depth1_10cm?,0.128,,
EBSW,02/15/15 09:00:00 AM,Depth1_10cm?,0.128,,
EBSW,02/15/15 09:00:00 PM,Depth1_10cm?,0.128,,
EBSW,02/15/15 12:00:00 AM,Depth1_10cm?,0.128,,
EBSW,02/15/15 12:00:00 PM,Depth1_10cm?,0.128,,
EBSW,05/28/15 03:00:00 PM,Depth1_10cm?,0.128,,
EBSW,02/14/15 12:00:00 PM,Depth1_10cm?,0.1285,,
EBSW,02/15/15 03:00:00 PM,Depth1_10cm?,0.1285,,
EBSW,02/13/15 03:00:00 PM,Depth1_10cm?,0.1289,,
EBSW,02/13/15 06:00:00 AM,Depth1_10cm?,0.1289,,
EBSW,02/13/15 06:00:00 PM,Depth1_10cm?,0.1289,,
EBSW,02/13/15 09:00:00 AM,Depth1_10cm?,0.1289,,
EBSW,02/13/15 09:00:00 PM,Depth1_10cm?,0.1289,,
EBSW,02/13/15 12:00:00 PM,Depth1_10cm?,0.1289,,
EBSW,02/14/15 03:00:00 AM,Depth1_10cm?,0.1289,,
EBSW,02/14/15 12:00:00 AM,Depth1_10cm?,0.1289,,
EBSW,02/11/2015  12:00:00 PM,Depth1_10cm?,0.1293,,
EBSW,02/11/2015  3:00:00 PM,Depth1_10cm?,0.1293,,
EBSW,02/11/2015  9:00:00 PM,Depth1_10cm?,0.1293,,
EBSW,02/12/2015  12:00:00 PM,Depth1_10cm?,0.1293,,
EBSW,02/12/2015  3:00:00 PM,Depth1_10cm?,0.1293,,
EBSW,02/12/2015  6:00:00 AM,Depth1_10cm?,0.1293,,
EBSW,02/12/2015  6:00:00 PM,Depth1_10cm?,0.1293,,
EBSW,02/12/2015  9:00:00 AM,Depth1_10cm?,0.1293,,
EBSW,02/12/2015  9:00:00 PM,Depth1_10cm?,0.1293,,
EBSW,02/13/15 03:00:00 AM,Depth1_10cm?,0.1293,,
EBSW,02/13/15 12:00:00 AM,Depth1_10cm?,0.1293,,
EBSW,03/11/2015  6:00:00 PM,Depth1_10cm?,0.1293,,
EBSW,03/25/15 03:00:00 PM,Depth1_10cm?,0.1293,,
EBSW,03/25/15 12:00:00 PM,Depth1_10cm?,0.1293,,
EBSW,05/25/15 09:00:00 PM,Depth1_10cm?,0.1293,,
EBSW,05/28/15 12:00:00 PM,Depth1_10cm?,0.1293,,
EBSW,02/10/2015  12:00:00 PM,Depth1_10cm?,0.1297,,
EBSW,02/10/2015  6:00:00 PM,Depth1_10cm?,0.1297,,
EBSW,02/10/2015  9:00:00 AM,Depth1_10cm?,0.1297,,
EBSW,02/10/2015  9:00:00 PM,Depth1_10cm?,0.1297,,
EBSW,02/11/2015  12:00:00 AM,Depth1_10cm?,0.1297,,
EBSW,02/11/2015  3:00:00 AM,Depth1_10cm?,0.1297,,
EBSW,02/11/2015  6:00:00 AM,Depth1_10cm?,0.1297,,
EBSW,02/11/2015  6:00:00 PM,Depth1_10cm?,0.1297,,
EBSW,02/11/2015  9:00:00 AM,Depth1_10cm?,0.1297,,
EBSW,02/12/2015  12:00:00 AM,Depth1_10cm?,0.1297,,
EBSW,02/12/2015  3:00:00 AM,Depth1_10cm?,0.1297,,
EBSW,03/11/2015  9:00:00 PM,Depth1_10cm?,0.1297,,
EBSW,03/23/15 09:00:00 PM,Depth1_10cm?,0.1297,,
EBSW,03/24/15 03:00:00 PM,Depth1_10cm?,0.1297,,
EBSW,03/24/15 06:00:00 PM,Depth1_10cm?,0.1297,,
EBSW,03/24/15 09:00:00 PM,Depth1_10cm?,0.1297,,
EBSW,03/24/15 12:00:00 PM,Depth1_10cm?,0.1297,,
EBSW,03/25/15 03:00:00 AM,Depth1_10cm?,0.1297,,
EBSW,03/25/15 06:00:00 AM,Depth1_10cm?,0.1297,,
EBSW,03/25/15 06:00:00 PM,Depth1_10cm?,0.1297,,
EBSW,03/25/15 09:00:00 AM,Depth1_10cm?,0.1297,,
EBSW,03/25/15 09:00:00 PM,Depth1_10cm?,0.1297,,
EBSW,03/25/15 12:00:00 AM,Depth1_10cm?,0.1297,,
EBSW,05/25/15 06:00:00 PM,Depth1_10cm?,0.1297,,
EBSW,05/26/15 03:00:00 AM,Depth1_10cm?,0.1297,,
EBSW,05/26/15 12:00:00 AM,Depth1_10cm?,0.1297,,
EBSW,02/09/2015  3:00:00 PM,Depth1_10cm?,0.1302,,
EBSW,02/09/2015  6:00:00 PM,Depth1_10cm?,0.1302,,
EBSW,02/09/2015  9:00:00 PM,Depth1_10cm?,0.1302,,
EBSW,02/10/2015  12:00:00 AM,Depth1_10cm?,0.1302,,
EBSW,02/10/2015  3:00:00 AM,Depth1_10cm?,0.1302,,
EBSW,02/10/2015  3:00:00 PM,Depth1_10cm?,0.1302,,
EBSW,02/10/2015  6:00:00 AM,Depth1_10cm?,0.1302,,
EBSW,03/12/2015  12:00:00 AM,Depth1_10cm?,0.1302,,
EBSW,03/20/15 09:00:00 AM,Depth1_10cm?,0.1302,,
EBSW,03/20/15 09:00:00 PM,Depth1_10cm?,0.1302,,
EBSW,03/20/15 12:00:00 PM,Depth1_10cm?,0.1302,,
EBSW,03/21/15 03:00:00 AM,Depth1_10cm?,0.1302,,
EBSW,03/21/15 03:00:00 PM,Depth1_10cm?,0.1302,,
EBSW,03/21/15 06:00:00 PM,Depth1_10cm?,0.1302,,
EBSW,03/21/15 09:00:00 AM,Depth1_10cm?,0.1302,,
EBSW,03/22/15 06:00:00 PM,Depth1_10cm?,0.1302,,
EBSW,03/23/15 03:00:00 PM,Depth1_10cm?,0.1302,,
EBSW,03/23/15 06:00:00 AM,Depth1_10cm?,0.1302,,
EBSW,03/23/15 06:00:00 PM,Depth1_10cm?,0.1302,,
EBSW,03/23/15 12:00:00 AM,Depth1_10cm?,0.1302,,
EBSW,03/23/15 12:00:00 PM,Depth1_10cm?,0.1302,,
EBSW,03/24/15 03:00:00 AM,Depth1_10cm?,0.1302,,
EBSW,03/24/15 06:00:00 AM,Depth1_10cm?,0.1302,,
EBSW,03/24/15 09:00:00 AM,Depth1_10cm?,0.1302,,
EBSW,03/24/15 12:00:00 AM,Depth1_10cm?,0.1302,,
EBSW,03/26/15 03:00:00 AM,Depth1_10cm?,0.1302,,
EBSW,03/26/15 06:00:00 AM,Depth1_10cm?,0.1302,,
EBSW,03/26/15 09:00:00 AM,Depth1_10cm?,0.1302,,
EBSW,03/26/15 12:00:00 AM,Depth1_10cm?,0.1302,,
EBSW,05/25/15 03:00:00 PM,Depth1_10cm?,0.1302,,
EBSW,05/27/15 09:00:00 PM,Depth1_10cm?,0.1302,,
EBSW,02/08/2015  6:00:00 AM,Depth1_10cm?,0.1306,,
EBSW,02/08/2015  6:00:00 PM,Depth1_10cm?,0.1306,,
EBSW,02/08/2015  9:00:00 PM,Depth1_10cm?,0.1306,,
EBSW,02/09/2015  12:00:00 AM,Depth1_10cm?,0.1306,,
EBSW,02/09/2015  12:00:00 PM,Depth1_10cm?,0.1306,,
EBSW,02/09/2015  3:00:00 AM,Depth1_10cm?,0.1306,,
EBSW,02/09/2015  6:00:00 AM,Depth1_10cm?,0.1306,,
EBSW,02/09/2015  9:00:00 AM,Depth1_10cm?,0.1306,,
EBSW,03/12/2015  3:00:00 AM,Depth1_10cm?,0.1306,,
EBSW,03/19/15 03:00:00 PM,Depth1_10cm?,0.1306,,
EBSW,03/19/15 06:00:00 PM,Depth1_10cm?,0.1306,,
EBSW,03/19/15 09:00:00 AM,Depth1_10cm?,0.1306,,
EBSW,03/19/15 09:00:00 PM,Depth1_10cm?,0.1306,,
EBSW,03/20/15 03:00:00 AM,Depth1_10cm?,0.1306,,
EBSW,03/20/15 03:00:00 PM,Depth1_10cm?,0.1306,,
EBSW,03/20/15 06:00:00 AM,Depth1_10cm?,0.1306,,
EBSW,03/20/15 06:00:00 PM,Depth1_10cm?,0.1306,,
EBSW,03/20/15 12:00:00 AM,Depth1_10cm?,0.1306,,
EBSW,03/21/15 06:00:00 AM,Depth1_10cm?,0.1306,,
EBSW,03/21/15 09:00:00 PM,Depth1_10cm?,0.1306,,
EBSW,03/21/15 12:00:00 AM,Depth1_10cm?,0.1306,,
EBSW,03/21/15 12:00:00 PM,Depth1_10cm?,0.1306,,
EBSW,03/22/15 03:00:00 AM,Depth1_10cm?,0.1306,,
EBSW,03/22/15 03:00:00 PM,Depth1_10cm?,0.1306,,
EBSW,03/22/15 06:00:00 AM,Depth1_10cm?,0.1306,,
EBSW,03/22/15 09:00:00 AM,Depth1_10cm?,0.1306,,
EBSW,03/22/15 09:00:00 PM,Depth1_10cm?,0.1306,,
EBSW,03/22/15 12:00:00 AM,Depth1_10cm?,0.1306,,
EBSW,03/22/15 12:00:00 PM,Depth1_10cm?,0.1306,,
EBSW,03/23/15 03:00:00 AM,Depth1_10cm?,0.1306,,
EBSW,03/23/15 09:00:00 AM,Depth1_10cm?,0.1306,,
EBSW,03/26/15 12:00:00 PM,Depth1_10cm?,0.1306,,
EBSW,05/27/15 03:00:00 PM,Depth1_10cm?,0.1306,,
EBSW,05/27/15 06:00:00 PM,Depth1_10cm?,0.1306,,
EBSW,05/28/15 03:00:00 AM,Depth1_10cm?,0.1306,,
EBSW,05/28/15 06:00:00 AM,Depth1_10cm?,0.1306,,
EBSW,05/28/15 09:00:00 AM,Depth1_10cm?,0.1306,,
EBSW,05/28/15 12:00:00 AM,Depth1_10cm?,0.1306,,
EBSW,02/07/2015  12:00:00 PM,Depth1_10cm?,0.131,,
EBSW,02/07/2015  6:00:00 PM,Depth1_10cm?,0.131,,
EBSW,02/07/2015  9:00:00 PM,Depth1_10cm?,0.131,,
EBSW,02/08/2015  12:00:00 AM,Depth1_10cm?,0.131,,
EBSW,02/08/2015  12:00:00 PM,Depth1_10cm?,0.131,,
EBSW,02/08/2015  3:00:00 AM,Depth1_10cm?,0.131,,
EBSW,02/08/2015  3:00:00 PM,Depth1_10cm?,0.131,,
EBSW,02/08/2015  9:00:00 AM,Depth1_10cm?,0.131,,
EBSW,03/12/2015  12:00:00 PM,Depth1_10cm?,0.131,,
EBSW,03/12/2015  6:00:00 AM,Depth1_10cm?,0.131,,
EBSW,03/12/2015  9:00:00 AM,Depth1_10cm?,0.131,,
EBSW,03/12/2015  9:00:00 PM,Depth1_10cm?,0.131,,
EBSW,03/13/15 03:00:00 PM,Depth1_10cm?,0.131,,
EBSW,03/13/15 06:00:00 PM,Depth1_10cm?,0.131,,
EBSW,03/13/15 12:00:00 AM,Depth1_10cm?,0.131,,
EBSW,03/13/15 12:00:00 PM,Depth1_10cm?,0.131,,
EBSW,03/14/15 03:00:00 PM,Depth1_10cm?,0.131,,
EBSW,03/14/15 06:00:00 AM,Depth1_10cm?,0.131,,
EBSW,03/14/15 09:00:00 AM,Depth1_10cm?,0.131,,
EBSW,03/14/15 09:00:00 PM,Depth1_10cm?,0.131,,
EBSW,03/14/15 12:00:00 PM,Depth1_10cm?,0.131,,
EBSW,03/16/15 03:00:00 PM,Depth1_10cm?,0.131,,
EBSW,03/16/15 06:00:00 PM,Depth1_10cm?,0.131,,
EBSW,03/16/15 09:00:00 PM,Depth1_10cm?,0.131,,
EBSW,03/16/15 12:00:00 PM,Depth1_10cm?,0.131,,
EBSW,03/17/15 03:00:00 AM,Depth1_10cm?,0.131,,
EBSW,03/17/15 06:00:00 AM,Depth1_10cm?,0.131,,
EBSW,03/17/15 09:00:00 AM,Depth1_10cm?,0.131,,
EBSW,03/17/15 09:00:00 PM,Depth1_10cm?,0.131,,
EBSW,03/17/15 12:00:00 AM,Depth1_10cm?,0.131,,
EBSW,03/17/15 12:00:00 PM,Depth1_10cm?,0.131,,
EBSW,03/18/15 03:00:00 PM,Depth1_10cm?,0.131,,
EBSW,03/18/15 06:00:00 PM,Depth1_10cm?,0.131,,
EBSW,03/18/15 09:00:00 AM,Depth1_10cm?,0.131,,
EBSW,03/18/15 09:00:00 PM,Depth1_10cm?,0.131,,
EBSW,03/18/15 12:00:00 AM,Depth1_10cm?,0.131,,
EBSW,03/19/15 03:00:00 AM,Depth1_10cm?,0.131,,
EBSW,03/19/15 06:00:00 AM,Depth1_10cm?,0.131,,
EBSW,03/19/15 12:00:00 AM,Depth1_10cm?,0.131,,
EBSW,03/19/15 12:00:00 PM,Depth1_10cm?,0.131,,
EBSW,05/25/15 12:00:00 PM,Depth1_10cm?,0.131,,
EBSW,02/07/2015  3:00:00 PM,Depth1_10cm?,0.1314,,
EBSW,02/07/2015  6:00:00 AM,Depth1_10cm?,0.1314,,
EBSW,02/07/2015  9:00:00 AM,Depth1_10cm?,0.1314,,
EBSW,03/12/2015  3:00:00 PM,Depth1_10cm?,0.1314,,
EBSW,03/12/2015  6:00:00 PM,Depth1_10cm?,0.1314,,
EBSW,03/13/15 03:00:00 AM,Depth1_10cm?,0.1314,,
EBSW,03/13/15 06:00:00 AM,Depth1_10cm?,0.1314,,
EBSW,03/13/15 09:00:00 AM,Depth1_10cm?,0.1314,,
EBSW,03/13/15 09:00:00 PM,Depth1_10cm?,0.1314,,
