Compartment,Datetime,Depth,Temp_C,Moisture_m3_m3,Remove
EBHW,06/30/13 09:00:00.0,10cm,13.32,0.18276,
EBHW,07/29/13 09:00:00.0,10cm,15.62,0.18276,
EBHW,08/14/13 12:00:00.0,10cm,15.62,0.18276,
EBHW,08/14/13 18:00:00.0,10cm,15.62,0.18276,
EBHW,08/15/13 06:00:00.0,10cm,15.23,0.18276,
EBHW,10/31/13 21:00:00.0,10cm,6.22,0.18276,
EBHW,07-03-2013  6:00:00 PM,10cm,13.7,0.18234,
EBHW,08-04-2013  12:00:00 PM,10cm,15.23,0.18234,
EBHW,08-05-2013  9:00:00 AM,10cm,14.85,0.18234,
EBHW,09-11-2013  12:00:00 PM,10cm,13.32,0.18234,
EBHW,09-12-2013  3:00:00 AM,10cm,15.23,0.18234,
EBHW,09-12-2013  6:00:00 AM,10cm,15.23,0.18234,
EBHW,06/16/13 15:00:00.0,10cm,11.38,0.18234,
EBHW,06/16/13 18:00:00.0,10cm,11.77,0.18234,
EBHW,06/16/13 21:00:00.0,10cm,11.77,0.18234,
EBHW,06/17/13 00:00:00.0,10cm,11.77,0.18234,
EBHW,06/17/13 09:00:00.0,10cm,11.77,0.18234,
EBHW,06/30/13 12:00:00.0,10cm,13.32,0.18234,
EBHW,07/29/13 12:00:00.0,10cm,15.62,0.18234,
EBHW,07/30/13 15:00:00.0,10cm,16,0.18234,
EBHW,08/14/13 21:00:00.0,10cm,15.62,0.18234,
EBHW,08/15/13 00:00:00.0,10cm,15.62,0.18234,
EBHW,08/15/13 03:00:00.0,10cm,15.62,0.18234,
EBHW,09/18/13 12:00:00.0,10cm,11.77,0.18234,
EBHW,09/19/13 03:00:00.0,10cm,12.55,0.18234,
EBHW,09/27/13 12:00:00.0,10cm,11.38,0.18234,
EBHW,09/28/13 06:00:00.0,10cm,12.16,0.18234,
EBHW,07-03-2013  9:00:00 PM,10cm,14.09,0.18192,
EBHW,07-04-2013  12:00:00 AM,10cm,14.47,0.18192,
EBHW,08-02-2013  9:00:00 PM,10cm,15.62,0.18192,
EBHW,08-12-2013  3:00:00 PM,10cm,15.23,0.18192,
EBHW,09-12-2013  9:00:00 AM,10cm,15.23,0.18192,
EBHW,10-08-2013  3:00:00 PM,10cm,12.16,0.18192,
EBHW,06/28/13 12:00:00.0,10cm,12.55,0.18192,
EBHW,07/23/13 21:00:00.0,10cm,15.62,0.18192,
EBHW,07/30/13 18:00:00.0,10cm,16,0.18192,
EBHW,08/15/13 09:00:00.0,10cm,14.85,0.18192,
EBHW,09/13/13 03:00:00.0,10cm,16,0.18192,
EBHW,09/18/13 15:00:00.0,10cm,12.16,0.18192,
EBHW,09/18/13 18:00:00.0,10cm,12.16,0.18192,
EBHW,09/18/13 21:00:00.0,10cm,12.55,0.18192,
EBHW,09/19/13 00:00:00.0,10cm,12.55,0.18192,
EBHW,09/19/13 06:00:00.0,10cm,12.55,0.18192,
EBHW,09/27/13 21:00:00.0,10cm,12.16,0.18192,
EBHW,09/28/13 00:00:00.0,10cm,12.16,0.18192,
EBHW,09/28/13 03:00:00.0,10cm,12.16,0.18192,
EBHW,11/25/13 14:00:00.0,10cm,2.89,0.18192,
EBHW,11/25/13 17:00:00.0,10cm,2.89,0.18192,
EBHW,07-04-2013  3:00:00 AM,10cm,14.47,0.18149,
EBHW,07-04-2013  6:00:00 AM,10cm,14.47,0.18149,
EBHW,07-11-2013  9:00:00 PM,10cm,15.62,0.18149,
EBHW,08-03-2013  12:00:00 AM,10cm,15.62,0.18149,
EBHW,08-03-2013  3:00:00 AM,10cm,15.62,0.18149,
EBHW,08-05-2013  12:00:00 PM,10cm,14.85,0.18149,
EBHW,10-07-2013  3:00:00 PM,10cm,10.99,0.18149,
EBHW,10-08-2013  6:00:00 PM,10cm,12.16,0.18149,
EBHW,06/17/13 12:00:00.0,10cm,11.77,0.18149,
EBHW,06/30/13 15:00:00.0,10cm,13.32,0.18149,
EBHW,07/30/13 21:00:00.0,10cm,16.38,0.18149,
EBHW,09/19/13 09:00:00.0,10cm,12.55,0.18149,
EBHW,09/27/13 15:00:00.0,10cm,11.38,0.18149,
EBHW,09/27/13 18:00:00.0,10cm,11.77,0.18149,
EBHW,09/28/13 09:00:00.0,10cm,12.16,0.18149,
EBHW,11/25/13 11:00:00.0,10cm,3.31,0.18149,
EBHW,07-01-2013  9:00:00 PM,10cm,14.85,0.18107,
EBHW,08-03-2013  6:00:00 AM,10cm,15.62,0.18107,
EBHW,08-04-2013  3:00:00 PM,10cm,15.23,0.18107,
EBHW,08-12-2013  6:00:00 PM,10cm,15.62,0.18107,
EBHW,08-12-2013  9:00:00 PM,10cm,15.62,0.18107,
EBHW,09-11-2013  3:00:00 PM,10cm,13.7,0.18107,
EBHW,09-12-2013  12:00:00 PM,10cm,15.23,0.18107,
EBHW,10-07-2013  3:00:00 AM,10cm,11.38,0.18107,
EBHW,10-08-2013  9:00:00 PM,10cm,12.16,0.18107,
EBHW,10-09-2013  12:00:00 AM,10cm,11.77,0.18107,
EBHW,10-09-2013  3:00:00 AM,10cm,11.77,0.18107,
EBHW,06/18/13 06:00:00.0,10cm,12.16,0.18107,
EBHW,06/30/13 18:00:00.0,10cm,13.7,0.18107,
EBHW,07/29/13 15:00:00.0,10cm,15.62,0.18107,
EBHW,07/29/13 18:00:00.0,10cm,16,0.18107,
EBHW,07/31/13 00:00:00.0,10cm,16.38,0.18107,
EBHW,07/31/13 03:00:00.0,10cm,16,0.18107,
EBHW,07/31/13 06:00:00.0,10cm,16,0.18107,
EBHW,08/13/13 00:00:00.0,10cm,15.62,0.18107,
EBHW,08/13/13 03:00:00.0,10cm,15.62,0.18107,
EBHW,08/13/13 06:00:00.0,10cm,15.62,0.18107,
EBHW,08/15/13 12:00:00.0,10cm,14.85,0.18107,
EBHW,08/29/13 12:00:00.0,10cm,15.62,0.18107,
EBHW,10/27/13 09:00:00.0,10cm,7.83,0.18107,
EBHW,10/27/13 12:00:00.0,10cm,7.83,0.18107,
EBHW,10/31/13 03:00:00.0,10cm,6.22,0.18107,
EBHW,10/31/13 06:00:00.0,10cm,6.22,0.18107,
EBHW,11/25/13 20:00:00.0,10cm,2.89,0.18107,
EBHW,07-01-2013  12:00:00 AM,10cm,14.09,0.18064,
EBHW,07-04-2013  9:00:00 AM,10cm,14.47,0.18064,
EBHW,07-12-2013  12:00:00 AM,10cm,15.62,0.18064,
EBHW,08-03-2013  9:00:00 AM,10cm,15.23,0.18064,
EBHW,08-04-2013  6:00:00 PM,10cm,15.23,0.18064,
EBHW,08-05-2013  3:00:00 PM,10cm,14.85,0.18064,
EBHW,09-11-2013  6:00:00 PM,10cm,14.09,0.18064,
EBHW,09-11-2013  9:00:00 PM,10cm,14.47,0.18064,
EBHW,09-12-2013  12:00:00 AM,10cm,14.85,0.18064,
EBHW,09-12-2013  6:00:00 PM,10cm,15.62,0.18064,
EBHW,10-07-2013  9:00:00 PM,10cm,11.38,0.18064,
EBHW,10-09-2013  6:00:00 AM,10cm,11.77,0.18064,
EBHW,10-09-2013  9:00:00 AM,10cm,11.38,0.18064,
EBHW,06/17/13 15:00:00.0,10cm,11.77,0.18064,
EBHW,06/17/13 18:00:00.0,10cm,12.16,0.18064,
EBHW,06/17/13 21:00:00.0,10cm,12.16,0.18064,
EBHW,06/18/13 00:00:00.0,10cm,12.16,0.18064,
EBHW,06/18/13 03:00:00.0,10cm,12.16,0.18064,
EBHW,06/18/13 09:00:00.0,10cm,12.16,0.18064,
EBHW,06/30/13 21:00:00.0,10cm,14.09,0.18064,
EBHW,07/24/13 00:00:00.0,10cm,15.62,0.18064,
EBHW,07/29/13 21:00:00.0,10cm,16,0.18064,
EBHW,07/31/13 09:00:00.0,10cm,16,0.18064,
EBHW,08/29/13 00:00:00.0,10cm,16.38,0.18064,
EBHW,09/19/13 12:00:00.0,10cm,12.55,0.18064,
EBHW,09/28/13 12:00:00.0,10cm,12.16,0.18064,
EBHW,09/29/13 00:00:00.0,10cm,12.55,0.18064,
EBHW,09/29/13 03:00:00.0,10cm,12.55,0.18064,
EBHW,09/29/13 06:00:00.0,10cm,12.55,0.18064,
EBHW,10/27/13 00:00:00.0,10cm,7.83,0.18064,
EBHW,10/27/13 03:00:00.0,10cm,7.83,0.18064,
EBHW,10/27/13 06:00:00.0,10cm,7.83,0.18064,
EBHW,10/28/13 03:00:00.0,10cm,8.23,0.18064,
EBHW,10/28/13 06:00:00.0,10cm,7.83,0.18064,
EBHW,10/28/13 09:00:00.0,10cm,7.83,0.18064,
EBHW,10/29/13 06:00:00.0,10cm,7.43,0.18064,
EBHW,10/29/13 09:00:00.0,10cm,7.43,0.18064,
EBHW,10/29/13 21:00:00.0,10cm,7.03,0.18064,
EBHW,10/30/13 00:00:00.0,10cm,7.03,0.18064,
EBHW,10/30/13 03:00:00.0,10cm,7.03,0.18064,
EBHW,10/30/13 06:00:00.0,10cm,6.62,0.18064,
EBHW,10/30/13 09:00:00.0,10cm,6.62,0.18064,
EBHW,10/30/13 18:00:00.0,10cm,6.62,0.18064,
EBHW,10/30/13 21:00:00.0,10cm,6.62,0.18064,
EBHW,10/31/13 00:00:00.0,10cm,6.62,0.18064,
EBHW,10/31/13 09:00:00.0,10cm,6.22,0.18064,
EBHW,07-01-2013  3:00:00 AM,10cm,14.09,0.18022,
EBHW,07-01-2013  6:00:00 AM,10cm,14.09,0.18022,
EBHW,07-12-2013  3:00:00 AM,10cm,15.62,0.18022,
EBHW,08-05-2013  6:00:00 PM,10cm,14.85,0.18022,
EBHW,08-06-2013  12:00:00 AM,10cm,14.85,0.18022,
EBHW,08-06-2013  3:00:00 AM,10cm,14.85,0.18022,
EBHW,08-06-2013  6:00:00 AM,10cm,14.47,0.18022,
EBHW,09-12-2013  3:00:00 PM,10cm,15.62,0.18022,
EBHW,09-12-2013  9:00:00 PM,10cm,15.62,0.18022,
EBHW,10-07-2013  12:00:00 PM,10cm,10.99,0.18022,
EBHW,10-07-2013  6:00:00 PM,10cm,10.99,0.18022,
EBHW,10-09-2013  12:00:00 PM,10cm,11.38,0.18022,
EBHW,06/19/13 06:00:00.0,10cm,11.77,0.18022,
EBHW,08/13/13 09:00:00.0,10cm,15.23,0.18022,
EBHW,08/15/13 15:00:00.0,10cm,14.85,0.18022,
EBHW,08/16/13 00:00:00.0,10cm,15.23,0.18022,
EBHW,09/13/13 00:00:00.0,10cm,16,0.18022,
EBHW,09/19/13 15:00:00.0,10cm,12.55,0.18022,
EBHW,09/20/13 00:00:00.0,10cm,13.32,0.18022,
EBHW,09/20/13 06:00:00.0,10cm,13.32,0.18022,
EBHW,09/28/13 15:00:00.0,10cm,12.16,0.18022,
EBHW,09/28/13 18:00:00.0,10cm,12.16,0.18022,
EBHW,09/28/13 21:00:00.0,10cm,12.55,0.18022,
EBHW,09/29/13 09:00:00.0,10cm,12.55,0.18022,
EBHW,09/30/13 06:00:00.0,10cm,12.55,0.18022,
EBHW,09/30/13 09:00:00.0,10cm,12.16,0.18022,
EBHW,10/18/13 12:00:00.0,10cm,11.38,0.18022,
EBHW,10/23/13 00:00:00.0,10cm,10.21,0.18022,
EBHW,10/27/13 15:00:00.0,10cm,7.83,0.18022,
EBHW,10/27/13 18:00:00.0,10cm,7.83,0.18022,
EBHW,10/27/13 21:00:00.0,10cm,7.83,0.18022,
EBHW,10/28/13 00:00:00.0,10cm,8.23,0.18022,
EBHW,10/28/13 12:00:00.0,10cm,7.83,0.18022,
EBHW,10/28/13 21:00:00.0,10cm,7.83,0.18022,
EBHW,10/29/13 00:00:00.0,10cm,7.83,0.18022,
EBHW,10/29/13 03:00:00.0,10cm,7.43,0.18022,
EBHW,10/29/13 12:00:00.0,10cm,7.03,0.18022,
EBHW,10/29/13 15:00:00.0,10cm,7.03,0.18022,
EBHW,10/29/13 18:00:00.0,10cm,7.03,0.18022,
EBHW,10/30/13 12:00:00.0,10cm,6.62,0.18022,
EBHW,10/30/13 15:00:00.0,10cm,6.62,0.18022,
EBHW,10/31/13 12:00:00.0,10cm,6.22,0.18022,
EBHW,10/31/13 15:00:00.0,10cm,6.22,0.18022,
EBHW,11/25/13 23:00:00.0,10cm,2.89,0.18022,
EBHW,07-01-2013  9:00:00 AM,10cm,14.09,0.1798,
EBHW,07-11-2013  3:00:00 AM,10cm,14.85,0.1798,
EBHW,07-12-2013  6:00:00 AM,10cm,15.62,0.1798,
EBHW,08-03-2013  12:00:00 PM,10cm,15.23,0.1798,
EBHW,08-05-2013  9:00:00 PM,10cm,14.85,0.1798,
EBHW,08-06-2013  9:00:00 AM,10cm,14.47,0.1798,
EBHW,10-07-2013  9:00:00 AM,10cm,10.99,0.1798,
EBHW,10-09-2013  3:00:00 PM,10cm,10.99,0.1798,
EBHW,10-10-2013  3:00:00 AM,10cm,11.38,0.1798,
EBHW,06/18/13 12:00:00.0,10cm,12.16,0.1798,
EBHW,06/18/13 15:00:00.0,10cm,12.16,0.1798,
EBHW,06/19/13 03:00:00.0,10cm,12.16,0.1798,
EBHW,06/19/13 09:00:00.0,10cm,11.77,0.1798,
EBHW,06/28/13 06:00:00.0,10cm,12.93,0.1798,
EBHW,07/24/13 03:00:00.0,10cm,15.62,0.1798,
EBHW,08/15/13 18:00:00.0,10cm,14.85,0.1798,
EBHW,08/16/13 03:00:00.0,10cm,14.85,0.1798,
EBHW,08/16/13 06:00:00.0,10cm,14.85,0.1798,
EBHW,09/19/13 18:00:00.0,10cm,12.93,0.1798,
EBHW,09/19/13 21:00:00.0,10cm,12.93,0.1798,
EBHW,09/20/13 03:00:00.0,10cm,13.32,0.1798,
EBHW,09/20/13 09:00:00.0,10cm,13.32,0.1798,
EBHW,09/22/13 09:00:00.0,10cm,13.7,0.1798,
EBHW,09/29/13 12:00:00.0,10cm,12.16,0.1798,
EBHW,09/29/13 21:00:00.0,10cm,12.55,0.1798,
EBHW,09/30/13 00:00:00.0,10cm,12.55,0.1798,
EBHW,09/30/13 03:00:00.0,10cm,12.55,0.1798,
EBHW,10/18/13 15:00:00.0,10cm,11.38,0.1798,
EBHW,10/23/13 03:00:00.0,10cm,10.21,0.1798,
EBHW,10/23/13 06:00:00.0,10cm,10.21,0.1798,
EBHW,10/25/13 03:00:00.0,10cm,8.63,0.1798,
EBHW,10/25/13 09:00:00.0,10cm,8.63,0.1798,
EBHW,10/26/13 03:00:00.0,10cm,8.23,0.1798,
EBHW,10/26/13 06:00:00.0,10cm,8.23,0.1798,
EBHW,10/26/13 09:00:00.0,10cm,8.23,0.1798,
EBHW,10/26/13 12:00:00.0,10cm,7.83,0.1798,
EBHW,10/26/13 15:00:00.0,10cm,7.83,0.1798,
EBHW,10/26/13 21:00:00.0,10cm,7.83,0.1798,
EBHW,10/28/13 15:00:00.0,10cm,7.83,0.1798,
EBHW,10/28/13 18:00:00.0,10cm,7.83,0.1798,
EBHW,10/31/13 18:00:00.0,10cm,6.22,0.1798,
EBHW,07-04-2013  12:00:00 PM,10cm,14.85,0.17937,
EBHW,07-12-2013  9:00:00 AM,10cm,15.23,0.17937,
EBHW,10-01-2013  12:00:00 AM,10cm,12.16,0.17937,
EBHW,10-01-2013  3:00:00 AM,10cm,12.16,0.17937,
EBHW,10-01-2013  6:00:00 AM,10cm,12.16,0.17937,
EBHW,10-01-2013  9:00:00 AM,10cm,12.16,0.17937,
EBHW,10-07-2013  6:00:00 AM,10cm,11.38,0.17937,
EBHW,10-09-2013  6:00:00 PM,10cm,11.38,0.17937,
EBHW,10-09-2013  9:00:00 PM,10cm,11.38,0.17937,
EBHW,10-10-2013  12:00:00 AM,10cm,11.38,0.17937,
EBHW,10-10-2013  6:00:00 AM,10cm,10.99,0.17937,
EBHW,10-10-2013  9:00:00 AM,10cm,10.99,0.17937,
EBHW,06/18/13 18:00:00.0,10cm,12.16,0.17937,
EBHW,06/18/13 21:00:00.0,10cm,12.16,0.17937,
EBHW,06/19/13 00:00:00.0,10cm,12.16,0.17937,
EBHW,06/19/13 12:00:00.0,10cm,11.77,0.17937,
EBHW,07/24/13 06:00:00.0,10cm,15.62,0.17937,
EBHW,07/31/13 12:00:00.0,10cm,15.62,0.17937,
EBHW,08/13/13 12:00:00.0,10cm,15.23,0.17937,
EBHW,08/15/13 21:00:00.0,10cm,14.85,0.17937,
EBHW,08/16/13 09:00:00.0,10cm,14.85,0.17937,
EBHW,09/30/13 12:00:00.0,10cm,12.16,0.17937,
EBHW,09/30/13 21:00:00.0,10cm,12.16,0.17937,
EBHW,10/23/13 09:00:00.0,10cm,10.21,0.17937,
EBHW,10/24/13 00:00:00.0,10cm,9.82,0.17937,
EBHW,10/24/13 03:00:00.0,10cm,9.82,0.17937,
EBHW,10/24/13 06:00:00.0,10cm,9.42,0.17937,
EBHW,10/24/13 09:00:00.0,10cm,9.42,0.17937,
EBHW,10/24/13 12:00:00.0,10cm,9.42,0.17937,
EBHW,10/24/13 15:00:00.0,10cm,9.03,0.17937,
EBHW,10/24/13 18:00:00.0,10cm,9.03,0.17937,
EBHW,10/24/13 21:00:00.0,10cm,9.03,0.17937,
EBHW,10/25/13 00:00:00.0,10cm,9.03,0.17937,
EBHW,10/25/13 06:00:00.0,10cm,8.63,0.17937,
EBHW,10/25/13 12:00:00.0,10cm,8.63,0.17937,
EBHW,10/25/13 18:00:00.0,10cm,8.63,0.17937,
EBHW,10/25/13 21:00:00.0,10cm,8.63,0.17937,
EBHW,10/26/13 00:00:00.0,10cm,8.63,0.17937,
EBHW,10/26/13 18:00:00.0,10cm,7.83,0.17937,
EBHW,07-01-2013  12:00:00 PM,10cm,14.09,0.17895,
EBHW,08-03-2013  3:00:00 PM,10cm,15.62,0.17895,
EBHW,10-10-2013  12:00:00 PM,10cm,10.99,0.17895,
EBHW,06/20/13 06:00:00.0,10cm,11.77,0.17895,
EBHW,08/14/13 06:00:00.0,10cm,15.62,0.17895,
EBHW,08/14/13 09:00:00.0,10cm,15.62,0.17895,
EBHW,08/29/13 15:00:00.0,10cm,15.62,0.17895,
EBHW,09/21/13 06:00:00.0,10cm,13.7,0.17895,
EBHW,09/21/13 09:00:00.0,10cm,13.7,0.17895,
EBHW,09/21/13 12:00:00.0,10cm,13.7,0.17895,
EBHW,09/29/13 15:00:00.0,10cm,12.55,0.17895,
EBHW,09/29/13 18:00:00.0,10cm,12.55,0.17895,
EBHW,09/30/13 15:00:00.0,10cm,12.16,0.17895,
EBHW,09/30/13 18:00:00.0,10cm,12.16,0.17895,
EBHW,10/18/13 18:00:00.0,10cm,11.38,0.17895,
EBHW,10/18/13 21:00:00.0,10cm,11.38,0.17895,
EBHW,10/19/13 00:00:00.0,10cm,11.38,0.17895,
EBHW,10/19/13 03:00:00.0,10cm,11.38,0.17895,
EBHW,10/23/13 12:00:00.0,10cm,9.82,0.17895,
EBHW,10/23/13 15:00:00.0,10cm,9.82,0.17895,
EBHW,10/23/13 18:00:00.0,10cm,9.82,0.17895,
EBHW,10/23/13 21:00:00.0,10cm,9.82,0.17895,
EBHW,10/25/13 15:00:00.0,10cm,8.63,0.17895,
EBHW,11/26/13 02:00:00.0,10cm,2.89,0.17895,
EBHW,11/26/13 20:00:00.0,10cm,2.89,0.17895,
EBHW,11/26/13 23:00:00.0,10cm,2.89,0.17895,
EBHW,11/27/13 02:00:00.0,10cm,2.89,0.17895,
EBHW,11/27/13 05:00:00.0,10cm,2.89,0.17895,
EBHW,07-01-2013  3:00:00 PM,10cm,14.47,0.17852,
EBHW,07-11-2013  6:00:00 AM,10cm,14.85,0.17852,
EBHW,08-06-2013  12:00:00 PM,10cm,14.47,0.17852,
EBHW,10-01-2013  12:00:00 PM,10cm,12.16,0.17852,
EBHW,10-02-2013  12:00:00 AM,10cm,12.55,0.17852,
EBHW,10-02-2013  3:00:00 AM,10cm,12.55,0.17852,
EBHW,10-10-2013  3:00:00 PM,10cm,10.99,0.17852,
EBHW,10-10-2013  6:00:00 PM,10cm,10.99,0.17852,
EBHW,10-10-2013  9:00:00 PM,10cm,10.99,0.17852,
EBHW,10-11-2013  12:00:00 AM,10cm,11.38,0.17852,
EBHW,10-11-2013  3:00:00 AM,10cm,11.38,0.17852,
EBHW,10-11-2013  6:00:00 AM,10cm,11.38,0.17852,
EBHW,06/20/13 00:00:00.0,10cm,12.16,0.17852,
EBHW,06/20/13 03:00:00.0,10cm,11.77,0.17852,
EBHW,07/24/13 09:00:00.0,10cm,15.62,0.17852,
EBHW,07/26/13 06:00:00.0,10cm,15.23,0.17852,
EBHW,08/13/13 15:00:00.0,10cm,15.62,0.17852,
EBHW,08/13/13 18:00:00.0,10cm,15.62,0.17852,
EBHW,08/13/13 21:00:00.0,10cm,15.62,0.17852,
EBHW,08/14/13 00:00:00.0,10cm,15.62,0.17852,
EBHW,08/14/13 03:00:00.0,10cm,15.62,0.17852,
EBHW,09/20/13 12:00:00.0,10cm,13.32,0.17852,
EBHW,09/21/13 00:00:00.0,10cm,13.7,0.17852,
EBHW,09/21/13 03:00:00.0,10cm,13.7,0.17852,
EBHW,09/21/13 15:00:00.0,10cm,13.32,0.17852,
EBHW,09/21/13 18:00:00.0,10cm,13.7,0.17852,
EBHW,09/21/13 21:00:00.0,10cm,13.7,0.17852,
EBHW,09/22/13 00:00:00.0,10cm,13.7,0.17852,
EBHW,09/22/13 03:00:00.0,10cm,13.7,0.17852,
EBHW,09/22/13 06:00:00.0,10cm,13.7,0.17852,
EBHW,10/18/13 09:00:00.0,10cm,11.38,0.17852,
EBHW,10/19/13 06:00:00.0,10cm,11.38,0.17852,
EBHW,10/19/13 09:00:00.0,10cm,10.99,0.17852,
EBHW,10/21/13 06:00:00.0,10cm,10.6,0.17852,
EBHW,10/21/13 09:00:00.0,10cm,10.21,0.17852,
EBHW,10/21/13 12:00:00.0,10cm,10.21,0.17852,
EBHW,10/21/13 15:00:00.0,10cm,10.21,0.17852,
EBHW,11/26/13 05:00:00.0,10cm,2.89,0.17852,
EBHW,11/26/13 17:00:00.0,10cm,2.89,0.17852,
EBHW,07-01-2013  6:00:00 PM,10cm,14.47,0.1781,
EBHW,07-04-2013  3:00:00 PM,10cm,14.85,0.1781,
EBHW,07-12-2013  12:00:00 PM,10cm,15.23,0.1781,
EBHW,10-01-2013  3:00:00 PM,10cm,12.16,0.1781,
EBHW,10-01-2013  6:00:00 PM,10cm,12.55,0.1781,
EBHW,10-01-2013  9:00:00 PM,10cm,12.55,0.1781,
EBHW,10-02-2013  6:00:00 AM,10cm,12.55,0.1781,
EBHW,10-02-2013  9:00:00 AM,10cm,12.55,0.1781,
EBHW,10-11-2013  9:00:00 AM,10cm,11.38,0.1781,
EBHW,06-08-2013  12:00:00 AM,10cm,10.99,0.1781,
EBHW,06/19/13 15:00:00.0,10cm,11.77,0.1781,
EBHW,06/19/13 21:00:00.0,10cm,12.16,0.1781,
EBHW,06/20/13 09:00:00.0,10cm,11.77,0.1781,
EBHW,07/20/13 21:00:00.0,10cm,17.9,0.1781,
EBHW,07/31/13 15:00:00.0,10cm,15.62,0.1781,
EBHW,09/20/13 15:00:00.0,10cm,13.32,0.1781,
EBHW,09/20/13 18:00:00.0,10cm,13.7,0.1781,
EBHW,09/20/13 21:00:00.0,10cm,13.7,0.1781,
EBHW,10/13/13 09:00:00.0,10cm,11.38,0.1781,
EBHW,10/19/13 12:00:00.0,10cm,10.99,0.1781,
EBHW,10/19/13 15:00:00.0,10cm,10.99,0.1781,
EBHW,10/19/13 18:00:00.0,10cm,10.99,0.1781,
EBHW,10/19/13 21:00:00.0,10cm,10.99,0.1781,
EBHW,10/20/13 00:00:00.0,10cm,10.99,0.1781,
EBHW,10/20/13 03:00:00.0,10cm,10.99,0.1781,
EBHW,10/20/13 06:00:00.0,10cm,10.99,0.1781,
EBHW,10/20/13 09:00:00.0,10cm,10.99,0.1781,
EBHW,10/20/13 12:00:00.0,10cm,10.99,0.1781,
EBHW,10/20/13 21:00:00.0,10cm,10.99,0.1781,
EBHW,10/21/13 00:00:00.0,10cm,10.99,0.1781,
EBHW,10/21/13 03:00:00.0,10cm,10.6,0.1781,
EBHW,10/21/13 18:00:00.0,10cm,10.21,0.1781,
EBHW,10/21/13 21:00:00.0,10cm,10.21,0.1781,
EBHW,10/22/13 00:00:00.0,10cm,10.21,0.1781,
EBHW,10/22/13 03:00:00.0,10cm,9.82,0.1781,
EBHW,10/22/13 06:00:00.0,10cm,9.82,0.1781,
EBHW,10/22/13 09:00:00.0,10cm,9.82,0.1781,
EBHW,10/22/13 12:00:00.0,10cm,9.82,0.1781,
EBHW,11/26/13 08:00:00.0,10cm,2.89,0.1781,
EBHW,11/26/13 14:00:00.0,10cm,2.89,0.1781,
EBHW,07-04-2013  6:00:00 PM,10cm,15.23,0.17767,
EBHW,07-05-2013  12:00:00 AM,10cm,15.62,0.17767,
EBHW,07-05-2013  6:00:00 AM,10cm,16,0.17767,
EBHW,07-11-2013  9:00:00 AM,10cm,14.85,0.17767,
EBHW,08-01-2013  3:00:00 AM,10cm,16,0.17767,
EBHW,10-11-2013  12:00:00 PM,10cm,11.38,0.17767,
EBHW,10-12-2013  9:00:00 AM,10cm,11.77,0.17767,
EBHW,10-12-2013  12:00:00 PM,10cm,11.77,0.17767,
EBHW,10-12-2013  9:00:00 PM,10cm,11.77,0.17767,
EBHW,06/19/13 18:00:00.0,10cm,11.77,0.17767,
EBHW,07/31/13 18:00:00.0,10cm,16,0.17767,
EBHW,07/31/13 21:00:00.0,10cm,16,0.17767,
EBHW,10/13/13 03:00:00.0,10cm,11.38,0.17767,
EBHW,10/13/13 06:00:00.0,10cm,11.38,0.17767,
EBHW,10/13/13 21:00:00.0,10cm,10.99,0.17767,
EBHW,10/14/13 00:00:00.0,10cm,10.99,0.17767,
EBHW,10/14/13 03:00:00.0,10cm,10.99,0.17767,
EBHW,10/14/13 06:00:00.0,10cm,10.99,0.17767,
EBHW,10/14/13 09:00:00.0,10cm,10.99,0.17767,
EBHW,10/15/13 06:00:00.0,10cm,10.99,0.17767,
EBHW,10/17/13 09:00:00.0,10cm,11.38,0.17767,
EBHW,10/18/13 06:00:00.0,10cm,11.38,0.17767,
EBHW,10/20/13 15:00:00.0,10cm,10.99,0.17767,
EBHW,10/20/13 18:00:00.0,10cm,10.99,0.17767,
EBHW,10/22/13 15:00:00.0,10cm,10.21,0.17767,
EBHW,10/22/13 18:00:00.0,10cm,10.21,0.17767,
EBHW,10/22/13 21:00:00.0,10cm,10.21,0.17767,
EBHW,11/26/13 11:00:00.0,10cm,2.89,0.17767,
EBHW,07-04-2013  9:00:00 PM,10cm,15.62,0.17725,
EBHW,07-05-2013  3:00:00 AM,10cm,16,0.17725,
EBHW,07-05-2013  9:00:00 AM,10cm,16,0.17725,
EBHW,08-01-2013  12:00:00 AM,10cm,16,0.17725,
EBHW,08-01-2013  6:00:00 AM,10cm,16,0.17725,
EBHW,08-06-2013  3:00:00 PM,10cm,14.47,0.17725,
EBHW,08-08-2013  12:00:00 PM,10cm,14.85,0.17725,
EBHW,10-02-2013  12:00:00 PM,10cm,12.55,0.17725,
EBHW,10-03-2013  3:00:00 AM,10cm,13.32,0.17725,
EBHW,10-03-2013  6:00:00 AM,10cm,13.32,0.17725,
EBHW,10-03-2013  9:00:00 AM,10cm,12.93,0.17725,
EBHW,10-06-2013  9:00:00 AM,10cm,11.77,0.17725,
EBHW,10-12-2013  3:00:00 AM,10cm,12.16,0.17725,
EBHW,10-12-2013  3:00:00 PM,10cm,11.77,0.17725,
EBHW,10-12-2013  6:00:00 PM,10cm,11.77,0.17725,
EBHW,06/20/13 12:00:00.0,10cm,11.77,0.17725,
EBHW,06/21/13 03:00:00.0,10cm,12.16,0.17725,
EBHW,06/21/13 06:00:00.0,10cm,12.16,0.17725,
EBHW,07/24/13 12:00:00.0,10cm,15.62,0.17725,
